global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
987113.111217542	-384.2711852466455	147664.34381086173	974392294337.5754	1188687.814956332	-18858.1651200871	1412978721425.6592	355630391.69646966	1040665.2268854242	-3982.6354695431655	15861385.28326331	1082984114448.4916	1055962.4068601443	921631.4732154108	1.587921	30.255463	0.1340831480075484	0.0740343038411151	-0.1094766222	0.0239690962	0.0682290477	-0.1507523349	-0.1385578287	-0.0078741892	0.2300121209	-0.1359013709	-0.0569688885	0.1999220792	-0.0295414602	-0.0313926039	-0.1361788393	0.1467796048	0.0365421843	0.1113102387	-0.1018872005	-0.035078598	0.1968964901	0.2117536846	-0.1410293389	0.0919172717	0.0978557442	-0.0149026398	0.0310073877	-0.0497903676	-0.128936262	0.170618424	-0.054092497	0.0386105997	0.0324923322	-0.021051761	0.0347587554	-0.1187111233	-0.0133971642	-0.1165815406	-0.0862205031	0.1420346773	-0.0935318532	-0.0799731126	-0.1555121056	-0.1125303057	-0.0840167165	-0.0853148138	0.1621587426	0.0252570926	0.1214064816	-0.1140518958	0.1433903681	0.2444602565	0.2083816103	-0.0893443848	-0.0226344737	-0.0557240651	-0.0470621337	-0.1054143292	0.0356540115	0.0514008427	0.1689904577	0.1100498823	-0.0001284734	0.0054454765	0.0179357403	0.0704002007	0.0207520893	-0.103265411	-0.0037388162	0.0751712482	-0.1285961879	0.0399684553	0.0343100661	-0.0842530091	-0.1247213214	-0.0885308786	-0.041579726	-0.0282989586	-0.1557971482	-0.3502443949	0.0122908258	0.0153682224	-0.149419792	-0.1264722973	-0.0678552312	0.0441136684	-0.0903617187	-0.0452572662	-0.035920207	-0.1442142001	-0.0596789555	0.0386803045	-0.0074825477	-0.076338047	0.0744777785	0.0776196507	0.0799218096	-0.004835384	-0.0866153656	0.0290606973963463	6.673886392150052e-05	4.454075957532565e-09	0.000844524133162	0.0924077144087505	0.0519105389753491	0.0026947040567112	0.0085391856822491	0.0474877615731799	0.0323350457304202	0.0022550874992311	0.0010455551823883	-0.0019690139452236	-0.0007500146828978	3.877015916485005e-06	5.625220245624374e-07	0.0001203058331764	6.531618544596987e-05	4.266204081212326e-09	1.4473493496267788e-08	0.0001971190369754	0.0001800856204132	3.2430830679636155e-08	3.885591473810912e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989101.2668744014	1988.155656859395	3952762.915902013	978321316132.5458	1174038.423990175	-14649.390966157196	1378366221005.3335	214604655.67932805	1041668.4667784626	1003.239893038408	1006490.282983716	1085073194680.5931	1055693.4043576685	922808.2452791978	1.550912	29.550314	0.1581638065852361	0.0779963190653453	-0.0592312037	-0.1234915269	0.0630087059	-0.0064654147	-0.0676833607	-0.0918793542	0.1206093052	-0.1808147572	-0.1138259761	0.0457521542	0.1135888492	0.0053401433	-0.0724598892	0.0220564424	-0.0408509656	0.1517988418	-0.0727377293	0.0633857302	-0.004806208	0.2877317273	-0.0211705487	0.1790338569	0.0569567806	-0.0710133808	0.0302646826	0.0170103351	0.0686602499	0.0297647276	0.0469955315	-0.0320342272	-0.0893993335	-0.222442276	0.1135692367	-0.0606642921	-0.0196839866	-0.0264105005	0.0312953427	-0.0191614049	0.1085045312	0.0367426744	-0.0987609525	0.163587794	-0.1224079725	-0.087706289	0.0322751336	-0.0505472248	0.1509414896	-0.0970524458	0.0395110773	0.0692428767	0.3472762704	0.068462763	0.0045292857	0.0217648272	-0.1432789799	-0.0289605398	-0.0732561831	-0.0038799893	-0.0448237693	-0.0006133981	0.1186358097	-0.1010740826	0.1880328324	-0.0874720716	-0.1170175838	-0.0207443653	0.0444480768	-0.0432787849	-0.0670755632	-0.0783204715	-0.0224319971	0.1032039762	-0.0181983548	-0.0699145984	0.010665256	0.0464149916	-0.3091771449	-0.0066707614	0.0717693595	-0.0727385713	-0.0780917257	-0.0227258208	-0.0586433188	0.1193544602	-0.120126269	0.0605984645	0.0217422718	-0.1641351138	-0.0870715811	-0.0472938105	0.0158811913	-0.0331439324	0.026343028	-0.0155765374	0.0781589047	-0.0096622851	-0.0912392418	0.0179413711296376	-0.0111193262667086	0.0001236394166255	0.0003218927980113	0.0825635468377754	-0.009844167570975	9.690763516543757e-05	0.0068167392664335	-0.0038893734156175	-0.0513771349887974	1.5127225566112136e-05	0.0026396099996571	-0.0012508631165917	0.0007181508286318	1.5646585364495009e-06	5.157406126646845e-07	-0.0004378993254583	-0.0005582051586347	3.115929991263906e-07	1.917558192368342e-07	0.0006372266048839	0.0004401075679085	1.936946713303349e-07	4.06057745971862e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993928.5400647104	4827.273190309061	23302566.45387662	987893942755.1666	1193332.403930131	19293.979939956214	1424042226269.6655	372257661.92343295	1043636.8266860044	1968.3599075417733	3874440.725617858	1089177826015.2332	1058517.0655860922	963375.7143340925	1.488031	28.352194	0.1447758916075809	0.0703622888582937	0.0920958752	-0.0219748577	-0.0484948012	-0.1307119985	-0.2340558777	0.0591000577	-0.0692320215	-0.166406695	-0.2775881042	0.0480355059	-0.0397154014	0.0726777901	0.130569678	0.0136735315	0.0611614119	0.1316955001	0.0413594779	-0.0949669818	0.0182049097	0.2480841722	-0.0153077284	0.056737115	0.189280993	0.020879841	0.1145977678	-0.0077895702	0.1217829611	0.0243151525	0.0403402166	0.0309523842	-0.0279010738	-0.1061563248	-0.0566786173	-0.0221738947	-0.0785889754	0.0494847699	-0.0397050854	-0.1149443633	-0.0379254113	0.0211615176	0.0748461539	-0.0721815867	-0.1133383858	0.1172033707	-0.0373177373	0.0338789975	0.0867775216	0.0754522298	0.1442507669	0.1138538289	0.2817777528	-0.0093204797	-0.1131106615	0.0814808418	-0.064186729	-0.0162642323	-0.1143120569	0.0242441684	-0.0439687687	-0.0370862633	0.0075199649	-0.0377924403	-0.0157930674	-0.0373659182	-0.1221493159	-0.0304111787	-0.0073416238	-0.0193847817	0.024915763	0.1551284428	0.0824341945	-0.0785683241	0.0513483057	-0.1161339961	-0.1562520335	-0.0428516856	-0.2805042959	0.0091057768	0.0811369259	-0.0322438545	-0.0496752994	0.0457437054	-0.0749977826	0.1034817414	-0.0989927038	0.0548749837	-0.0196944748	-0.0147231043	-0.0624518662	-0.0533047687	0.0456929241	-0.0844578046	0.0369234257	0.0588830117	0.0763617167	-0.0144722352	-0.0955030384	0.0104584960541416	-0.007482875075496	5.599341939547927e-05	0.0001093801397144	0.0965031719718609	0.0139396251340854	0.0001943131488788	0.0093128622006305	-0.034644208054047	-0.0307548346384295	0.001200221151692	0.0009458598536371	-0.000846983582023	0.0004038795345686	7.173811882165121e-07	1.6311867844342965e-07	0.0002270617563517	0.00066496108181	4.421732403219255e-07	5.155704119751877e-08	-0.0001459039139288	-0.0007831305188127	6.132934094958487e-07	2.1287952099742682e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991626.442839604	-2302.0972251064377	5299651.633842761	983323002138.7264	1199254.829353166	5922.4254230349325	1438212145726.8914	35075122.8914105	1041956.6498368382	-1680.1768491661642	2822994.2444739398	1085673660139.2076	1057930.682176712	965918.7143082158	1.356734	25.850525	0.189692854926069	0.0951145370686062	0.0847005381	-0.1096810509	0.0669359369	0.0023391379	-0.1358177292	0.0973457662	-0.0628423861	-0.081583818	-0.2674333811	-0.0682900447	0.0570519297	0.1310666759	0.0475321877	-0.0323701941	-0.0165370416	0.1416474907	-0.1102871465	0.1349614042	0.0347905108	0.1756092713	-0.0207188538	0.0100064582	0.0915535886	-0.0894853311	0.0237373428	0.0363766036	0.0612554568	-0.1858518839	-0.1038186067	0.0438188013	-0.0822512819	0.022701358	-0.0726843664	-0.0189542209	0.183159854	-0.0702900224	0.0070142702	-0.0013772837	0.1477165284	-0.1662732862	-0.0983750727	-0.1214412044	0.1633399918	0.029153372	-0.0484889324	-0.0433946536	0.1702752558	-0.0795388309	0.0162772368	0.052965963	0.0726480743	-0.0638545131	0.036655317	0.1567526918	-0.2064214949	-0.0977821486	-0.1264755765	0.0491164584	-0.0806089642	-0.1956756746	-0.0130716284	0.1760006312	0.1025790744	0.0328918595	-0.010257807	-0.1301472363	-0.0237533609	-0.0902804697	0.2316533282	-0.0857970753	-0.0476204493	0.1531958542	0.0100380189	-0.1016719015	-0.1204538925	0.0614256538	-0.2397744947	-0.0248895088	0.0328318449	0.0282299301	-0.0369485456	0.0139566353	-0.0630592913	0.1190766432	0.049381128	0.0083991276	0.0954012723	0.2449243825	0.1025457671	-0.0065612489	-0.0130712495	0.0530354721	-0.10020902	0.0235241867	0.074531034	-0.0192567962	-0.0993899282	0.0115405827487791	0.0010820866946374	1.1709116147115097e-06	0.0001331850501814	0.031813214732395	-0.0646899572394659	0.0041847905676439	0.0010120806316094	0.0235741235887587	0.0582183316428056	0.000555739302978	0.0033893741392717	-0.0006619294430405	0.0001850541389825	4.381505875639066e-07	3.4245034354554443e-08	-0.0003331397905685	-0.0005602015469202	3.138257731717852e-07	1.1098212006002407e-07	0.0004228899871517	0.0005687939010805	3.235265019063736e-07	1.78835941233165e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987402.5883872136	-4223.85445239034	17840946.4349777	974963871553.7692	1186848.8307177948	-12405.998635371216	1408610146976.1968	153908802.14083245	1041401.3435460478	-555.3062907904387	308365.07659143524	1084516758339.5134	1057734.4975594229	997214.508404288	1.540452	29.351015	0.0765222643010998	0.0437900110690908	0.0744573549	0.0649862063	-0.1571752114	0.0706693444	-0.1216833752	0.0134659477	-0.1221040275	0.0911287607	-0.1631079074	-0.104573732	-0.0356034868	0.0759225498	0.0387169876	-0.0541204297	-0.038895465	0.0157631099	0.0377419024	-0.1094673417	0.0489465092	0.1831155709	-0.1773262399	-0.0221816237	0.043255758	-0.0933241081	-0.0626022381	0.0840219602	0.0952721841	-0.2572404713	-0.1207609388	-0.034535011	-0.0079646833	-0.0361039759	0.0852601064	0.019294911	0.1836064802	0.0620321374	0.0799915028	-0.0378499027	-0.0006315927	-0.0297745898	-0.0837602776	-0.0350460755	0.0090300387	0.0254247027	-0.0656865773	-0.0067660992	-0.0514092154	0.0958997339	0.090675037	0.0383305353	0.0822968452	-0.1017720271	0.1030974334	0.1144512059	-0.1776430694	-0.1694801794	-0.0186258185	-0.0249378142	-0.1251380204	-0.2037986203	0.0993759786	0.1016085141	0.0011843247	-0.0812321273	0.1498600708	0.0378049991	-0.0472703987	0.0816392739	0.0760727536	0.0048559909	0.0465601926	-0.1323111221	0.1036317528	-0.0404652084	-0.0211713914	0.0831406143	-0.1975854536	-0.0787841329	-0.0234141721	-0.0104101674	-0.0060769647	-0.1055942238	-0.0280762626	0.0238928035	-0.0276205267	0.0314466617	0.1239311176	0.2137968031	0.2632781047	-0.107190165	0.0168361575	-0.0019021703	-0.0880841	-0.0612978473	0.0726676594	-0.0240075741	-0.1028845713	0.0115606805324262	2.0097783647100503e-05	4.039209075256605e-10	0.0001336493343728	0.0618566291387878	0.0300434144063928	0.0009026067491942	0.0038262425684135	0.0111634324203038	-0.0124106911684549	0.0001246222234026	0.0001540252552787	-0.0002199728658072	0.0004419565772333	4.8388061691432425e-08	1.953256161597739e-07	-0.0001450413149228	0.0001880984756457	3.5381036540236015e-08	2.1036983034534843e-08	0.0003719838211786	-5.090616597309999e-05	2.5914377340808032e-09	1.3837196321863266e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
983971.5106526088	-3431.077734604827	11772294.420900991	968199933775.977	1179720.5183883733	-7128.312329421518	1391740501506.5322	50812836.66578283	1038601.4360949964	-2799.907451051404	7839481.734453169	1078692943058.5887	1055085.432256296	954880.2752286148	1.447647	27.582737	0.08527124972812	0.044017053127102	-0.0587738467	-0.0289352895	-0.0609407486	-0.0165357036	0.1148750441	-0.0496609249	-0.0477831031	0.153210473	-0.1028664552	-0.0015793894	0.1429150337	-0.0072850905	-0.0967755011	-0.0358539541	0.0605952101	0.0599595355	0.0321418826	0.0495796588	-0.0376537452	0.2182428786	-0.2022960051	-0.0370358339	-0.0513487908	0.0436927881	-0.1356174107	0.1273691611	-0.0613576933	-0.1209050838	-0.1090213097	-0.0523048837	-0.0292625915	0.0008748592	-0.0099977401	0.0047821833	0.0433953085	-0.0714427475	-0.0173201603	0.0541716001	-0.055167501	0.0693371469	0.0702225113	0.0282584549	0.1619184242	-0.0835178786	-0.009973502	0.1035207493	0.0425744627	0.0097296451	-0.0375582903	-0.0271057334	0.1213333834	-0.1520871424	0.1703968792	0.1277584325	0.0007505914	-0.2281045156	0.0670317007	-0.1185742442	-0.0460614875	-0.1629653101	0.0281209281	0.0632759839	0.005007552	0.0727667736	-0.0106553375	0.0375090076	-0.0558025723	0.0964030123	-0.0902119146	0.0408899396	-0.0184511449	0.0257838558	-0.0797427066	-0.1019565042	0.0061936585	0.0808417259	-0.094013952	-0.0948568481	0.040350617	-0.0659704811	-0.0543302042	-0.2223204615	0.0601125865	-0.0105806655	0.0452193204	-0.004167437	0.1020712252	0.1459954447	0.2172438567	-0.0705667687	0.0268627404	-0.0742243162	-0.1139823843	0.1160209889	0.0707724105	-0.0287162347	-0.105973176	0.0115594573709643	-1.22316146190099e-06	1.4961239618797672e-12	0.0001336210547111	0.0803002401110859	0.0184436109722981	0.0003401667856974	0.006448128561898	0.0313728235488639	0.0202093911285601	0.0009842540574281	0.0004084194897871	-0.0007849972534032	-0.0005650243875959	6.162206878505677e-07	3.192525585782348e-07	-9.73723936970039e-06	0.000135304075553	1.8307192861278885e-08	9.481383054284326e-11	0.0006039958473455	0.0002320120261669	5.382958028607032e-08	3.648109836106086e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981994.332058536	-1977.178594072815	3909235.1928597535	964312868195.0905	1172845.9456536572	-6874.572734716116	1375567612236.2214	47259750.28490221	1040773.866298042	2172.430203045602	4719452.987104755	1083210240768.9746	1056969.0355740662	940804.9768415178	1.438887	27.415838	0.1532189158559673	0.117632411381569	-0.1139904056	-0.0249966017	0.0336178361	0.1384163418	-0.0128280609	-0.0648492415	0.0635727389	0.0993846019	0.0637954082	-0.0777365748	-0.0740666218	0.0762388966	-0.0048117489	0.0734138051	-0.1768734961	-0.0834269566	-0.0136146193	0.044502117	0.0258544308	0.0670969628	-0.169082647	-0.1508912503	-0.0906956032	0.0326408889	-0.1780307829	-0.20210125	-0.1262913495	-0.0939002985	-0.051790477	0.0732035739	-0.0806838601	0.1553015811	-0.1668753461	0.0373372197	-0.1182584745	-0.2114347381	-0.0561600463	0.0780501765	0.0322221715	0.0175885342	-0.043685283	-0.0075690335	-0.0007028082	-0.0254637642	0.062295526	-0.1681279982	-0.0601591696	-0.0373645115	-0.0636571611	-0.0168337735	0.002131449	-0.2262883609	0.08966361	0.0922304877	0.0732514453	-0.0368505317	0.2558617532	0.0634030683	0.0006760806	0.0386214392	0.0570657962	0.2376889766	-0.0557273305	0.2490672597	-0.0531846082	-0.0070652334	0.0176174112	-0.1252787203	-0.1138603613	-0.0802155881	-0.0377011409	0.0557742261	0.0918216595	0.0649877235	0.1172138227	0.0820234901	-0.0104973322	-0.288978989	-0.0026228541	0.0431508267	-0.0814429059	-0.0645535961	0.0771845581	-0.1272639021	-0.0441610206	-0.1283978762	-0.0530238581	0.0229256603	0.1697580396	-0.0375452368	-0.1297058917	0.1524007936	-0.0822089389	0.2991778171	0.0688461184	-0.0333745172	-0.108643553	0.0114898967527494	-6.956061821489917e-05	4.838679606438961e-09	0.0001320177273888	-0.0361390571349176	-0.1164392972460034	0.0135581099431431	0.0013060314506008	0.0208196628316699	-0.010553160717194	0.0004334583604244	0.0001113692011229	-0.0006189019467774	0.0001660953066257	3.830396197248557e-07	2.7587650883118506e-08	-0.0003401790346237	-0.0003304417952539	1.0919178005068621e-07	1.1572177559751249e-07	0.0005773950037342	-2.660084361130006e-05	7.076048808328432e-10	3.333849903372168e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984087.4832133594	2093.1511548233684	4381281.756938401	968428174617.204	1169305.2881413756	-3540.657512281556	1367274856875.3855	12536255.619275814	1039535.9608411893	-1237.90545685275	1532409.9201058154	1080635013882.0144	1054146.5711216044	936914.6499006562	1.488878	28.368334	0.2283614583546719	0.1645519394128816	-0.0688565919	0.0106509723	-0.1324500707	-0.0738960872	0.0616037689	-0.1044631637	-0.0242735636	0.086901672	-0.0790210858	0.0797449	0.0562210845	-0.0740090182	-0.1243722869	-0.0194859978	0.1014371472	-0.0555264869	-0.0292157561	-0.1332312738	-0.0129539557	0.0031741125	-0.0670286063	0.0092730272	-0.1785457795	0.0311219051	0.0504036422	-0.0982734966	-0.007556474	0.1631552902	-0.04277718	-0.0780008763	-0.0823653521	0.0598774686	0.1253376169	0.0200623597	-0.1366524434	-0.0876682858	0.0695106732	0.1032625179	-0.0699272607	-0.0145656188	0.093379146	-0.0392117394	-0.080167696	-0.0933810944	0.0112908279	0.139414802	-0.0840926147	-0.0188900696	0.0981502711	-0.0148840123	0.0820333031	-0.0098792394	0.1315234935	-0.0412076195	0.1496185696	0.0923400414	0.0538488569	0.0827923615	0.105792933	0.0401553571	-0.0264711674	-0.0284925593	0.0943482889	0.0198169684	-0.0240590176	0.1414589426	0.0412363911	-0.0061930858	-0.1272176677	-0.0655022221	-0.0288973859	-0.1872511019	-0.1509801627	0.096855557	0.0297927103	-0.0503587769	-0.0070468091	0.0695034835	-0.0325729694	0.0477368496	-0.0514234559	0.0600727101	0.2163557099	0.0796731565	-0.0602288843	0.0397940062	-0.1202670627	-0.0473397678	-0.0904222553	-0.0330236023	0.0350105776	-0.0296628726	-0.0346583038	0.1798562505	0.0668896282	-0.0379742494	-0.1108851636	0.0147696444481226	0.0032797476953731	1.0756744945305812e-05	0.0002181423971239	0.1248085007342467	0.1609475578691643	0.0259041163840479	0.0155771618555304	0.0238259969629694	0.0030063341312995	0.0005676781312794	9.03804490901633e-06	-0.0015979460071402	-0.0009790440603628	2.553431441735308e-06	9.58527272131678e-07	-0.0002987999827548	4.137905186889999e-05	1.7122259335691154e-09	8.928142969426878e-08	0.0003752617427892	-0.000202133260945	4.085785518025946e-08	1.408213756011877e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987347.344278354	3259.8610649945917	10626694.16306767	974854778253.5184	1176743.8625136465	7438.574372270843	1384726117963.5356	55332388.691804565	1040626.0193981144	1090.0585569251562	1188227.6575257538	1082902512248.3647	1055729.9362266553	929915.6561836208	1.326093	25.266714	0.153844324039639	0.0937697373768816	-0.0381532471	-0.1150821447	0.0282268459	-0.0101928977	0.0553997209	-0.1023385324	-0.0090312608	-0.0789380558	-0.0467101364	0.0310419846	0.1275090469	0.0520580853	-0.0922783325	-0.0472025749	0.0412780222	-0.0003629932	-0.1557981734	0.1023334036	-0.0582445473	-0.0399744517	0.023837778	0.0619991302	-0.1299443796	-0.1025945142	0.0615272459	-0.0166617581	0.1012386035	0.1062231694	0.0415050732	0.0055201571	-0.13992402	-0.0195164151	0.0959410333	0.0050430719	0.0752665892	-0.0063038666	-0.1092790253	0.0150587445	0.0042997155	-0.0285736532	0.0368922353	-0.129154199	-0.0187995159	-0.0953900645	-0.0264154788	0.0315317911	0.0411765028	-0.1854691823	-0.0200314516	-0.060082292	0.0304790904	0.0754396762	0.0988985639	-0.0677664875	-0.0594872249	0.1775967854	-0.0355639664	-0.0039449222	0.0207388088	0.0155872464	-0.0357105064	0.0026288828	0.1698483505	-0.0099777605	-0.0719234181	0.0618433989	0.1093406658	0.035191058	0.0837978762	0.0063485975	-0.0992157427	0.0573149572	-0.1391613821	0.1055454146	0.001433555	0.0290742894	-0.0136649161	0.0364030037	-0.0987491931	0.0070151806	-0.0083697214	0.023168576	0.1357357197	0.1393053023	-0.1068303765	0.0383830314	-0.0350110952	0.0377124793	-0.1724170091	0.0568361668	0.0680333733	-0.1065739304	0.0403793565	-0.0339236449	0.0649037979	-0.0425073619	-0.112689161	0.0274459635601687	0.0126763191120461	0.0001606890662304	0.0007532809157461	0.0363132516292523	-0.0884952491049944	0.007831409114155	0.0013186522438893	0.035948857620383	0.0121228606574136	0.0012923203642105	0.000146963750519	-0.0014582766619229	0.0001396693452172	2.126570822708996e-06	1.9507525993429287e-08	-0.0007489357162884	-0.0004501357335335	2.026221786038321e-07	5.609047071324187e-07	0.000596454567342	0.0002211928245528	4.8926265633645786e-08	3.557580509031325e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987279.0708922849	-68.2733860691078	4661.255245341443	974719963821.9332	1182359.4154271288	5615.552913482301	1397973787249.1816	31534434.52411956	1041486.943799855	860.9244017405435	741190.8255123128	1084695054105.5624	1056691.711463639	972732.6225878455	1.414651	26.954063	0.0927007877095019	0.0498989622699954	-0.0543060219	0.0394507625	-0.1107811638	0.1491188489	-0.0240221521	-0.0493136491	0.0139800537	0.0861270421	-0.083322895	-0.1720935943	-0.0416025834	-0.0067446407	-0.0442282706	0.0175788999	-0.0517489869	-0.1387153977	-0.1244363013	-0.0960542411	-0.0093453196	-0.021416665	-0.0356489557	-0.0133966132	-0.0686919556	-0.0539873374	0.078742037	-0.0764472803	0.1258841253	0.12927096	0.0048787113	-0.0074030846	-0.0676653755	0.057492486	0.0179371459	0.0330001712	0.0429805038	-0.0537168651	-0.032154317	0.0019216602	0.1036159976	0.0161592313	0.1452294817	0.0659581936	-0.1044203801	-0.0459868031	0.0212053935	-0.0488983312	-0.1624665371	-0.0901072871	0.098827379	-0.0074838838	0.050249518	-0.0372867017	0.0693306581	-0.0320159238	-0.0005798607	0.1797228786	-0.0158929224	0.066396999	0.0211290911	-0.0191513193	-0.0674712293	0.0075475706	0.0815224546	-0.005513246	-0.012780678	0.0816387105	0.0756184918	-0.0613637491	0.0478221742	-0.0850671335	-0.0405291266	-0.0872500641	0.0201901721	0.1221571985	0.1231014754	0.0224461208	-0.0213401801	0.0313784809	-0.0694322719	0.030712996	-0.0638462957	0.1256377353	0.1056740634	0.100146638	-0.010178138	0.0190105125	-0.0919710748	0.0964666411	-0.1337914476	-0.0153135998	-0.0469720442	-0.0724111581	-0.0741792235	0.1321025829	0.0628894987	-0.0469659021	-0.1140484259	0.0195590289943652	-0.0078869345658035	6.220373684526604e-05	0.0003825556152024	0.0552414014013749	0.0189281497721226	0.0003582748537959	0.0030516124287878	0.0251874171991772	-0.0107614404212058	0.0006344059851654	0.0001158085999391	-0.0007944016021364	0.0006638750597865	6.310739054768792e-07	4.40730095006529e-07	-0.0003237425810709	0.0004251931352174	1.807892022360872e-07	1.048092587984483e-07	0.0006098716313454	1.3417064003399962e-05	1.8001760647133102e-10	3.719434067198995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
