global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
904389.0683067184	1161.5602533008205	1349222.2220482663	817919586872.6941	1488716.7025139665	-1066.884732891107	2216277420344.0576	1138243.0332761286	870399.8504235933	2168.7343550191727	4703408.702640426	757595899617.4136	969117.807739118	1005595.755190664	1.161434	21.216799	0.0640200506851625	0.0415143326176026	0.1072161218	0.0573861018	-0.0318226823	0.0709012588	0.0344641391	-0.0938298319	0.0917418696	0.0380407785	-0.1319364027	-0.082820992	0.0305209814	0.1361876917	-0.0825509852	-0.0061198938	-0.1465341447	0.0401210902	-0.0184122859	-0.0553717411	0.1062814414	0.1020233637	0.1355315704	0.0698819061	0.0470419782	0.1020443049	-0.1298971643	0.1569149752	-0.1305493261	-0.0583883082	0.1869263579	0.0239632682	-0.1213109972	0.0738649919	0.0331217788	-0.1044821103	-0.0105903511	-0.0848243647	0.1063208829	-0.0440646854	-0.0158967519	-0.0596129632	0.0206781263	0.038017128	-0.059980051	0.0814456778	-0.0258677135	-0.0875333754	-0.0500552731	-0.1314392484	0.0089146385	0.0772113197	-0.05308757	0.0211905826	0.0869261078	0.0929790643	-0.0642209684	-0.0254498786	-0.0041539046	0.1174615218	0.1148338987	-0.0071834043	-0.0611982745	0.0145570785	0.0980997836	-0.0272188793	0.194664263	-0.0295929594	0.0789586271	-0.0141932233	0.076624872	0.0780393323	-0.0962106257	-0.0378595066	-0.0823141035	0.010044561	-0.1478746054	0.0397402775	0.0026112933	-0.0581717315	0.0252243263	-0.0039816602	0.0133470922	0.1545176065	-0.1208794919	0.0445200124	-0.0512848785	0.0546580392	0.0297283815	0.0018700914	0.0544935931	-0.079032843	0.0955030384	0.0425073619	-0.0251890118	-0.0553163330034465	-0.009482479442724	0.0030598966969481	8.991741638168336e-05	0.0903095766940822	-0.0002139804684873	4.5787640894047396e-08	0.0081558196426643	0.1083015206941269	0.0339264825572911	0.0011510062187101	0.0117292193846603	-0.0002133960884746	-0.0003755108709032	1.4100841416647973e-07	4.55378905762593e-08	0.0003025729231815	-3.237162762759996e-05	9.155037384259792e-08	1.0479222752599931e-09	-0.0006859676768069	5.966580239992816e-08	4.705516536238557e-07	3.560007976027273e-15	0.0	0.0	0.0	0.0	0.0	0.0
904332.395802538	-56.67250418034382	3211.772730071088	817817082097.9583	1480626.11760213	-8090.584911836544	2192253700125.5564	65457564.21563714	870812.8628316816	413.0124080883106	170579.24923490523	758315042073.1091	968161.6692111732	1007690.6151760156	1.111339	20.301683	0.1005921238345824	0.055857398205696	0.1108833153	-0.0076859021	-0.0222729066	-0.0679815505	0.0912792443	-0.0013717875	0.0629735037	-0.0063818594	0.010476674	-0.0974418901	0.0086995001	0.1110182091	-0.1113248046	0.0564469806	0.0036571865	0.0615646119	-0.1145235085	-0.0643545076	0.1661054924	0.1763116536	-0.0612223593	0.0546659816	-0.0289790677	0.1748826807	-0.0685367045	-0.0060223398	-0.0321255292	-0.1304956408	0.0428287473	-3.79168e-05	0.0346940285	0.0749622047	-0.0375370716	0.0872647911	0.1344989949	-0.1388904035	-0.0829641862	0.1091329963	0.0039871035	-0.020985026	-0.1081648028	-0.1381817744	0.0208094776	0.1117460545	-0.0013874808	-0.0383367953	0.0485741936	-0.0110101013	-0.0408666582	0.0886797582	0.1143135143	0.1060790086	0.2526372583	0.0763098898	-0.1108434747	-0.0005319574	-0.1532202764	0.0518211783	0.05478948	-0.1014697379	-0.0377443114	0.0184164026	0.064622459	-0.0089414692	0.1764259679	-0.0085812521	0.0992777096	-0.0336120703	0.1108084513	0.0641135048	-0.0398189748	-0.0042478862	-0.0694722059	0.0051064349	-0.1747495959	0.1521776779	-0.0773874558	-0.113006174	-0.0504009904	-0.091804801	0.0988582393	0.0972356042	-0.1295249017	-0.0704592771	0.0166249854	0.0201932435	0.0782205796	-0.0419209001	-0.0369639605	-0.0456308478	0.0941228505	0.0379742494	-0.032215118	-0.0549991708535912	0.0003171621498553	0.0030249087945825	1.0059182930083867e-07	0.1333925158323836	0.0430829391383014	0.0018561396447945	0.0177935632800927	0.1399907072792388	0.0316891865851119	0.001004204546426	0.0195973981245415	-0.0003179808115234	-0.0001045847230488	1.0937964295194202e-08	1.0111179649708005e-07	7.508061061112237e-05	-0.0002274923125703	5.637098089738981e-09	5.1752752278618406e-08	-0.0005079879931998	0.0001779796836071	2.5805180123516e-07	3.167676777688344e-08	0.0	0.0	0.0	0.0	0.0	0.0
902520.4458479744	-1811.9499545636356	3283162.6378431604	814543155173.6265	1478476.823520426	-2149.294081703993	2185893717687.0488	4619465.049647809	867484.3561580882	-3328.506673593424	11078956.676155956	752529108179.0128	965231.3734160224	1008946.1650512952	0.937311	17.122583	0.1455970315487691	0.0744656442206243	0.1164129798	-0.0058991112	-0.0264698669	-0.0733247312	0.1282170837	-0.0186803222	0.0374997638	-0.0696476057	-0.0704404339	-0.1406589411	-0.0428684484	0.0189060624	-0.070203923	0.0237225866	0.0395960874	-0.027501024	-0.0205243751	-0.068840025	0.1293886097	0.1287453257	0.0236070092	0.0470957787	-0.1293037466	0.1555725196	0.0331170126	0.0340756699	0.0382695793	0.1013469939	0.1171602779	-0.0050379492	-0.177237773	0.1293528974	-0.14093677	-0.0435171988	0.0793736487	-0.0425348541	0.0377649898	-0.0165202576	0.0956870958	-0.0478057909	-0.1414848279	-0.0172488771	0.0731137732	0.1493933267	-0.0120645538	-0.0189102728	0.0751031281	0.0015890294	-0.0687075495	0.0397711674	0.1146255483	0.0248637576	0.0616677483	0.0549012432	-0.1823417753	-0.0372978857	-0.0933280087	0.0194931254	0.0756529244	-0.0954103434	-0.1673159353	0.1353830294	0.0119458654	0.0137380976	0.0533337942	-0.0889300081	0.1113347398	-0.0452219221	0.1647987714	0.0555818715	-0.0689724734	-0.0026819783	-0.0206769976	0.0408303604	-0.1785938018	0.1261758745	-0.0852495242	-0.1214614524	0.0321415609	-0.0793930026	0.1469321912	0.0900876235	-0.096551336	-0.147385522	-0.0082259577	0.0383012115	0.0638099121	-0.0669717244	-0.0458398878	0.0180154291	0.0927013771	0.0333745172	-0.0391140859	-0.0549908905356062	8.280317984998842e-06	0.003023998041899	6.856366593269528e-11	0.1882590468406704	0.0548665310082868	0.0030103362248832	0.0354414687173577	0.1782376922607937	0.0382469849815549	0.0014628318601792	0.0317686749424534	-0.0005520065086622	-0.0002340256971387	5.4768026921301345e-08	3.0471118560543145e-07	-0.0002789875124253	-0.0003540681230364	7.783403208925693e-08	1.2536423575053513e-07	-4.657710855617356e-05	0.0004614108846436	2.169427041453576e-09	2.129000044676139e-07	0.0	0.0	0.0	0.0	0.0	0.0
901990.816810092	-529.6290378824342	280506.9177682729	813587433609.7368	1485373.89926676	6897.075746334158	2206335620622.939	47569653.85067088	867700.1061580882	215.75	46548.0625	752903474226.7576	966810.9248460768	998692.3591079236	1.100785	20.108875	0.1058918951631469	0.0766824804471493	0.1141277464	0.0443352036	-0.0206028189	0.0552799263	0.065670429	-0.0667195737	0.0082290151	0.0047106743	-0.1168869755	-0.1122440116	-0.0251034958	0.0185773496	-0.0484209074	-0.0565278055	-0.1004604823	-0.045680974	0.0756445745	-0.0217351479	-0.0256552796	0.0873728662	0.1507183837	0.1861740821	0.032918491	0.0641956693	0.0657887748	-0.0281219383	0.0952559091	-0.051520806	0.0067593502	0.0395278818	-0.028199935	0.0899363846	-0.0704625867	-0.1017976722	-0.1332112545	0.0621270303	-0.0526037191	0.0376493353	0.1247250681	0.1174362275	-0.0645974184	-0.0691374309	-0.1171887864	0.1071550186	-0.0376595758	-0.0395726849	0.008772585	-0.0844080717	-0.0193422341	-0.0035189116	-0.0500464615	-0.0593744509	-0.0677056537	0.0815840088	-0.1213084349	-0.0206051725	0.039664947	0.1805897665	0.0924288511	-0.0709732346	0.0366217546	-0.0012053736	0.0260549907	-0.0439423529	-0.0922141135	-0.0192808679	0.0923841857	-0.0378628251	0.1044278835	0.0588090798	-0.1070425432	-0.0999118208	-0.0513526423	0.0152137946	-0.1271627139	-0.0269839556	0.0411413181	-0.0706643116	0.1360912567	-0.0281219258	0.0194150667	0.0915852342	0.0260800828	0.0666158066	-0.079700823	0.0349220367	0.0295694465	-0.0494206044	-0.0085298076	-0.0654006845	0.0912392418	0.0287162347	-0.0458586883	-0.0516916446200497	0.0032992459155564	0.0026720261235255	1.0885023611316234e-05	0.1170645566126751	-0.0711944902279953	0.0050686554388241	0.0137041104149222	0.1714115788161194	-0.0068261134446742	4.659582475956313e-05	0.0293819293522347	-0.0010050013154633	-0.000452994806801	2.052042949887659e-07	1.0100276440829633e-06	-0.0002789962155553	-8.703129999987867e-09	7.783888829417943e-08	7.574447179668881e-17	-8.139706988856128e-06	3.843740156731744e-05	6.625482986443329e-11	1.4774338392472167e-09	0.0	0.0	0.0	0.0	0.0	0.0
901528.145247937	-462.6715621550102	214064.97442695743	812752996674.1853	1487751.528151187	2377.6288844270166	2213404609516.1924	5653119.11206166	868595.1246403452	895.01848225703	801058.0835816775	754457490548.9768	967697.1215635738	992709.8786819872	0.916747	16.746912	0.0919078887488095	0.0461966960550043	0.1219108333	0.0785356425	0.0181956172	0.0999653214	0.0362841401	-0.0235071865	0.018262743	0.0465423849	-0.0994827911	-0.0867815501	0.0164569113	0.0323686188	-0.0360602216	-0.0940807183	-0.0543368189	0.015083544	0.0946632394	-0.0662771665	-0.0810144047	0.1326440297	0.1115282265	0.1817730001	0.0028686902	-0.0312918599	0.0046609855	-0.1583931867	0.0811044613	-0.1468240661	0.0402779633	-0.0505019519	0.1209752765	-0.0634541531	-0.0015746061	-0.0596524981	-0.1194724668	0.0932830009	-0.0035230791	0.0251685157	0.080818491	0.0813060649	-0.0606274881	0.1082112966	-0.0887645888	0.0845408213	-0.0523596725	-0.0355858339	-0.0075797787	-0.0746455582	0.0097428413	-0.0642130368	-0.0642853695	-0.0337179594	0.0253567971	0.0041721643	-0.103792687	-0.0578891116	0.1064578574	0.1981331083	0.066231011	-0.1121617934	0.119420713	-0.0248452298	0.0162155331	-0.0436578346	-0.0980923809	0.0719163523	0.0961498766	-0.0442442193	0.1113329549	0.1025910326	-0.0847063694	-0.10392068	-0.0531640145	-0.0129287734	-0.0546880909	-0.1063925596	-0.0060783842	-0.0551886656	0.1025867239	-0.0364355053	-0.0625972045	-0.0059363607	0.0872723095	0.0800595681	-0.0757088486	-0.0047229027	0.0328375218	-0.0375679729	0.0534149674	-0.0359895733	0.089737086	0.0240075741	-0.0524223074	-0.0453373585353205	0.0063542860847292	0.0020554760789601	4.037695164658319e-05	0.1255228486471793	0.0084582920345041	7.154270414095716e-05	0.0157559855325026	0.1935717386110127	0.0221601597948933	0.0004910726821352	0.0374700179888902	-0.001661977368888	-0.0006569760534247	4.316175347734944e-07	2.7621687746958795e-06	-0.0001687693189571	0.0001102268965982	2.8483083021243352e-08	1.2149968733670276e-08	0.0003233603596819	0.0003315000666707	1.0456192221360777e-07	1.0989229420271577e-07	0.0	0.0	0.0	0.0	0.0	0.0
902521.1040963609	992.9588484239066	985967.2746633308	814544343339.3142	1493158.9088687152	5407.380717528053	2229523527134.012	29239766.2242942	868206.9463914642	-388.17824888101313	150682.35290432975	753783301762.3909	968325.5162037036	989588.67970381	0.868028	15.856927	0.0574572248426467	0.0268745376084017	0.1240290057	0.0829422492	0.0315649674	0.1309364173	0.003750689	-0.0311656052	0.0728833409	0.1449739152	-0.0901994573	-0.1460876869	0.0293165038	0.0302046625	0.0121413986	-0.1049228836	-0.0887989254	-0.0008538448	0.0233810985	-0.0124985465	-0.0132026112	-0.0239081918	0.080370723	0.1415719128	-0.0243242192	-0.110052248	-0.110848304	-0.0111720768	0.1468102564	1.87546e-05	-0.0652245703	0.1226976619	-0.0245678402	-0.0335082473	-0.0095081438	-0.0516542537	-0.0249614269	0.0588032593	-0.1223731453	0.1122278314	0.0730139674	0.0903138015	0.04542974	0.1038699024	0.0090493654	0.0970085243	-0.0916524156	-0.0581984251	-0.0376134437	-0.0237663998	0.0456397461	-0.0726911463	-0.1463907723	0.0272263018	0.0163254957	0.0209901288	-0.0569260745	0.0090744615	0.0977903553	0.1040954277	0.0567146691	0.0220694994	0.0152902628	-0.1498117125	-0.1550896407	0.0072687924	-0.0686631984	0.0638574887	0.099340359	-0.0319857788	0.1005285272	0.0794998853	-0.0603957209	-0.0984618364	-0.0327866797	-0.0161274702	-0.0529719229	-0.0994350476	0.0068538496	-0.0261858191	0.0961629961	-0.0005894899	-0.0836535196	-0.0268833479	0.0688811405	0.0729417154	-0.0463595221	-0.0290903589	0.0178171833	-0.0130635765	0.0157544309	-0.0800384229	0.0881955685	0.0192567962	-0.0587790397	-0.0407947695787385	0.0045425889565819	0.0016642132249823	2.0635114428460693e-05	0.1087900654830633	-0.016732783164116	0.0002799860324173	0.0118352783478092	0.1780680968725789	-0.0155036417384337	0.0002403629071537	0.0317082471238221	-0.0018779658396762	-0.0002159884707881	4.665101951342511e-08	3.526755694990735e-06	-0.0002797224912796	-0.0001109531723225	7.82446721276659e-08	1.2310606448426381e-08	0.0002367377831223	-8.662257655960002e-05	5.6044777957661156e-08	7.503470769823765e-09	0.0	0.0	0.0	0.0	0.0	0.0
905448.6246574552	2927.520561094396	8570376.635630446	819837211894.0773	1487024.3725995112	-6134.536269203993	2211241484704.9697	37632535.23817924	870287.3354779412	2080.389086476993	4328018.751132577	757400046293.2946	967488.057112686	993294.8216957937	0.885484	16.175819	0.0467532185935725	0.0282127308455469	0.1331250973	0.0700344389	0.0368025716	0.0907001286	0.0490731344	-0.0138062041	0.0529988373	0.0859071494	-0.0294742633	-0.1004450279	0.0230329954	0.0242770679	0.0132439031	-0.0970228725	-0.0308661059	0.0515482303	0.0125935826	0.021288444	0.0056253557	0.0504089538	-0.0155203197	0.1199135024	-0.0188024034	-0.1282270455	-0.0078262051	-0.091944883	0.1144116354	-0.0949234508	-0.1384122816	-0.0891289879	0.0298671117	0.0662902978	0.0193460429	-0.0031722487	-0.0318881797	0.0170923385	-0.1173557567	-0.0961771741	0.0224683386	-0.1989261385	0.1474765563	-0.115909988	0.0940498846	0.1045869529	-0.0469964421	-0.0212878372	-0.0300034068	-0.02863416	0.0415954608	-0.079402931	-0.0770519042	0.0377859868	0.0712059094	-0.0122774168	0.0390875918	0.0140474833	0.039084022	0.1604422824	-0.0608841247	0.0226593338	0.015717411	-0.0533156909	-0.0537540401	-0.1257769438	-0.0837347072	0.071211229	0.0975795973	-0.0381461911	0.0865390906	0.095802477	-0.0581104073	-0.0837431271	-0.0575706554	-0.0156676611	-0.0026866151	-0.1131588902	0.0019987437	-0.0035537542	0.0450319625	-0.0594994484	-0.1043753786	-0.0380451342	0.076263072	0.0741339668	-0.0533122809	-0.0391292798	0.0311978092	-0.0042820856	0.0826813368	-0.02119908	0.0866153656	0.0144722352	-0.0649037979	-0.0550180714567716	-0.014223301878033	0.0030269881868224	0.0002023023163136	0.1090241990785472	0.0002341335954838	5.481854053421655e-08	0.0118862759847186	0.1780689867525495	8.898799706003047e-07	7.918863620755991e-13	0.0317085640430796	-0.002013026177077	-0.0001350603374008	1.8241294738817936e-08	4.0522743895972415e-06	0.000160690860999	0.0004404133522786	2.5821552808599943e-08	1.9396392086527426e-07	0.0003071619582446	7.042417512230002e-05	9.43484685926574e-08	4.959564441656381e-09	0.0	0.0	0.0	0.0	0.0	0.0
904479.171137948	-969.4535195071948	939840.1264848872	818082571022.3895	1488123.921875	1099.5492754888255	2214512806856.631	1209008.6092280012	869111.9381393862	-1175.3973385549616	1381558.903482087	755355561016.4004	966751.0715444826	1010428.7756515852	1.002791	18.318748	0.0577866785584189	0.030575660823107	0.1013747868	0.0846375602	0.0227242493	-0.0216918674	0.0481745704	0.0141204856	0.01483687	-0.0150901149	-0.1200888243	-0.1277710326	0.0314808646	-0.0321297137	0.0270396987	-0.1245280909	-0.028435823	0.0418928558	0.0714709759	-0.1540912881	-0.0096404441	0.0042629125	-0.0149322191	0.184028805	0.0017274347	-0.0887575644	0.0265025146	0.0494136526	-0.0317110802	0.0135552938	-0.0418159217	-0.0088850067	0.0754158615	0.0839771456	-0.0142644597	-0.062966903	0.0986638903	-0.0218469736	0.0370869048	0.1436329968	-0.0662195522	0.0343340791	-0.0272957116	0.0592087841	0.0978194395	0.1142658765	-0.077704955	-0.0173326108	0.0026083537	-0.0247504854	0.0268978694	-0.1408843322	-0.0493354691	-0.075667909	-0.0112389097	0.0311348843	0.0009631101	-0.1303159904	-0.0284638585	0.1648228938	-0.1469007972	-0.0178014626	-0.0285009781	-0.0327080624	-0.0695880426	-0.0219646045	0.0143822337	-0.060998386	0.0947063287	-0.0470174008	0.094664436	0.0717380015	-0.0275205315	-0.099441463	-0.0478227072	-0.0351035129	0.0008726347	-0.1070488212	0.0008934704	-0.0208572313	0.031364592	-0.0319323228	-0.0766464735	-0.0448338229	0.0821288282	0.0063130271	0.0469013635	-0.0105878655	-0.0162870351	-0.0631969035	0.0213994429	0.0420372107	0.0849971703	0.0096622851	-0.0707724105	-0.0432741027249079	0.0117439687318637	0.0018726479666458	0.0001379208015749	0.1089864697072187	-3.772937132849597e-05	1.4235054608435334e-09	0.0118780505792425	0.1988117269004163	0.0207427401478667	0.0004302612688419	0.0395261027531257	-0.0022169861089946	-0.0002039599319176	4.159965382783204e-08	4.9150274074750165e-06	-0.0001088755962692	-0.0002695664572682	1.1853895462973837e-08	7.266607488412829e-08	0.000338880375206	3.17184169614e-05	1.1483990869975937e-07	1.006057974537227e-09	0.0	0.0	0.0	0.0	0.0	0.0
903189.0279908086	-1290.1431471394608	1664469.3401109125	815750420282.9817	1492763.5038407822	4639.581965782214	2228342878399.009	21525720.817211557	869718.7375919118	606.7994525255635	368205.5755853236	756410682518.4688	968812.5123973844	1008323.4529489346	0.865882	15.817736	0.0925801378852954	0.0505743038608752	0.0967533625	0.1008104043	0.0040638073	0.0041024839	0.0361191078	0.0220250135	-0.0035237368	-0.0716236176	-0.1763551683	-0.1337477306	0.0142334039	-0.0390001821	0.0118892451	-0.1339246705	0.0199747932	0.0767945515	-0.0414859086	-0.1258172634	0.0188941475	0.0182710194	-0.0581669285	0.0713852631	0.0218451169	-0.0901007417	0.1208601088	0.0711755726	0.0155005626	-0.0065811119	-0.1172020448	-0.0335845778	-0.0347866921	-0.0426093715	0.0121996995	0.0510836359	-0.0220681294	0.0586208837	-0.0030629692	0.0525686044	-0.0232443676	-0.0116969312	0.071846665	-0.0631383024	0.0885938397	0.1016338194	-0.080560269	-0.0317710412	0.029744499	-0.0105650533	0.0058293825	-0.1688671317	0.0020902692	-0.0610159826	-0.0121221208	0.0761037533	-0.0165429453	-0.1392596289	0.0024444315	0.037886698	-0.1021892161	-0.0625541365	-0.0073717264	0.1181684346	-0.124497857	-0.0018425741	-0.0248141012	-0.0728431289	0.1110078625	-0.030005157	0.1371463778	0.0459736419	-0.0227618656	-0.0909807301	-0.0053116779	-0.0245848511	0.0063443437	-0.0990577959	-0.0432105665	-0.0122459971	0.0459818105	0.0114639374	-0.0721055974	-0.055280135	0.0488633887	0.0001586388	0.0144604307	-0.0111891846	-0.023307728	-0.0734978017	0.0372136605	0.1380762493	0.0833416924	0.004835384	-0.0763617167	-0.054915207294357	-0.011641104569449	0.0030156799921822	0.0001355153155968	0.1525709980142267	0.0435845283070079	0.0018996111077443	0.0232779094350571	0.1784667778180733	-0.0203449490823429	0.0004139169531631	0.0318503907847655	-0.0023350176615844	-0.0001180315525898	1.3931447406758745e-08	5.45230747991108e-06	8.20679126654067e-05	0.0001909435089346	6.735142289256821e-09	3.645942360426023e-08	0.0003700964322115	3.1216057005499964e-05	1.369713691356814e-07	9.744422149706231e-10	0.0	0.0	0.0	0.0	0.0	0.0
902666.5577110662	-522.4702797423815	272975.1932140824	814806914409.9457	1491287.0546002097	-1476.4492405725175	2223937079218.169	2179902.3599871644	867591.7224264706	-2127.015165441204	4524193.514016872	752715396822.93	966790.5669446832	998553.0729730722	1.056742	19.304306	0.1239330762565956	0.0552920837900242	0.1373360672	0.0668962181	-0.0326861956	0.0767246474	0.0425565374	-0.0703803383	0.0443996698	0.0068638219	-0.1283140685	-0.1526445567	-0.0271029813	-0.0303868841	-0.0186366871	-0.0950507108	-0.0326559058	-0.0273647324	0.0990447621	-0.0856032581	-0.0163180532	-0.0820239328	0.107512112	0.1190446457	0.0059139385	-0.0007165908	0.0946010445	-0.0213882038	0.0750538932	-0.0889983595	0.0758600685	0.1061407364	-0.1005655411	0.0485799633	0.0788341721	0.0045995347	0.0665457258	-0.102150584	-0.0218567478	-0.0426413781	-0.09794387	0.0070388129	0.0023344639	-0.0247794357	0.0750503013	0.1226068816	-0.0495932808	-0.0627369335	-0.0007893784	-0.0379464693	-0.0276231018	-0.0873290414	-0.1468464005	-0.0611042753	-0.0942025586	0.0050026368	-0.0487779419	-0.1098415585	0.0540346125	0.0936280146	0.0762217878	-0.1008228227	0.0052302632	0.0516451044	-0.0750624996	-0.0639549231	0.0824449638	-0.0061898633	0.1364501146	-0.0193551797	0.0869057061	0.0248175914	-0.1229247537	-0.0122029598	-0.0008129416	-0.047579815	-0.0419728953	-0.1218890604	-0.0514102192	0.0474390958	0.0277025631	-0.0204666744	-0.0722766084	-0.0215726844	-0.0414488512	0.0492088833	-0.0074751773	-0.0124749344	0.091709422	0.0304220178	0.0742481043	0.0801772149	0.0816496581	0.0	-0.0816496581	-0.0775662501451392	-0.0226510428507821	0.0060165231615783	0.0005130697422279	0.1397577517204666	-0.0128132462937601	0.0001641792805845	0.0195322291659595	0.203679759702652	0.0252129818845787	0.000635694455512	0.04148544451253	-0.0027789789083888	-0.0004439612468043	1.971015886641173e-07	7.722723773269807e-06	0.0004011837885662	0.0003191158759007	1.609484322083295e-07	1.0183494225193053e-07	-0.0001319425496328	-0.0005020389818443	1.7408836403603895e-08	2.5204313929126136e-07	0.0	0.0	0.0	0.0	0.0	0.0
904250.6786038904	1584.1208928241394	2509439.0030819485	817669289755.5962	1487972.0964996507	-3314.958100558957	2214060959961.566	10988947.208461449	870429.5757472826	2837.853320811992	8053411.470443648	757647646335.5944	968645.8636586006	998277.1026308064	0.941561	17.200207	0.0763358062947476	0.0328175937704375	0.1508610212	0.0277709025	-0.0450745354	0.0635076923	0.0832786388	-0.1268872006	0.096418171	0.0791396124	-0.0492676834	-0.1303885292	-0.0014840115	0.0646281736	-0.09375133	0.0272189211	-0.1100151798	0.0053397728	-0.074301662	-0.020738171	-0.0467079774	-0.0431735018	-0.019250452	0.0010583194	0.0211941111	-0.1017933833	0.0006971642	0.0192986952	-0.0309402823	-0.1198634848	0.147170269	-0.0608846247	-0.0411679448	-0.0251171135	0.0669325725	-0.0338864098	-0.006696393	0.0568599373	0.0783745757	-0.1490249737	0.1052412742	0.0550322451	-0.0781749504	-0.1076062513	-0.1058049279	0.1304983147	-0.0085877836	-0.0898670428	0.0020376104	-0.0600292087	-0.0046567341	0.0770104747	-0.1298322431	0.0670610095	0.0571834902	0.0034659163	0.002240838	-0.0065805636	0.0505815746	0.0082412036	0.0086905466	-0.0662411669	-7.00578e-05	0.0454151378	0.0395277355	-0.0799714466	0.1068466412	0.0217363636	0.1382539014	-0.0081736069	0.0577283162	0.0092998392	-0.1293734038	0.0660114144	0.002246928	-0.0410091636	-0.058561568	-0.0347036325	-0.0285835084	0.0218614738	-0.0145963551	-0.0964468507	-0.0056411693	0.0433159462	-0.1051811045	0.0098254983	0.0762943881	-0.0048125165	0.0411833802	0.0360625391	0.0603517893	0.0789447941	0.0799218096	-0.004835384	-0.0866153656	-0.0915788196189026	-0.0140125694737634	0.0083866802027915	0.000196352103257	0.1323172636990648	-0.0074404880214017	5.5360861996623554e-05	0.0175078582728078	0.2155018627275495	0.0118221030248975	0.0001397621199312	0.0464410528390435	-0.0029710720127679	-0.000192093104379	3.689976074999978e-08	8.8272689050527e-06	0.0007582342623881	0.0003570504738218	5.74919196659226e-07	1.2748504085644324e-07	0.0001801267876599	0.0003120693372927	3.24456596326747e-08	9.738727127830497e-08	0.0	0.0	0.0	0.0	0.0	0.0
