global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1031000.640736282	1727.4512907568133	1062962321198.624	2984087.96193738	1450305.1772439426	-3927.7259774229024	15427031.353722692	2103385107140.584	1061270.3872958787	-1348.9210730949417	1819588.061439609	1126294834951.1443	1110103.1150809447	1059251.9533653122	1.268181	20.063883	0.1598310612418265	0.081965028343007	0.1298781099	0.0686305933	0.0386891968	0.0945815037	-0.0493310522	-0.059957111	-0.0157550564	-0.1088300951	0.0112901004	-0.009672734	-0.1384464916	0.1372083135	-0.0541367421	-0.0410317818	0.0473294793	-0.065232971	-0.0535258401	-0.0851519129	0.0937166183	-0.0747554908	-0.0475911312	0.0538878415	-0.1304747428	0.1586097351	-0.0102662212	0.0974632349	0.0017620151	-0.0296444205	-0.0967320324	-0.1052779727	-0.0367708327	-0.0173394043	-0.0811252333	0.0647504563	0.0377981711	0.0062650412	-0.1099559952	-0.0949391549	0.1431468149	0.0429627757	-0.0545366449	-0.0015103058	0.0708457831	0.009093131	-0.037640007	-0.2246081605	-0.0390260347	0.0325239139	0.1371843682	-0.0748826105	-0.0851600668	-0.0254363923	0.0733776464	0.0901179163	0.0185935322	0.094015628	0.0548875219	-0.0484183597	0.0697354459	0.079815894	-0.0077575103	0.0098187591	-0.1342658201	0.0848494277	0.024767106	-0.0911661858	-0.0375687938	-0.011547412	0.129600853	-0.0310467264	0.091758038	-0.0043114836	-0.1158873306	0.06601853	0.0974087658	-0.0605775221	-0.0806298093	-0.1160155027	0.0564617144	0.0512302327	0.0214353718	0.0771485162	0.1016576968	0.1294198432	0.1601783173	0.0575383558	0.0395226079	-0.1251336095	0.2081860189	0.0940285161	0.114041771	-0.0613738892	-0.1846962657	0.0001101997	-0.0035994407	-0.0090543888	-0.0305009487	-0.1239918346	-0.0415867885	0.0838430013	0.0633364175	-0.1100266584	0.089227522	-0.053447646	0.0799218096	-0.004835384	-0.0866153656	-0.0249101521786627	-0.0128160581741383	0.0001642513471228	0.0006205156815641	-0.1021261781315701	0.0536696716031457	0.0104297562597611	0.0028804336499895	-0.0792477521584515	-0.0240600484670494	0.0005788859322367	0.0062802062221673	-0.0029900050577345	-0.0011229957059366	8.94013024527789e-06	1.2611193555522669e-06	6.099961662608955e-05	7.441684075626398e-07	5.537866188143152e-13	3.7209532285299005e-09	9.122476939929688e-08	-0.0002619657856056	8.321958551954894e-15	6.862607282795957e-08	0.0	0.0	0.0	0.0	0.0
1031240.907062442	240.2663261600537	1063457808398.9684	57727.90748644932	1449524.923939978	-780.2533039646223	608795.2183477093	2101122505123.199	1061308.0007290046	37.61343312589452	1414.770351516139	1126374672411.397	1108734.5208830943	1054936.5563932448	1.03546	16.382004	0.1208285406457087	0.0823707122135717	0.1343947422	0.0988519395	-0.0854578111	0.1310775014	-0.0415068312	-0.0042665336	-0.0462457041	-0.1808886363	0.0823309721	-0.0148223028	-0.0259006983	0.0959647484	-0.0694242936	-0.0731156201	0.0103156756	0.0622567257	0.1297938082	-0.0086003242	0.0357008789	-0.0299190185	0.1084293751	0.0513858663	-0.0853698416	0.1095717298	0.0660069703	0.1617379624	0.110226853	0.0272196067	0.1891432817	-0.0409295074	-0.0140789267	0.1762155367	0.0702430647	-0.0019044315	0.0738112869	-0.0008992214	0.0396328808	-0.1343236857	0.1596051402	-0.0030616724	-0.0644153094	-0.0463772127	-0.0118074639	-0.017551846	-0.1116881914	-0.1269550324	-0.0265247355	-0.1991250056	0.089082868	-0.0757109595	0.0949012728	0.0542357821	-0.0701506436	0.0861503212	-0.0140415492	0.0510191684	-0.032822399	-0.0814058058	0.0970729078	0.0620355071	0.0600203242	0.0383563907	-0.1016653368	0.0828023798	-0.1408742847	-0.0604487141	-0.094863965	-0.0385965387	-0.1280952964	-0.0158962537	-0.1159131074	-0.0735841225	-0.0313345116	0.0247356929	0.1535526761	-0.0313502994	-0.1195269148	0.0279377575	-0.0183317564	0.162261272	-0.0256856364	-0.0089575918	-0.0811220744	0.0995737264	0.1951095274	0.0455226247	-0.0002147046	-0.1205845741	0.0779055289	0.0854237052	0.072466334	-0.0364547809	-0.1289069427	-0.04632104	0.1436847766	-0.0017662545	0.0646973226	-0.0412284197	0.0998680013	-0.0833888165	0.1222379712	0.0097174055	-0.0467598784	0.0111345629	0.0781589047	-0.0096622851	-0.0912392418	-0.0249050227474327	5.129431229999176e-06	2.6311064743290857e-11	0.0006202601580501	-0.0314105158201556	0.0707156623114144	0.0009866205040882	0.005000704896142	-0.0376903541482676	0.0415573980101839	0.0017270173293768	0.0014205627958218	-0.0028190034935273	0.0001710015642072	7.946780696519121e-06	2.924153496130918e-08	6.0999849353704505e-05	2.327276149571844e-10	5.4162142763659487e-20	3.720981621174644e-09	8.600384660798106e-08	-5.2209227913158214e-09	7.396661631369136e-15	2.7258034792880977e-17	0.0	0.0	0.0	0.0	0.0
1030002.2446746692	-1238.6623877728125	1060904624034.8572	1534284.5108830454	1451533.4522990088	2008.528359030839	4034186.1690311152	2106949363143.079	1063064.625486003	1756.6247569983825	3085730.5368996263	1130106397959.6958	1110754.0797173567	1057844.0806412094	1.222366	19.339037	0.1677176782934542	0.0967666241905918	0.0633882617	0.1877622684	-0.0308315397	-0.0108833541	-0.1106368016	4.08114e-05	-0.1187500903	-0.128352185	0.0524075216	-0.0695821583	-0.0275802196	0.07892271	-0.1634601731	-0.0274995909	-0.0575267433	-0.036173407	-0.0942325182	-0.1929004767	0.0237531555	-0.0850951184	0.1029907295	0.1030386515	0.0252433189	0.0938178609	-0.0072288576	0.0362442372	0.0123140819	0.0071729728	0.0997024431	0.0535388159	0.0257482468	-0.0783042715	0.1214940846	0.0497510138	-0.029106358	0.0429142338	0.0189038713	0.0415433437	-0.0309430137	0.0698298705	-0.038246862	-0.0393047052	-0.0626336182	0.1642823024	0.0548300493	0.0680471553	-0.1647826158	0.0046847658	0.0751010717	-0.1557216003	0.0115198973	-0.0311731938	0.0640723136	-0.0298213617	0.1369092379	0.0888214349	0.0468799989	-0.1524960235	0.0817555073	-0.0077423896	0.1248081237	0.0423009943	0.0048602522	-0.0443685712	0.0805966745	-0.0623165096	-0.0524990869	-0.0179676325	-0.0345312243	-0.0418832228	-0.0418962995	0.0048444731	-0.011046679	-0.1457175393	-0.0061390151	0.0204946482	-0.1458167215	0.1094910315	-0.0093785983	0.0435946431	0.0016825338	-0.0945449516	0.146396036	0.0668124532	0.192434135	-0.0463866954	-0.010204842	-0.093139718	-0.0048353927	0.1057207276	0.0502937379	0.0399348228	-0.1692567782	-0.0020217701	0.0451869917	-0.1252266367	0.0947241523	0.0693888389	0.1676688424	0.0359160804	0.0243498521	0.0887844917	-0.1227215729	-0.0557123384	0.0763617167	-0.0144722352	-0.0955030384	-0.0247734554300222	0.0001315673174104	1.7309959010595195e-08	0.0006137240939432	-0.1147211273020047	-0.0833106114818491	0.0131609370494427	0.0069406579854796	-0.0578884793354603	-0.0201981251871926	0.0004079642610775	0.003351076039772	-0.0020970183286161	0.0007219851649111	4.397485870551862e-06	5.212625783518524e-07	5.9414814431058005e-05	-1.5850349226465e-06	2.512335706008996e-12	3.5301201738770583e-09	0.0005580632901528	0.0005579772863061	3.114346358161683e-07	3.113386520336222e-07	0.0	0.0	0.0	0.0	0.0
1030767.1258299922	764.8811553230044	1062480867691.823	585043.1817682539	1451446.612128304	-86.84017070475966	7541.215248031797	2106697267858.732	1062032.4134914463	-1032.21199455671	1065461.6017067418	1127912847306.4663	1109738.807374602	1065638.8760908286	1.228102	19.429787	0.2374072913590275	0.1371710447795114	-0.0234213865	0.190435861	-0.0094279868	-0.1325714648	-0.0012988919	0.0845295363	-0.1328360957	-0.0630210829	0.0267459517	-0.0252364417	0.1281679295	0.0546351903	-0.1200560484	-0.1036793303	0.0166263026	-0.06349763	-0.0356273433	-0.1373167988	-0.0318782771	-0.0505110937	0.0409792987	-0.0584567034	0.0251390539	0.0557213568	-0.0536037018	-0.0797510635	-0.1016596276	0.1771300151	0.1028287275	0.0485699335	0.0876853102	-0.1647857957	-0.0255205156	-0.0176270569	-0.0143651893	-0.0690066498	-0.1752223457	0.0747602604	0.0141186647	-0.0489004673	0.0655391716	0.0785410149	0.0818566605	-0.0505210848	-0.0809585666	-0.1169730764	-0.0712928003	0.0115954789	0.0453398549	-0.1402033008	0.0199976803	0.0794428666	0.0130810039	-0.0034295573	0.1383235781	-0.0144381576	0.0459023461	-0.0652707144	0.076313609	-0.0413712094	-0.0208232048	-0.0129265129	-0.0067131286	-0.1109443189	0.1134048533	-0.0612751271	-0.1156620925	0.0103931885	0.0302777812	0.0982718051	0.095410968	0.0537409345	-0.0855458436	0.0811794034	0.0328384048	0.1275892537	0.0711266416	-0.0192868211	-0.1557591759	0.0474155469	-0.0060718381	0.069859998	-0.0176682185	-0.0219713752	0.1817172818	-0.0463777639	0.1106207786	-0.082012785	-0.0545439343	0.0445160672	-0.0022154231	0.0576499406	-0.1065759063	0.0273398381	-0.0210457375	0.0011760553	0.0851683475	-0.1478273247	0.1126824555	0.2259694755	0.2265723742	-0.0878344021	0.0495719478	-0.1057613546	0.074531034	-0.0192567962	-0.0993899282	-0.0281299899054658	-0.0033565344754435	1.1266323684841436e-05	0.0007912963320816	-0.0210130623187865	0.0937080649832182	0.0004415487880132	0.008781201442899	-0.0323404407792224	0.0255480385562378	0.000652702274071	0.0010459041097943	-0.0040289915394691	-0.0019319732108529	1.6232772825113586e-05	3.732520487453649e-06	-0.0001072267779087	-0.0001666415923397	2.7769420297530094e-08	1.1497581900681677e-08	0.000360785026463	-0.0001972782636898	1.301658353199076e-07	3.8918713324462274e-08	0.0	0.0	0.0	0.0	0.0
1029248.3604255083	-1518.7654044838855	1059352187438.5972	2306648.3538571005	1449929.809402533	-1516.8027257709764	2300690.508906264	2102296452194.066	1061541.81872084	-490.5947706063744	240683.2289463211	1126871032893.1484	1108590.1475252125	1070576.5089763645	1.198674	18.964207	0.1134083572493237	0.0532578174164449	-0.0694454316	0.1258325726	-0.0647817031	-0.0305091375	0.0885982982	0.0906563699	-0.0521982778	-0.0198296868	0.0092775465	0.069718707	0.1601886761	-0.0008967865	-0.0951502103	-0.0735940136	-0.0631350732	0.1322391504	-0.0051971269	0.0149766918	-0.1160661226	0.0162827364	-0.0388082639	0.0086169679	-0.020337686	0.0111822466	0.023647509	0.0758750651	-0.1852917793	-0.0543267146	-0.0365854233	-0.0690150061	0.0583959437	0.0484673836	-0.0485919075	0.058028012	-0.0595604779	0.1550516881	0.0724000419	0.0517336315	0.1647400644	-0.008120144	-0.0386747634	0.0373496339	-0.0303852857	0.048818556	0.0331538413	0.0822332302	-0.0036803748	-0.1174217835	-0.012751597	-0.0949968339	0.1269611043	0.0731806274	-0.0277787578	-0.0900619568	-0.0651277608	-0.0549145064	-0.0064758578	-0.0976146067	0.0784033498	0.0176709694	0.1013223349	-0.0664682803	-0.0124986914	0.1101327068	0.0040646791	0.078151338	-0.0325753248	-0.0780420586	0.0836494712	-0.1064972954	0.1665731945	-0.1264963983	-0.0264788425	-0.0206530403	-0.0826545622	-0.0231498314	-0.0680368347	0.0560246181	-0.1341666401	-0.0891263051	-0.0251554283	-0.1062581662	-0.0060141101	-0.0528083919	0.1133843625	-0.0434407511	0.1231513906	0.0127183676	-0.0458361478	0.0523619053	0.0015641605	0.0617709304	-0.023144379	0.0493059334	-0.0194003456	0.0443441113	0.0332527097	-0.0597501504	-0.0042685059	0.0126638049	0.1863994712	-0.0326892329	0.0428099995	-0.1105461027	0.0726676594	-0.0240075741	-0.1028845713	-0.0066016215356086	0.0215283683698572	0.0004634706446682	4.3581406899411255e-05	-0.0542062163346912	-0.0331931540159047	0.0029383138893233	0.0011017854735235	-0.0232547842598478	0.0090856565193746	8.254915438805417e-05	0.000540784990972	-0.0033460113723202	0.0006829801671488	1.119579210369611e-05	4.664619087187386e-07	6.01332962193446e-05	0.000167360074128	2.8009394412144586e-08	3.616013314203444e-09	0.0002191017008562	-0.0001416833256068	4.8005555318079765e-08	2.0074164755002507e-08	0.0	0.0	0.0	0.0	0.0
1030535.2007650113	1286.8403395029018	1062002800015.782	1655958.0593719436	1449264.021475771	-665.787926762132	443273.563422218	2100366203944.124	1060663.7444109642	-878.074309875723	771014.4936637272	1125007578707.8872	1108035.742137739	1094253.4347340546	1.243914	19.679956	0.1083134418081508	0.0616470137525241	-0.1202039657	0.0334942916	0.1005884095	0.0110481601	0.0612237623	0.0853906238	-0.0139807515	0.0606573854	0.0778888505	-0.0185266676	0.0765638859	-0.0492380662	-0.0561168422	-0.107154897	0.0272723278	0.0088917542	-0.0516159396	0.1170548853	-0.0541012999	0.0479779667	-0.0322904271	0.0766776985	-0.0982437472	0.0560346931	-0.0917496501	-0.0188556974	-0.0140222012	-0.0115181718	-0.0246460697	0.0772751646	-0.0948033299	0.0827151077	0.0546004703	-0.1320709717	0.0321944169	0.0329916353	-0.0656661361	-0.0075711025	0.0586430469	-0.0320728478	-0.0686552979	-0.1278909465	-0.0023863334	-0.0081485492	-0.1218891376	0.0540618922	-0.1258243669	-0.0124566597	-0.0683900573	-0.0798193146	-0.0139992142	0.108252532	0.0253758719	-0.006134372	-0.1048438416	-0.0416893343	0.0739061973	0.0175796255	0.1141794339	0.0736122877	-0.0437060112	0.0075740338	-0.0088324055	0.0293517842	0.018366288	-0.0023729068	0.0788969199	-0.0282929751	-0.0109632871	-0.1295092254	-0.0899137762	-0.0430003961	0.043018607	0.0710348145	-0.0331571329	-0.0021832732	-0.0627299857	-0.0928408989	-0.0188012318	0.0606981825	-0.0219353446	0.1104598232	0.017918887	-0.0806729352	0.0381313825	-0.0505282845	0.0392428624	0.0928703773	0.0718696924	0.0123413474	0.0232170973	-0.007352945	-0.0779728325	0.0922519027	-0.0298824063	0.000421817	-0.119969883	-0.1938825043	-0.0148108232	0.0908698735	0.0062059589	-0.0197329254	-0.1067990063	-0.0793368577	0.0707724105	-0.0287162347	-0.105973176	-0.002135243349187	0.0044663781864216	1.9948534104142704e-05	4.559264160247316e-06	-0.0025053422872503	0.0517008740474409	6.2767399762845655e-06	0.0026729803772693	-0.0164466405682617	0.0068081436915861	4.635082052528361e-05	0.0002704919859815	-0.0034518953978401	-0.0001058840255198	1.191558183762966e-05	1.1211426860298762e-08	-0.0005257513544936	-0.0005858846507129	3.432608239410292e-07	2.764144867518551e-07	0.0004340939422774	0.0002149922414212	1.884375507219347e-07	4.6221663871311556e-08	0.0	0.0	0.0	0.0	0.0
1030578.6015421544	43.40077714319341	1062092253956.5828	1883.6274566331397	1449543.1965859032	279.17511013220064	77938.74211732636	2101175478768.4785	1060993.0052974338	329.2608864696231	108412.73135876202	1125706157290.0803	1108123.1431794057	1084955.9232886008	1.075544	17.016171	0.0665840629982462	0.0400731071571801	-0.0842926023	-0.0069702421	-0.0157459303	0.1108515148	0.0448019852	0.0608026979	0.0040949204	0.0465505197	0.0569500726	-0.0054540543	0.049300685	-0.0994622315	-0.0235204289	-0.0720661029	0.0162859932	0.13439526	0.0738283249	0.0586853378	0.0666393265	0.042442753	-0.1505367436	-0.0413209032	-0.0126445116	0.1458148906	0.09224151	0.0290507985	0.0627310389	-0.0180673206	0.0869233067	0.0363170267	-0.0463110582	0.0655756311	0.074735687	0.0487260712	-0.0077466264	0.0175948789	-0.1838683352	-0.0372190226	0.0868368074	0.0892555577	0.0492034405	0.0709838094	-0.0411644201	-0.0501398935	0.0333905526	0.0482650761	-0.0140767511	0.0457038139	-0.1009966575	-0.0351820168	0.0620139747	0.084931735	-0.06408691	-0.0247026185	-0.1159449858	0.0645410482	0.0469666742	0.0654647078	-0.0435522861	0.0307709202	0.0833464397	-0.0493962872	-0.0969868568	0.0733882687	-0.0550891806	-0.0124128163	-0.0510016404	0.0221658704	0.0479041497	-0.0002518174	-0.0423436137	-0.0094552922	0.0032001325	0.0408616749	0.1524134852	0.0447020517	-0.1865051162	-0.1279203327	-0.0821875981	-0.0418734131	-0.0552902577	-0.0621819286	-0.0809498316	-0.0714112308	0.0148716306	-0.0259541452	-0.0122587171	0.0321376914	0.1161244661	0.0162217195	-0.0172489819	-0.0297533035	-0.0116604656	0.0718670939	0.0767110344	0.1155209649	0.0050972181	-0.0007010121	0.0063958166	-0.1592461482	0.0805748261	-0.0170286547	-0.0351057732	-0.2038737148	0.0688461184	-0.0333745172	-0.108643553	-0.0022875761399774	-0.0001523327907904	2.320527914999177e-08	5.2330045961939e-06	0.001444014699885	0.0039493569871353	2.0851784534839667e-06	1.5597420611834414e-05	-0.0146033066282313	0.0018433339400303	3.397880014467998e-06	0.0002132565644781	-0.0028130048440436	0.0006388905537965	7.912996252612758e-06	4.081811397303985e-07	-0.0003869993672025	0.0001387519872911	1.9252113977229596e-08	1.497685102151354e-07	-1.0443022408035234e-06	-0.0004351382445182	1.0905671701472602e-12	1.893452918423839e-07	0.0	0.0	0.0	0.0	0.0
1030341.2076827995	-237.39385935489557	1061603004249.25	56355.84445941192	1452675.018171806	3131.8215859027114	9808306.445926176	2110264708420.4563	1061355.297919907	362.2926224730909	131255.94429842956	1126475068422.6543	1108767.882231953	1093160.8879203107	1.017583	16.099173	0.109719114233904	0.071627148392184	-0.082705075	-0.0367716805	0.1041914664	0.0814973505	-0.0899071497	0.0471961167	0.0008629584	0.1259859338	0.0634720855	-0.0147744445	-0.047177202	-0.1016369342	-0.0286707982	-0.0783013953	-0.0051819562	0.0752506095	-0.0808322475	-0.0808396292	0.0235848801	0.1474076795	-0.1354879351	0.0120003094	-0.0821644409	-0.113887142	-0.1325462741	0.0623099322	0.0399108376	0.0083440673	0.0483368226	-0.0914568037	-0.1038756922	0.0284055662	-0.1044618099	-0.0133235451	0.1548241151	0.0956071599	-0.0129848832	0.0025695475	-0.1980226912	-0.0511370676	-0.0059463582	0.0293113401	0.0031358202	0.1402181563	0.0955008893	-0.1290238239	0.0308088431	-0.0647613077	-0.1095764981	-0.03518447	-0.0557534168	0.0482845914	-0.0051578182	-0.1032866616	0.0033365713	0.1053827105	0.0782810457	0.0932514592	0.1206586814	-0.0061216391	-0.011818916	-0.0408249242	0.1081410106	0.1847953417	0.0790103836	0.0203512922	-0.0197315618	-0.1168810737	-0.0469099428	-0.0077236485	-0.0173025413	0.0456526953	-0.0016799945	0.0497188218	0.0045426573	0.0818469485	-0.0013129393	0.0341962121	0.2684182405	-0.0102543154	-0.0025565044	0.0280005471	0.0546733885	-0.0903182169	0.0656762455	0.0422306914	-0.017876576	0.1071010042	0.0768189139	0.0678558057	0.1140588512	0.1406997326	0.1317384001	-0.0358842056	-0.0978960261	0.0213945046	0.0840804057	-0.0032110753	-0.0038395951	0.0565640127	0.0210105724	0.0263895056	-0.0823830631	-0.1788075149	0.0668896282	-0.0379742494	-0.1108851636	0.0060518543256051	0.0083394304655825	6.954610049028555e-05	3.662494077834516e-05	-0.0585282235439876	-0.0599722382438726	0.0034255529512149	0.0035966693599798	-0.0167100285329411	-0.0021067219047097	4.4382771837840834e-06	0.0002792250535717	-0.0035270077983895	-0.0007140029543459	1.2439784009900348e-05	5.098002188146735e-07	-0.0003149990517876	7.20003154149e-05	5.184045419845086e-09	9.92244026270871e-08	-1.0555048747871824e-06	-1.120263398365906e-08	1.1140905406995056e-12	1.2549900817183287e-16	0.0	0.0	0.0	0.0	0.0
1028683.899886883	-1657.3077959165676	1058190565886.4868	2746669.130405831	1449676.1807544052	-2998.837417400675	8993025.85600235	2101561029046.679	1059796.1722881026	-1559.1256318043452	2430872.7357492987	1123167926796.5137	1107146.238455414	1079965.9720154176	1.000854	15.834507	0.1337449897198024	0.0846798290161003	-0.0360025475	-0.0630622508	0.0340035535	0.1043402372	-0.0917908823	0.0102735556	-0.0086671328	0.115984303	0.0641299988	0.0108264407	0.0175018666	-0.0908173942	0.0493991331	-0.1267003781	0.0711420802	0.0470064012	0.070615561	-0.1379252249	0.0934842277	0.0562423454	-0.166863005	0.0596602158	0.1313730118	-0.1004149096	-0.0320514612	-0.0655001617	-0.002649863	0.1047861023	-0.002096539	-0.0821651861	0.0958749362	-0.0415696197	-0.0076599351	-0.0404911318	0.0733970088	0.0451369725	0.1142997033	-0.0364918509	-0.110543715	-0.0563159277	0.0613552648	-0.0598710354	0.0066334025	-0.052121035	-0.0343339723	0.1252522578	0.0614539022	-0.0176388985	-0.0866077283	0.0295415899	-0.0466813213	0.1329904073	-0.0775051654	0.0042876058	0.0601519394	0.1593504092	-0.034324106	0.1311605614	-0.0941713437	0.0276326891	0.1357756858	-0.0424119888	0.0794853973	0.0796365116	0.068349082	-0.0491851965	-0.0218104734	-0.055449017	-0.0624375639	0.0278804106	0.1068320441	0.1304214709	-0.0045784471	-0.0253711069	0.0048396727	0.0910652816	0.1267784616	0.1396590144	-0.0063404051	-0.0052691411	-0.0353920254	-0.004318097	-0.1021935729	-0.0874619052	0.0471091427	0.0336904847	-0.1090864598	0.0488746606	0.0015687423	0.0768784233	0.0350935883	0.0832837698	0.1589843242	-0.0986379803	-0.0538448182	0.1261962149	0.1216290057	-0.0569029357	0.0306628131	0.0036716536	0.0877982602	-0.0393922963	-0.0932219462	-0.0980314062	0.0649037979	-0.0425073619	-0.112689161	-0.0021598129389559	-0.008211667264561	6.743147926386274e-05	4.664791931281323e-06	0.0218968874941083	0.0804251110380959	0.0004794736819296	0.00646819848549	0.0017865932062051	0.0184966217391462	0.000342125015761	3.1919152844582197e-06	-0.0034520088787197	7.499891966979968e-05	1.191636529875964e-05	5.624837951637065e-09	-2.278318981630001e-05	0.0002922158619712	8.539010998762985e-08	5.190737382055563e-10	0.0001639615070441	0.0001650170119188	2.6883375792172453e-08	2.7230614222638157e-08	0.0	0.0	0.0	0.0	0.0
1028562.8439055904	-121.05598129262216	1057941523863.156	14654.550606719687	1446019.5109443832	-3656.669810021994	13371234.09952629	2090972426031.8333	1059973.1697608866	176.99747278401628	31328.105371928585	1123543120612.9412	1107842.8366590366	1080080.103857245	0.990091	15.664226	0.1840570846048052	0.1139420766974524	-0.0350573827	-0.0658387232	0.0817303832	0.0035479047	-0.1568237513	0.0112747791	0.0218657016	0.1538914401	0.0466089543	0.0741798808	-0.0625685047	-0.0739876452	0.0621027991	-0.0648174996	0.0223178393	0.0662318036	-0.0705308496	-0.2310898429	0.017027268	0.0400061609	-0.1109812774	0.0096291593	-0.0421238328	-0.0397034119	-0.0704625211	0.0283867845	-0.0108692027	-0.0629604042	-0.0105604822	0.0151363363	0.0707675309	-0.0415410772	-0.0408000186	0.1248409544	-0.0772117272	0.0933669247	0.0680581088	-0.0556284271	-0.0475773133	0.0231061368	0.0269886358	-0.0120121589	-0.1250774805	0.0629697171	0.0551703344	-0.0402084798	-0.0033954581	-0.0475944092	-0.0798713328	0.0446537795	-0.0943709195	0.032044476	0.0100527785	-0.1015357726	0.1355209212	0.166149977	-0.0024290417	0.0211851191	0.0348836163	0.0156612741	0.0227466335	0.0110579078	0.0131968643	0.118811139	0.0427464007	0.0014978318	-0.0868591995	0.0728313992	0.0337588659	-0.099997465	0.0850668095	-0.007342097	-0.0251813828	-0.0927148215	0.0221625067	0.0240314631	0.0321524769	0.0644862751	0.0506278696	-0.0570809236	-0.0075156563	0.0159563934	0.0959346189	-0.0431695107	0.0230227096	0.033207717	-0.1134226575	0.0459985481	-0.0690293789	0.1385591056	0.0946598381	0.1093057237	0.1004535348	-0.0371365937	-0.1208635237	0.0399382066	0.0619968063	0.0100813148	-0.0416848878	0.0952423894	-0.0218523178	-0.1135260989	-0.0873403135	0.0301116625	0.0628894987	-0.0469659021	-0.1140484259	0.0091364329180834	0.0112962458570393	0.0001276051704626	8.347440646663797e-05	-0.0857575290698946	-0.1076544165640029	0.0073543537921738	0.0115894734057358	-0.0207259112154929	-0.022512504421698	0.0005068128553369	0.0004295633957124	-0.0037019869535594	-0.0002499780748396	1.3704707404324008e-05	6.248903790056246e-08	0.0001659619116431	0.0001887451014594	3.56247133249192e-08	2.7543356116232132e-08	-0.0002491936718981	-0.0004131551789422	6.209748611405793e-08	1.7069720188676133e-07	0.0	0.0	0.0	0.0	0.0
