global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
982615.398174998	2033.6332154485865	4135664.054975756	965533020730.61	1171942.4735514324	3186.821614583489	10155832.003176512	1373449161313.85	987262.9016502276	780.6787746585906	974688036974.827	609459.3492024384	1003391.0028028538	950436.2471226908	0.973227	16.467012	0.0649252879114867	0.0506672483498163	-0.0274703937	-0.0813869064	0.0625990452	-0.132413102	-0.0724019082	-0.0771561011	-0.0310624802	0.0673804909	-0.0047832323	-0.1888588544	0.0441510757	-0.0085493544	-0.0239110827	0.0063707598	0.0016130392	0.2364732211	-0.0754676219	-0.0470106427	0.0574761295	-0.0272738864	-0.1435352124	-0.037020813	-0.0263068981	-0.0100294189	0.0899478315	0.0547562326	0.0980182127	0.0113541103	0.073479771	0.1190684339	0.1082992704	0.016416402	-0.034311164	0.0787778401	0.1234840142	0.1130899956	0.1483689713	0.0416590769	0.0333989799	-0.0384390041	-0.0532532423	0.0739693836	0.0417649087	0.0089712277	-0.0667297253	-0.0336060053	-0.0210684139	0.0221532915	-0.0324753488	-0.1541207031	-0.1798501989	0.1049168017	-0.0804693831	0.0321907277	0.1282748026	-0.1059989937	0.0334161569	0.0043025541	0.0748456374	-0.0748108244	-0.1316055702	0.0351243538	0.0739654242	-0.1211360409	-0.0352253793	-0.1100098281	-0.0627188481	0.0245502566	0.0176858297	0.1903380568	0.013516667	0.0038574599	0.0114299151	-0.0195036344	-0.0971350656	-0.0035990179	0.0537412003	0.0642224242	0.2059497892	0.0188232873	0.0149392576	-0.1580083389	-0.0006153773	0.0987446163	-0.1034552034	0.0740256322	0.0417105803	0.0176069369	0.0359892391	-0.1049735346	-0.003432153	-0.0114717736	0.1908647333	-0.0098229673	0.0740916769	0.016922278	0.1189479126	-0.0516833303	-0.0241837573	-0.0612443068	0.0210676077	-0.0988380558	0.0781589047	-0.0096622851	-0.0912392418	0.007339332797585	-4.676826878829976e-05	2.1872709654546533e-09	5.386580591370686e-05	0.071198989292867	0.0001018534974833	1.0374134949581318e-08	0.0050692960763257	0.0326413647356247	0.049115306067037	0.0024123132900587	0.001065458691804	0.001701009739109	5.5011656630499966e-05	3.026282365232031e-09	2.8934341325436684e-06	-0.0001989384823823	-0.0002579976255118	3.957651977257268e-08	6.656277476974569e-08	7.216904747905353e-05	2.1791942122616643e-07	5.208371414033883e-09	4.7488874147547334e-14	0.0
982204.1315839976	-411.2665910003707	169140.20887306618	964724956100.6748	1178643.9440917969	6701.470540364506	44909707.40337334	1389201546944.2668	988869.0413031108	1606.1396528831683	977861980847.7334	2579684.584563664	1006992.5748580372	953967.7924659192	1.066502	18.045237	0.0809139064270635	0.0474297699135733	0.0462313982	-0.0485716454	0.0705712443	0.0344051024	0.0800463453	-0.0332789236	-0.0090136432	0.0539966639	0.0431183748	0.0489860883	0.2010182887	0.0632528275	0.0647240295	0.002738907	-0.0072094698	0.1610664542	-0.1687619819	-0.1170333911	0.0865451015	-0.0895919069	-0.01929515	0.0079013743	-0.0153210833	-0.0495422431	0.0198232723	-0.0372022227	-0.0070951947	-0.106051064	0.005178838	-0.01054122	-0.0801919666	-0.1132992002	0.0694713229	0.1243523093	-0.1140108597	0.0994986579	0.0261273297	0.2177891496	0.072677144	0.0847158114	-0.0349583875	-0.0814747551	0.0603283183	-0.0460362988	0.1706098803	0.0021689776	0.0566656018	0.0313506416	0.0123315056	-0.0094036522	-0.1558759993	0.0389043331	-0.1076777502	0.2113183173	0.1146295524	0.0254544567	-0.0298774162	0.0286750265	-0.0638286292	-0.0188881448	0.0939902457	0.0306763636	-0.065349563	0.0754044967	0.0839866761	0.095935539	0.0169683116	0.0269788008	0.0686507496	0.1859776992	-0.0072562359	-0.083132197	0.0928461584	-0.0471403306	0.0101638958	-0.1012505985	-0.204752805	-0.0888522055	0.1718665683	0.0136793154	-0.0046337393	-0.1547554938	-0.0257088879	-0.0097329898	-0.0119240203	-0.197103836	0.1370556448	0.153991048	-0.0100906623	-0.0550661886	-0.0077654043	0.1409961834	-0.0773777594	0.0366441084	0.1422829459	0.1110774224	0.0177785372	-0.0790078973	0.0107241686	0.0065382831	-0.0020572902	-0.0352809154	0.0763617167	-0.0144722352	-0.0955030384	0.007350155004218	1.0822206632999516e-05	1.171201564073387e-10	5.40247785860309e-05	0.1113066743734805	0.0401076850806135	0.0016086264025256	0.012389175760084	0.009198414726498	-0.0234429500091267	0.0005495719051304	8.461083348065527e-05	0.0013920060867505	-0.0003090036523585	9.548325717089279e-08	1.9376809455504405e-06	-0.0001609500983592	3.79883840231e-05	2.5904934161836158e-08	1.443117320686519e-09	7.211210124684602e-05	-5.6946232207511465e-08	5.200155146235371e-09	3.242873362631816e-15	0.0
984652.655950903	2448.5243669053307	5995271.57532915	969540852871.1672	1178621.3278808594	-22.6162109375	511.4929971694946	1389148234535.64	989753.738334598	884.6970314872451	979612462547.312	782688.8375223436	1006455.3984238496	941635.901584848	1.254744	21.230286	0.1354175258750803	0.0702303212184146	0.1123271369	0.0169174559	0.1334107945	-0.1244566012	0.1298941198	-0.0426219681	-0.0721109594	0.0221446318	0.1599441317	-0.0478167812	0.0564272348	-0.1398703469	0.0406450397	0.0080737137	-0.1425993182	0.1429404316	-0.1439167023	0.1100287027	0.0582644129	0.0663596125	-0.0726329762	-0.0001892915	0.0614447352	0.0883521336	-0.0979633857	-0.0262097782	0.0517375941	0.0169829484	-0.1663521636	-0.0979886638	0.1434054868	-0.0184060654	-0.1027333712	-0.0851025078	-0.0022684859	0.1491077165	0.0404683692	0.0159286815	-0.0008630852	-0.0183043522	0.0873447593	0.0017648522	0.0323425062	0.0400207163	0.0536428293	0.1184252069	0.0601288595	0.0077000518	0.1484503005	-0.0053634019	-0.1491919941	0.0848955388	-0.1956467829	-0.0993661628	0.0087965026	-0.0978941912	0.0272850343	-0.0877310772	-0.0698658344	0.0575217569	-0.0108147652	0.0539755056	0.16030449	-0.0602694514	-0.0585596114	0.0989983963	0.0114113927	0.1881956862	-0.0777044533	0.0636603648	-0.0401447117	-0.1732874734	-0.0023700749	-0.0468429022	0.036560468	-0.0467933857	0.0444264072	0.0231186313	0.2155146477	-0.093689267	-0.0105036046	-0.1167896873	0.0403245023	0.0330450757	0.1125453196	0.0792565539	-0.0218183651	0.0159355293	0.001797875	-0.0735472506	-0.2869374078	-0.1004063625	-0.0125043583	0.0717209095	0.1141745699	0.0744634323	0.1068909304	-0.0664418421	-0.034200155	-0.0477317948	0.0842586042	-0.1445935818	0.074531034	-0.0192567962	-0.0993899282	0.0189426021063638	0.0115924471021458	0.000134384829816	0.00035882217456	0.0654864468006763	-0.0458202275728042	0.0020994932548235	0.0042884747145778	0.0134617330166406	0.0042633182901426	1.8175882843064436e-05	0.0001812182558113	0.0023300725366046	0.0009380664498541	8.79968664341875e-07	5.429238025838995e-06	-0.0003099646958841	-0.0001490145975249	9.60781126945226e-08	2.2205350275507933e-08	0.0004598617120676	0.0003877496108207	2.1147279422574426e-07	1.5034976069164618e-07	0.0
985423.7474318158	771.0914809128735	594582.0719364084	971059962002.5632	1177909.852376302	-711.4755045573693	506197.3935851632	1387471620325.1616	988880.6163220787	-873.1220125192776	977884873337.5344	762342.0487457137	1005403.4979615608	956274.614449866	1.195135	20.221712	0.171279246040884	0.0995588169520678	0.0935109492	0.097065056	0.0126231892	-0.0210950377	0.0655867551	0.0212928055	-0.1196391432	-0.049149083	-0.140769648	0.0219231802	0.0647080232	-0.0393460028	0.1047589119	-0.0949879109	-0.1156785063	0.0823051104	-0.1471140329	0.036733875	-0.0188856337	-0.1126846303	-0.0580598686	0.0904832693	-0.1615549317	-0.1946050197	0.093994319	0.0342420536	-0.0325314597	-0.0064133158	-0.0705207391	0.0874780023	0.1166284683	-0.1674509942	-0.0288364053	0.0337924946	-0.1018041936	0.0771000206	-0.0466273612	0.0574608048	0.0768001284	0.1622343024	0.042498176	0.1173047678	-0.092936621	0.0969320533	-0.0497299095	0.0777662818	0.1297683981	-0.085050809	0.0608797141	0.0025159466	-0.0789679118	0.235426628	0.0616195784	0.0108310327	0.196117974	0.1421469482	-0.0856090276	0.0948249624	0.0949622673	0.0362771498	-0.0317300342	0.0490798955	-0.0050828006	-0.0432193508	-0.0355868094	0.0187530333	0.0238425844	0.1401004687	0.1155558532	0.0896808123	-0.130641425	-0.0767651896	-0.0316015758	0.0668337041	-0.0535479744	-0.0631246873	0.0374255926	-0.0610380796	0.1466774275	0.0028590596	0.0221997848	-0.2078551163	-0.1849143459	-0.0592196448	-0.0111034245	-0.0457974923	0.1316850615	0.0067796615	-0.029892918	0.139979715	0.0089134591	-0.0577354101	0.0027987697	0.0890493128	0.1174696573	0.0196046457	0.0173405481	-0.2183590071	0.0082038777	0.1623685178	0.1469410727	-0.0018125519	0.0726676594	-0.0240075741	-0.1028845713	0.0269440447139999	0.0080014426076361	6.402308380329443e-05	0.00072598154555	0.1462854064745613	0.080798959673885	0.006528471884382	0.0213994201474276	0.0327113031168835	0.0192495701002428	0.0003705459490441	0.0010700293516046	0.0013401363294127	-0.0009899362071919	9.799736943094845e-07	1.795965381411745e-06	-0.00050363800839	-0.0001936733125059	2.536512434950457e-07	3.7509351977008014e-08	0.0005408376655522	8.097595348460003e-05	2.9250538047995337e-07	6.557105042740109e-09	0.0
985855.299800948	431.5523691321723	186237.4473035907	971910672145.6172	1175371.4829508464	-2538.369425455574	6443319.340087661	1381498122934.0718	989702.9168247344	822.3005026556784	979511863571.3872	676178.1166677814	1006895.7934078334	952527.7029667016	1.158175	19.596348	0.1402505314784447	0.0869827190954344	0.0746953264	0.1585414319	0.0516965718	-0.0934981185	-0.0870274656	-0.0001186804	-0.1869339738	-0.0088051944	0.0585932171	0.0134918636	0.049307048	-0.0654291203	0.1049353695	-0.1297841472	-0.157107071	0.0985975489	0.0284466289	-0.0110892548	0.0098756808	-0.0307002983	-0.0666804153	0.0378700973	0.1825375305	0.0074637423	-0.0093704419	0.0460785935	0.1274761642	-0.0567157413	-0.1057820366	0.1316085777	-0.0516172829	0.0561238958	0.0032795589	0.008267321	-0.0514556949	0.1151366751	-0.0296298444	0.0084821146	0.0104946748	0.0278017583	-0.0687431342	0.0724014604	0.1191441986	0.0399342723	0.0224554978	0.0019222012	0.1285496831	-0.1283556026	0.1396422553	-0.0634632091	-0.0914473523	-0.0504546845	-0.0358609291	-0.009324806	0.0786524611	-0.0080113183	0.1417869784	0.0430579415	-0.0622651557	-0.0921595588	0.0559203469	0.0715626222	-0.0919815539	-0.1443576543	-0.0252749267	0.0761719329	-0.045224709	0.088832997	0.0846830865	0.0298568417	0.0060272229	-0.0649442945	0.069252804	0.0494301432	-0.0587832441	-0.0735105243	0.0087297928	0.0537343163	0.2249544843	-0.0376143255	0.0758638071	-0.0191417383	-0.0963254705	-0.0819476877	0.084017461	0.0876492232	0.0613249009	-0.0309412603	-0.0279722013	-0.1476989064	0.042783276	-0.0053711758	-0.0712013991	0.0070547002	0.0211657997	0.2080323109	-0.0735819897	-0.2209015801	-0.2249489774	-0.0480113762	0.0774559177	-0.0171642977	0.0707724105	-0.0287162347	-0.105973176	0.0331141369890133	0.0061700922750133	3.8070038682179984e-05	0.0010965460685271	0.0795331433561017	-0.0667522631184596	0.004455864631436	0.0063255208921022	0.0190137805956567	-0.0136975225212268	0.0001876221232195	0.0003615238525397	0.0023561541117439	0.0010160177823311	1.0322921340132092e-06	5.551462198287685e-06	-0.0005027982308354	8.397775546000082e-07	2.5280606093120817e-07	7.052263412099697e-13	0.0005965931769413	5.575551138910001e-05	3.559234187729133e-07	3.108677050260061e-09	0.0
986015.0294274186	159.72962647059467	25513.553572435696	972225638256.7532	1174856.6692708333	-514.813680013176	265033.12512870884	1380288193330.156	987552.9531961303	-2149.963628604077	975260835366.3984	4622343.604320409	1003729.7209158416	951896.9886769964	1.021156	17.277971	0.0680268094977543	0.0386710029395249	0.0585063399	0.1573597882	-0.0290043045	-0.0565279714	-0.0769482141	0.0245392173	-0.1878395826	-0.1053478739	-0.0905899071	-0.0830241224	-0.0216891228	-0.0560079639	0.0736042329	-0.1550591338	-0.1032070535	0.1370190349	0.0415704618	-0.0529441759	0.0203327162	0.1593651224	-0.0456269128	0.0124014675	0.1672214252	0.0092692099	0.1331209248	-0.0621186241	0.0200713039	-0.1581053176	-0.1666541015	0.0496711369	-0.1551431172	-0.177525293	-0.0343077088	-0.1663912241	-0.0658629852	-0.1097102996	0.1198095042	-0.2076505949	-0.0991067157	-0.0514270423	-0.1257830426	0.1099720422	-0.1132141871	0.0733731217	-0.0722473294	0.042821445	0.0858234436	-0.1436080968	0.0545663608	-0.1420978264	-0.093591283	0.0324451446	0.03805305	0.0346196248	0.0442639864	-0.0809936641	0.0616162755	0.0783679748	-0.1375718703	-0.1364827147	0.0406216722	-0.2312986469	-0.099525179	0.0781083388	-0.164453545	0.1232047148	0.0013183663	0.1511032373	0.0281673541	-0.0552081223	0.1548733924	-0.0734528944	-0.0017759442	0.2069374281	0.0897601987	0.0524225076	0.1735682832	-0.0257076727	0.1491953886	0.0678743691	0.0470097581	-0.076704872	-0.2122794113	0.0367484614	0.0137222128	0.2082726335	-0.0175035249	0.0117445783	-0.0517857904	-0.0725219809	0.1503336174	-0.0198727454	-0.0666883619	-0.1648501452	0.1043006059	0.0731102534	0.0685300246	-0.1125041029	-0.0338210824	-0.2121865677	-0.046262986	-0.0297222688	0.0688461184	-0.0333745172	-0.108643553	0.0265817640340628	-0.0065323729549504	4.267189642256871e-05	0.0007065901791625	0.0847766753969239	0.0052435320408222	2.749462826312905e-05	0.0071870846913554	0.0492797714764634	0.0302659908808067	0.000916030203997	0.0024284958767724	0.0020867288098178	-0.000269425301926	7.258999331797003e-08	4.354437125723612e-06	-0.0007528786524038	-0.0002500804215684	5.668262652453619e-07	6.25402172518287e-08	0.0005967857258703	1.9254892900000698e-07	3.561532026025409e-07	3.7075090059049734e-14	0.0
984125.912303734	-1889.117123684613	3568763.5069984253	968503811267.6569	1181228.9201660156	6372.250895182369	40605581.47115251	1395301761836.5713	988293.7540307284	740.8008345980197	976724544256.1498	548785.8765411226	1005893.3487004952	948596.7767105558	1.395458	23.611177	0.1917227858306305	0.0841248203839541	0.0157528341	0.1780786954	-0.0276459548	0.0255254046	-0.0691353779	0.0977350078	-0.1312440165	-0.0553757174	-0.0343224853	0.0350988564	0.0958566878	0.1422080393	0.0750511444	-0.1214011648	0.0934784341	0.0183971654	0.1382193812	-0.4662190772	-0.0595536773	-0.07033604	0.1203178226	0.0166747516	0.3470441355	0.1147049966	-0.086077191	-0.2802233405	-0.2563543483	0.0255447696	0.1396356693	-0.2111965278	0.1861424721	0.0529183338	-0.1058463282	0.0731969441	-0.050788907	0.0197651593	0.027790294	0.061598968	0.0415389664	0.0167658378	0.0081647525	0.0897522086	-0.051867342	0.0631578502	-0.0737090525	0.0053185591	0.0683725703	-0.1194350644	-0.0694805634	0.0010894548	-0.0273169763	-0.2533194601	0.1340849857	0.4105177133	-0.2087142528	0.00303764	0.2176049216	0.0477473478	-0.30481059	0.1752728138	-0.2836598676	-0.1582302969	0.2098356342	0.0244435786	0.113217022	-0.081774981	0.0081585391	0.1105394709	-0.1268146541	0.0455580851	-0.1525116874	0.0143768175	-0.0034589736	0.026940664	-0.0605080711	-0.0086435735	-0.0284761201	-0.1748077309	-0.1443632709	0.1090813477	0.0129200948	0.2832162349	-0.2240439807	0.0273621354	0.1171861671	0.1820494932	0.0921441891	0.5927172958	-0.3092230009	0.145066605	0.0224966859	0.1354769843	0.1226903851	-0.0407485802	0.1215233551	0.1091011698	0.2559807718	0.2283197627	0.0139732177	0.0737184877	0.1220263688	-0.0170496419	0.0668896282	-0.0379742494	-0.1108851636	0.0482427833445484	0.0216610193104856	0.0004691997575692	0.002327366144829	0.0375469253784075	-0.0472297500185164	0.0022306492868115	0.0014097716053717	0.0218670111202499	-0.0274127603562135	0.0007514594303471	0.0004781661753331	0.0010367357300351	-0.0010499930797827	1.1024854675915593e-06	1.0748209739314118e-06	-0.0004199186262632	0.0003329600261406	1.7633165268277306e-07	1.1086237900754905e-07	0.0011222177428553	0.000525432016985	1.2593726623792445e-06	2.7607880447292536e-07	0.0
985267.0306195412	1141.1183158071944	1302151.010670648	970751121625.848	1184361.3645019531	3132.4443359375	9812207.517746923	1402711841724.9282	989313.2782625188	1019.5242317904484	978740762546.532	1039429.6592079042	1004764.5028574548	947810.8315004844	1.561738	26.424643	0.1779161529028959	0.0885536430946851	-0.1033981563	0.1219511972	0.0439355191	0.0705283702	0.0541849358	0.1312031858	-0.0390798451	-0.0093943773	0.0083096221	0.0386853637	-0.1856714168	0.0593203744	-0.1266765033	-0.039511595	-0.0416269337	-0.3121197035	-0.0705397612	-0.0905803038	-0.086129289	0.1229391818	-0.0517571118	0.0359547468	0.1106660385	0.0391832098	0.0327979839	0.0662407873	0.1287400134	-0.0535186706	0.0654611808	0.0390689933	0.1839050147	0.018172608	-0.0243173598	-0.0032506364	0.167231486	-0.0034669868	0.0012370475	0.0332935902	0.1505218664	-0.0727587538	-0.1754801819	0.0213151651	0.0406271631	-0.0249860166	-0.0281699385	0.1449997541	-0.1055382908	-0.0882636055	0.0306405302	0.1626208662	0.2447042765	0.1116955255	0.0617776585	-0.0123427544	-0.0761828193	-0.1421313373	0.1591456365	-0.022736807	-0.0296991276	-0.168655246	-0.0578340555	-0.0284788494	0.1316518102	-0.0741884998	-0.0811620979	-0.1311350844	-0.0717494533	-0.0742567323	-0.0652168772	0.0676433832	-0.049955664	0.0544893269	0.0286036932	-0.0167911968	-0.072421736	-0.1304527601	-0.0527246356	0.1439769234	-0.1225321398	-0.0690902739	-0.121863284	0.2005934353	-0.0238584559	-0.0609764631	-0.0743872666	0.1438538612	0.029198806	-0.0260471511	-0.1577923602	0.063645135	-0.1893742835	-0.028169798	0.0519415617	0.0811271872	-0.0162541607	-0.0806104906	-0.13503364	-0.222977643	0.122632282	0.0401051462	-0.0823479621	-0.2331205642	0.0649037979	-0.0425073619	-0.112689161	0.0655832372402898	0.0173404538957414	0.0003006913413103	0.0043011610069161	0.0838714602424204	0.0463245348640128	0.0021459625303671	0.0070344218431959	-0.0086706127331268	-0.0305376238533767	0.0009325464706103	7.51795251678606e-05	0.0020547613224935	0.0010180255924583	1.0363761069002758e-06	4.2220440924152366e-06	-0.0003142818538519	0.0001056367724113	9.877308366058705e-08	1.1159127685476791e-08	0.0016728261837809	0.0005506084409256	2.79834744114297e-06	3.0316965521852e-07	1.0
986086.416089426	819.3854698848445	671392.5482584074	972366419996.0886	1190842.7744954426	6481.409993489506	42008675.50370564	1418106513568.0037	989638.2169480273	324.9386855084449	979383800444.0708	105585.14933995606	1006662.2618666278	957645.6843945546	1.275942	21.588963	0.125573477483403	0.0612536918807296	-0.0924756654	-0.0356083235	-0.0239905791	-0.0277072048	-0.0696420119	0.0473039393	0.1521257796	0.0211423459	-0.098671908	-0.039887005	0.0095104588	0.0227300057	-0.0988038093	0.0394580219	0.110837901	-0.0733887773	0.0976047845	-0.0175942562	-0.126841042	0.1193737041	0.0685543075	0.0164270343	0.0480367509	0.0457683911	0.0285977517	-0.127882639	0.0591716682	0.1259517081	0.160090143	0.0582083172	0.0645963999	-0.1019480665	0.0675725387	-0.1574770026	0.0176391849	-0.0194980247	-0.0053225534	-0.0071825901	-0.0496010741	-0.0491897471	-0.0696677928	-0.0424397719	0.1033746587	0.0391389299	0.0889354436	-0.0860345938	-0.1151203162	0.0353637287	-0.0918276413	-0.0034337206	0.0654256354	-0.0327308162	0.1678657587	-0.0466048224	-0.1400640439	0.0352949507	-0.0219704166	-0.0231110887	-0.2026858526	-0.0459177821	0.0673895016	-0.0143759483	0.042505475	0.0870678295	0.0289122208	-0.1938028705	-0.0400246386	0.0645031047	0.0102469832	-0.0139793135	0.0756131463	0.0197274387	-0.0151635627	-0.0741097286	0.0068311265	-0.0625866124	0.0368448123	0.2310845529	-0.1512465655	0.0418626387	0.0338031955	0.0854719452	-0.0045074142	-0.0227446088	-0.0882754912	0.1178050741	0.0061135937	0.1321001527	-0.1069659251	0.0372579151	-0.0900442198	-0.0418294576	-0.0624142493	0.0503988802	-0.0504604417	-0.2085898357	-0.1951842676	-0.0555334222	-0.0498461573	0.1372410619	-0.0226557559	-0.011629273	0.0628894987	-0.0469659021	-0.1140484259	0.0711815777719095	0.0055983405316197	3.134141670797594e-05	0.0050668170140984	0.1158845814719597	0.0320131212295392	0.0010248399308571	0.0134292362229312	0.0172041818172772	0.025874794550404	0.0006695049930256	0.0002959838720019	0.0013248379428026	-0.0007299233796908	5.327881402193854e-07	1.7551955746894253e-06	-0.0005001085719373	-0.0001858267180854	2.501085837251656e-07	3.4531569154390726e-08	0.0013468318581204	-0.0003259943256605	1.8139560540480487e-06	1.062723003628442e-07	0.0
984946.3079525508	-1140.1081368752057	1299846.5637690527	970119229549.3612	1177562.4053955078	-13280.369099934818	176368203.43050355	1386653218600.8542	992634.3807378605	2996.1637898331974	985323013822.8356	8976997.455507629	1009495.9444889342	953062.2280721562	1.137419	19.245157	0.1038183235577012	0.0722310184682238	-0.0353748789	-0.0666407548	0.0186672621	0.0265585629	-0.0985591574	-0.0781598972	0.0256230457	0.0410202027	0.0601147875	-0.0558262937	-0.1480481477	-0.046807089	-0.0537663369	0.1340565973	5.00598e-05	-0.1123363014	0.1055642473	0.0008438918	-0.0965265243	0.0907664078	-0.0672257477	-0.136856294	0.0106591985	0.1788422217	0.0256924009	0.0659214466	-0.1867080654	-0.0950809423	-0.0001299784	0.0392185526	-0.0369571091	-0.1506892415	0.0090923411	0.0272030866	-0.0576009388	0.0948425977	0.0210681322	-0.0450808299	-0.0095091696	-0.089350274	-0.1298639593	0.0441762289	0.0545265827	-0.0101061598	0.034829826	0.0336076712	-0.0604053214	0.106308763	0.0248432543	0.0099852656	0.1199699474	-0.0959566091	0.0933826249	-0.068331368	-0.0316765461	-0.1701488216	0.0524928482	-0.0703525498	0.084527856	0.0116176681	-0.0924794722	-0.1503256891	-0.0915653512	0.0402201682	0.0241456347	-0.0046088076	0.0362652031	0.0761371382	0.0376125698	0.1219497616	0.0442107675	-0.1012134636	-0.0114110836	0.0462466052	-0.0455901633	-0.0272270302	-0.0682993363	0.0683388295	-0.1106751259	-0.0286785758	-0.129128052	0.0740626372	0.1017605528	-0.062412203	-0.0338697667	0.1528651915	-0.0108319936	0.0080342409	-0.0272587028	-0.0207815949	-0.0266586072	-0.0468816646	0.1493486081	0.1492093289	-0.0887495612	-0.0779781138	-0.1066407823	-0.1204376368	0.0462335622	-0.0864430715	0.0209069149	-0.1106115402	0.0608476141	-0.0513420481	-0.1149575937	0.0710905254421021	-9.105232980739786e-05	8.290526763355152e-09	0.0050538628076341	0.0999699367391997	-0.0159146447327599	0.0002532759169699	0.0099939882516395	0.0106237176288033	-0.0065804641884738	4.3302508935787454e-05	0.0001128633762565	0.0026399008421349	0.0013150628993323	1.7293904292002752e-06	6.969076456304555e-06	-0.0004818378414068	1.82707305305e-05	2.3216770541156453e-07	3.3381959411814466e-10	0.0016381414743908	0.0002913096162703	2.683507490119264e-06	8.486129253160768e-08	0.0
