global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
953260.1212577448	1467.953258963884	908704858780.3304	2154886.7705026874	1472654.3611057692	8543.778894230723	72996157.79350236	2168710867283.8413	975584.4544825958	-5724.709946708055	32772303.973938145	951765027828.104	1046825.586272863	803862.3164960863	1.159415	24.676012	0.0850485650876602	0.0419429112430581	-0.0020982513	0.1115960163	0.1160005736	0.0249378402	0.0117626389	-0.1006167444	0.0039558418	0.044350065	0.1116181774	0.0873174858	0.0165041756	0.0400067379	-0.0220280689	-0.035672959	-0.1037832152	-0.102438477	-0.0643795891	-0.0602286871	0.1799757595	0.0216736602	-0.0793868278	0.1654894401	-0.0661025978	-0.0289705985	0.0615309874	0.1395474396	-0.1522257388	-0.0821419421	0.0271249792	-0.0536506046	-0.0879708471	0.0756411816	0.1348253677	-0.0292887269	-0.1458431924	-0.0774852803	-0.1121215884	0.0001958161	0.0160867669	-0.0332623864	0.1096296708	0.0289936553	-0.1151523531	-0.0608959479	0.0650316267	0.0369463883	0.1398274481	-0.0074915341	0.0121556676	-0.1944956509	0.0976901957	-0.0249197374	0.1158426671	-0.043959803	-0.0203844899	-0.0087016083	0.0912021194	0.1539484818	-0.0944910746	0.0422483254	0.1024510528	0.0106308815	-0.0240822616	-0.0254950673	0.1633587521	-0.1327300961	0.036525351	-0.1235794734	-0.0010819268	-0.0163736627	0.072219907	-0.1218654616	-0.12175843	0.0802931366	-0.2515436624	0.0262955088	-0.0032319107	0.1078548928	-0.0851127838	0.0833416924	0.004835384	-0.0763617167	0.1683131686379937	-0.0157710109739213	0.0283293227369617	0.0002487247871395	0.0298156410203489	0.0186316164598423	0.0008889724494543	0.0003471371319066	-0.2878806125195581	-0.0001034907683816	0.0828752470646359	1.0710339140229602e-08	0.0044150164723896	-0.0005299941320193	1.949237045147151e-05	2.808937799749967e-07	-0.0013822368842184	-0.0004710550491619	2.218928593410142e-07	1.9105788040937904e-06	0.0021620690377328	9.79975652889986e-06	4.674542523922836e-06	9.603522802571544e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952278.85498615	-981.2662715947954	906835017653.733	962883.4957695508	1467841.929951923	-4812.431153846206	23159493.61050953	2154559931324.9856	984152.3814591204	8567.926976524643	73409372.67505871	968555909931.658	1057132.2561706791	785864.9794335379	1.29832	27.632355	0.1646479034010906	0.0958181924653587	0.0334529621	0.1299852089	-0.0230213042	0.0666207742	0.0327104019	0.0591908714	0.0485809972	0.0439489003	-0.0143463801	-0.1450926647	0.0026559317	-0.0165674722	-0.1121154654	-0.0290418381	-0.0243789506	0.0632285691	-0.0111335382	-0.2439378428	0.1029465582	0.0988019381	-0.2385952221	0.0740551365	-0.091817294	-0.0419729878	0.0993721047	0.0998104276	0.0071516795	0.0913635725	0.0396314966	0.0416102368	-0.0761905422	0.0070506274	-0.0178504594	0.058331734	0.0171577298	-0.0028658293	0.1105928298	-0.0311257871	-0.0516752215	0.0436837853	0.1872769176	-0.0487724886	0.0105211224	-0.1473915766	-0.0137710572	-0.1430949435	0.1169405305	0.1537719672	0.0058556293	-0.2548790513	0.065753329	-0.0025909895	0.0115866115	0.0507597443	0.1215121016	-0.0171823395	0.1547427491	0.1703236866	-0.1828918934	0.2548118425	0.1645682916	0.2424061315	0.2758780785	-0.2246055262	0.1202673878	0.1251626088	0.1098028954	-0.1062361932	0.0919961436	-0.0696735457	0.2177435806	-0.1807702374	-0.0093413663	0.0436594145	0.2082844746	0.0215597088	-0.0273124754	0.1931231621	0.1028345222	0.0816496581	0.0	-0.0816496581	0.1449576104815406	-0.0233555581564531	0.021012708836518	0.0005454820967994	0.0202385984368618	-0.0095770425834871	0.0004096008666885	9.171974464592526e-05	-0.3101095281472936	-0.0222289156277354	0.096167919447737	0.0004941246899849	0.0060861764903508	0.0016711600179612	3.704154427169878e-05	2.792775805632078e-06	-0.0013820137128239	2.2317139449987147e-07	4.980547132301725e-14	1.9099619024333014e-06	0.0016437244864202	-0.0005183445513126	2.7018301872573502e-06	2.6868107387546056e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955106.0547174868	2827.19973133679	912227575758.0028	7993058.320870819	1469597.5190384616	1755.5890865386464	3082093.040773599	2159716867964.0012	985122.1526578522	969.7711987317308	940456.177889578	970465655657.2406	1053505.947403415	813939.6903924496	1.379051	29.350554	0.1427349178088099	0.0603325046166591	0.0152197968	0.1500143729	0.0073637124	-0.1454357061	0.0561009531	-0.1112599217	0.0233170322	-0.0624902388	-0.0794068744	0.0991292228	-0.0607982678	-0.0784623088	0.0841558211	-0.0322263122	-0.0890102301	0.0014311427	-0.132946149	-0.1391664986	0.1091272108	0.0928263895	-0.1232055846	-0.0909294788	0.1057042833	-0.0070940833	0.0889957464	0.0254498847	-0.1468481614	-0.1584485359	0.0071976218	0.0345480702	0.0811110556	-0.0611049659	-0.2147189655	0.0359515504	-0.117740516	0.0779648807	-0.1008829089	-0.0701970242	-0.078711526	-0.0861666074	0.0062118306	-0.0313208643	-0.0320823207	-0.1284808466	-0.052101575	0.0406654537	0.0573788636	0.1358576876	-0.0533725698	-0.1777889889	-0.1581677809	-0.0173087911	-0.0256412698	-0.1129999714	-0.1200993597	-0.0093793177	0.1072333002	0.1712022642	-0.1314057666	0.1346767524	0.1464614209	0.1408317595	0.2373157641	0.139226797	0.0661774608	-0.1508463914	0.0730942904	0.0405149474	0.0059494013	0.1934975799	0.0766344966	0.0564844582	-0.1047468626	0.0913197907	-0.2214386898	-0.210202405	-0.0380181899	-0.1416814055	0.306742362	0.0799218096	-0.004835384	-0.0866153656	0.1293630597545956	-0.0155945507269449	0.016734801229071	0.0002431900123752	-0.0123096589434084	-0.0325482573802702	0.000151527703303	0.0010593890584923	-0.3348556294890983	-0.0247461013418047	0.1121282926005402	0.0006123695316188	0.0056611799216145	-0.0004249965687363	3.2048958104891155e-05	1.8062208343762918e-07	-0.0019081253931003	-0.0005261116802764	2.767935001232569e-07	3.640942515794175e-06	0.0011979125682371	-0.0004458119181831	1.4349945211404046e-06	1.987482663940951e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955919.41374253	813.3590250432026	913781925569.8624	661552.903619229	1515155.0397115385	45557.520673076855	2075487689.877825	2295694794363.274	983635.57192728	-1486.58073057211	2209922.268508309	967538938360.7072	1060768.9771282428	799562.901565479	1.876898	39.946308	0.5097244694203941	0.317489099627979	0.1074078654	-0.0212781907	0.1717343072	0.0491278091	-0.2173225104	-0.047861076	0.2544664124	-0.0625652238	0.1615195375	-0.1224742567	-0.1733015655	-0.1063570239	-0.1050131889	-0.2146263379	0.0177637274	0.1542403148	-0.2166339654	0.0481956171	-0.0895171777	-0.1547059397	0.1511164463	0.2515710849	0.072148063	-0.0445590358	0.0531343653	0.2962874495	-0.0318992918	-0.0277667611	0.0110199677	-0.0960319431	-0.0545383931	-0.2014128915	-0.1464814172	-0.0536287616	0.1891486612	-0.1808932554	0.0764416265	-0.2280168083	-0.1074506611	0.1479829835	0.0992130598	0.0651477087	0.1006185822	-0.191215494	-0.086547307	0.1821127895	-0.1008107491	-0.3073515808	-0.0396154887	0.0325590906	0.0603656378	0.0499820824	0.2654729624	-0.1724560849	-0.0694738526	0.1283684072	0.0479020554	0.0094161014	-0.0648873055	0.0435938983	0.1145536484	-0.1265902146	-0.1715618838	-0.2085399688	-0.1687578355	-0.1144116849	0.1577878296	-0.0133221887	-0.0054430973	0.1811194953	-0.2463256556	-0.0917153468	-0.1558665514	0.1475383609	0.2076942925	0.1526124913	-0.2349647505	-0.1700270257	-0.2573711959	0.0781589047	-0.0096622851	-0.0912392418	0.1231088428395423	-0.0062542169150533	0.0151557871852911	3.911522922053887e-05	-0.0719452592878866	-0.0596356003444782	0.0051761203340012	0.0035564048284463	-0.1842478744786007	0.1506077550104976	0.0339472792498821	0.022682695869302	0.0005601860560115	-0.005100993865603	3.1380841734971937e-07	2.6020138416919434e-05	-0.0011546695643662	0.0007534558287341	5.676956858533896e-07	1.33326180287363e-06	0.0011878243195669	-1.0088248670199994e-05	1.4109266141545688e-06	1.0177276123179193e-10	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958039.9548815592	2120.5411390291997	917840555149.46	4496694.722315254	1462225.071153846	-52929.968557692366	2801581571.5183024	2138102158710.8704	984579.0493793848	943.4774521047948	890149.7026301554	969395904476.8132	1055560.4885072554	802467.0058016563	1.751642	37.280483	0.5952369032685516	0.3381688086014067	0.0316369574	-0.1144995258	0.0305438124	-0.0781917408	0.0542113622	-0.0886668098	-0.0183047626	-0.0352737859	0.067681565	0.0478278209	-0.0904584168	-0.135200686	0.296301456	0.001611026	0.3020074227	0.0736012847	-0.0368598825	0.0273761717	0.0517673295	0.0745475935	-0.1927362057	-0.1921026916	0.1274913112	0.066499813	0.1147259638	0.3030273024	-0.1818085287	0.1230922225	-0.0149125242	0.1611869457	-0.1440982636	0.0094823309	0.1534509872	0.0272330897	-0.0535201132	-0.0190624193	-0.0227213541	-0.0734392104	0.0129858076	0.0557778557	-0.3845953522	0.1583419246	0.1951858533	-0.2141480967	0.0123387737	0.0809028932	0.0837958295	0.2238275537	0.1240002016	-0.2448027198	-0.2383219457	-0.0193986974	0.0166426384	-0.08303405	-0.1257166084	0.0391866075	-0.0621659613	-0.0921328268	-0.005077697	-0.1037036436	0.0021777352	0.149931877	-0.0380895171	-0.0886990245	0.0176480373	-0.191240183	0.3046828468	-0.0019954444	0.0672549715	-0.1227189801	-0.1835482554	-0.2241159883	0.011026147	0.0125586663	0.1158626309	0.1713536332	-0.135998718	0.0022378779	0.1199256468	0.0763617167	-0.0144722352	-0.0955030384	0.1925851149981809	0.0694762721586386	0.0370890265188625	0.0048269523930612	0.0200316892879044	0.091976948575791	0.0004012685757271	0.0084597590693137	-0.4865573453548677	-0.302309470876267	0.236738050318776	0.0913910161814885	0.0007278952763683	0.0001677092203568	5.298315333592838e-07	2.8126382592685704e-08	0.0006591687854702	0.0018138383498363	3.2900095593372338e-06	4.345034877382585e-07	0.0018357609825308	0.0006479366629639	3.3700183849824486e-06	4.198219192127947e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958621.9132601751	581.9583786159055	918955972582.5988	338675.55444125365	1482341.279375	20116.20822115382	404661833.1968166	2197335668539.112	988752.5390751484	4173.489695763565	17418016.240644652	977631583527.5529	1060366.5626691396	842694.7617057167	1.467521	31.233484	0.167827665791372	0.1089695235558567	-0.0717653194	-0.1107600312	-0.0283551783	-0.0632573137	0.0476763468	0.1363603955	-0.0107783394	0.1270972332	-0.1257713112	-0.0596744001	-0.017040745	-0.0187802349	0.0787016103	0.0649984341	-0.0676640932	-0.0179091228	0.0852756133	0.1859470838	-0.0833695299	0.0615646571	-0.1233848803	-0.1726079301	0.1268232694	-0.0097005694	-0.0136154369	0.1296011933	-0.0726520462	0.033195798	0.0266312724	-0.0674773582	-0.1722859116	-0.0538011658	-0.1342670708	-0.0446899142	0.0867329475	0.1032448539	0.0852716417	0.0010401999	0.029325678	-0.049342585	-0.1013443383	-0.1240583523	0.0846498297	0.1869587453	0.083804615	0.0335705767	0.012662807	0.0052298485	0.0371702909	-0.1224418975	-0.1322794241	0.2016294079	-0.0580061937	-0.0950475332	0.0560366742	-0.0088434182	-0.0954008017	-0.0763888338	0.0178219646	-0.1192127014	-0.0349118279	0.082903045	0.0641978893	-0.0145969024	0.0576802887	-0.1094272062	0.2364438969	0.1528760676	-0.0300343069	-0.0925885285	-0.0079598555	0.1310977786	-0.02579084	0.2566317799	-0.0200408708	-0.0015502479	0.0674315493	0.0485874297	0.0155596345	0.074531034	-0.0192567962	-0.0993899282	0.1862150982563548	-0.0063700167418261	0.0346760628186238	4.0577113291144886e-05	-0.0825799794518218	-0.1026116687397262	0.0068194530062633	0.0105291545615513	-0.470566042770443	0.0159913025844247	0.2214324006086344	0.0002557217583466	0.0004107599279576	-0.0003171353484107	1.6872371841573272e-07	1.0057482921157609e-07	0.0002444033176705	-0.0004147654677996	1.7203039327910393e-07	5.973298168834734e-08	0.0019609537208283	0.0001251927382974	3.845339495230354e-06	1.5673221722426283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953878.849280418	-4743.063979757135	909884859104.5344	22496655.91606959	1461401.480048077	-20939.799326922977	438475195.851804	2135694285886.71	983557.5350782516	-5195.00399689679	26988066.527773622	967385424809.2062	1052662.070064623	807465.5924615705	1.317819	28.047358	0.1635596321711678	0.076576006213038	0.0306009742	-0.0648735167	-0.0483217275	-0.1256877095	0.114039564	-0.062569185	-0.0220144019	0.0026568344	-0.0351638956	0.0764279815	-0.0412841469	-0.048474804	-0.1107577296	0.0669083732	-0.0655332384	-0.0089047834	0.0006209811	0.040390665	-0.1463804575	-0.0056859736	-0.1562604746	-0.0942964439	0.0709986559	0.0013968873	-0.0879567879	0.0806070806	0.0665583693	0.0629861831	0.1369758094	-0.1616299527	-0.0635065947	0.026102604	0.0231790912	-0.117487654	0.0266253263	0.0610391036	-0.0869928938	-0.0217747842	-0.0109631292	0.0625393377	0.050192236	-0.1345865784	0.0052638005	0.0655261168	0.0047531771	-0.0027347691	-0.0855288092	-0.0014947749	0.0732808694	-0.068546624	-0.1052800952	0.1959705086	-0.0362621974	0.0452868407	0.0362854163	0.0340765717	-0.0571861412	-0.0273658436	0.0239567303	-0.1080533692	0.009347053	0.0800781857	0.1219436923	0.0046406047	-0.0914140873	-0.1548073206	0.0765735824	0.0555548415	-0.1396401055	0.0048143063	0.0306717379	0.0512582809	0.1695032179	0.1154906798	0.0722591982	-0.0121888852	-0.035952779	-0.0583085244	0.062838421	0.0726676594	-0.0240075741	-0.1028845713	0.1643273506982723	-0.0218877475580824	0.0270034781875129	0.0004790734931663	-0.1143446464000845	-0.0317646669482627	0.0130746981603603	0.001008994066334	-0.4169295581272365	0.0536364846432065	0.1738302564401726	0.0028768724848809	0.0012489530420535	0.0008381931140958	1.5598837012546915e-06	7.025676965177823e-07	5.116555347117746e-05	-0.0001932377641993	3.734083351275298e-08	2.6179138620119203e-09	0.0018669699386912	-9.398378213709984e-05	3.4855767519766232e-06	8.832951304793846e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956388.643573357	2509.794292939012	914679237556.0856	6299067.392869235	1489615.0941346153	28213.61408653832	796008019.8241135	2218953128673.6787	980951.7450924176	-2605.789985834039	6790141.450272961	962266326199.8594	1053529.8363253546	826214.4739241987	1.164783	24.790272	0.0629860009244352	0.0381753797747021	-0.0316812695	-0.0638198644	0.1449227913	0.012528384	-0.0709178915	-0.0836390161	-0.040904944	0.0715337239	0.1236336033	0.0170123826	-0.016925895	-0.0211421736	0.0403617371	0.0709234321	-0.1236446112	-0.0190298229	-0.0707550374	0.0802709587	-0.0663317846	-0.0261526665	-0.0921505082	0.0339432433	-0.0219846032	-0.0579797656	-0.0728251201	-0.104139309	-0.0386048082	0.128716291	0.0944927305	-0.0614364192	-0.0105399935	-0.1341188414	-0.0741025963	-0.0413442975	-0.0218407416	-0.1256077245	-0.0510671959	-0.0169627886	0.0044701229	-0.0721690187	-0.0136499675	-0.0835726347	-0.0722979132	0.0194047492	0.0360443737	0.0936107288	-0.0068980355	-0.0411383042	0.046425038	0.0008814335	-0.0615135766	0.0470068542	-0.0054104149	0.1651238084	0.1005812614	0.0241076518	-0.0412955201	0.0130246365	0.0285483856	-0.0900073692	0.0740748915	0.0327137407	-0.056356616	-0.0624613576	0.0144657239	-0.0788491022	0.0934203967	0.0837192624	-0.1675299962	0.0980283457	0.134139744	0.0772171305	0.1249975516	0.0977066426	0.1117395331	-0.1005659934	0.0655907874	0.0154154959	-0.0830048116	0.0707724105	-0.0287162347	-0.105973176	0.164236735529073	-9.061516919930956e-05	0.0269737052972466	8.211108889019501e-09	-0.0799646703422212	0.0343799760578633	0.0063943485029401	0.0011819827537392	-0.406983050189595	0.0099465079376414	0.1656352031416264	9.893302015356452e-05	0.0012652866057659	1.6333563712399995e-05	1.600950194730592e-06	2.6678530354702995e-10	0.0002490812404916	0.0001979156870204	3.917061916876585e-08	6.204146436483429e-08	0.0017098411542294	-0.0001571287844618	2.9235567726965268e-06	2.4689454906442825e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956939.6932633824	551.0496900253929	915733576543.0164	303655.7608770816	1478345.4703365385	-11269.623798076762	127004420.5501781	2185505329664.5613	984959.0865994332	4007.3415070156334	16058785.953850329	970144402274.7898	1057696.102154489	808884.3096177907	1.218489	25.933302	0.1176670645895503	0.0625156467960072	0.0487794527	0.0072218673	-0.0353659052	-0.0347767257	0.0251994451	0.1163514291	0.066152352	-0.0104784861	-0.1103440872	-0.0786867439	-0.0231446529	0.0488879145	-0.0951430877	0.0704994775	-0.0051209614	-0.1305327092	-0.0098651257	-0.0284753147	0.0088508449	0.1074566938	-0.0579136854	0.074807388	0.0799523269	0.086338152	-0.0830584108	-0.0047098738	-0.0464004175	0.0085235298	-0.0350060787	-0.0593243053	-0.1331549943	-0.1021221921	0.0531580236	-0.0888355116	0.1486931858	0.1057193516	0.088575226	-0.0267463857	0.0362599307	0.0247663193	0.0552256328	-0.0164800056	-0.1467075874	0.0353599086	0.1546364525	-0.0639113888	0.0276940391	0.0319070616	-0.0486409444	0.0249967193	-0.1257419329	0.0092625241	0.0133518062	0.0840915459	-0.0901863985	0.0434914856	0.0075821511	0.0421055843	0.0275834467	-0.1185383009	0.0652692163	0.0724360608	-0.0126279985	-0.060881767	-0.1183260411	0.020226556	0.0494238595	0.1939175229	-0.0805215817	0.0014378944	0.06882725	-0.0530946165	0.0541217115	-0.0833786565	-0.0549170463	-0.0815140265	0.030716795	-0.0858845324	0.008219982	0.0688461184	-0.0333745172	-0.108643553	0.1639934848584801	-0.0002432506705929	0.0268938630760285	5.917088874390281e-08	-0.0601851150429126	0.0197795552993085	0.0036222480727286	0.0003912308078384	-0.3591392141851912	0.0478438360044038	0.1289809751655566	0.0022890326436162	0.0018438434353717	0.0005785568296058	3.3997586141633127e-06	3.347280050835148e-07	0.0002431963982374	-5.884842254200005e-06	3.4631368356817795e-11	5.914448811564405e-08	0.0012982743737845	-0.0004115667804449	1.6855163496255354e-06	1.6938721476578059e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955119.1107546906	-1820.5825086918196	912252515728.8308	3314520.6709545986	1476964.9966826923	-1380.4736538461875	1905707.508963444	2181425601425.9053	981619.3520979492	-3339.7345014839666	11153826.540402358	963576552413.1976	1050174.516616508	809404.9062071765	1.067844	22.727089	0.1190953222099947	0.0534789607785841	0.0549551505	0.0094356496	0.0276480577	-0.1289545057	0.0617139319	-0.0821162263	0.0314041168	-0.0451292965	-0.0111630682	0.10747331	-0.0550765287	-0.0236671313	-0.0593970706	0.0552961549	0.0027058243	-0.0724752851	-0.0738142005	-0.076385351	-0.0785024985	-0.0141348237	0.0322058988	-0.0285933353	0.0724924091	0.0230351405	-0.0405313942	-0.0575742065	0.007935077	0.011781169	0.1513940525	-0.0350970094	-0.0076497969	-0.1840801526	0.1056208105	-0.0222633792	-0.0518581241	0.0320606768	-0.1296319073	-0.0544640257	-0.0113204835	0.0159755071	0.0325899603	-0.0625399067	-0.0654495629	-0.0640958242	0.0743190349	-0.0413412962	-0.1162174028	0.0271063858	-0.0021315994	0.0681701046	-0.0456979771	0.0348280595	0.0551121504	0.004098832	0.0665940252	0.0568180568	0.0157268383	0.037726748	0.0239855516	-0.1229898492	0.0966989777	0.0710079186	0.0351444119	0.0151432022	-0.0996340634	-0.0581481693	-0.0828646745	0.0400456971	-0.1776942099	0.040138654	0.0229301363	0.0355935242	0.1007831176	-0.0653688665	-0.0287260371	0.0269578962	-0.047280641	-0.0889427642	-0.0301828007	0.0668896282	-0.0379742494	-0.1108851636	0.1728165517568669	0.0088230668983868	0.0298655605611338	7.784650949340886e-05	-0.0880464800429052	-0.0278613649999926	0.0077521826479457	0.0007762556596628	-0.3319731118513971	0.027166102333794	0.1102061469923002	0.0007379971160101	0.0015315565613359	-0.0003122868740358	2.3456655005710464e-06	9.752309169505167e-08	-6.513616824932456e-05	-0.0003083325664867	9.50689715562904e-08	4.242720414204316e-09	0.0017825506928184	0.0004842763190339	3.177486972467358e-06	2.3452355317702373e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955893.336731986	774.2259772954276	913732071208.61	599425.86391906	1500290.133221154	23325.136538461786	544061994.5378848	2250870483840.7485	983126.607140448	1507.2550424986985	2271817.763137753	966537925667.4886	1057025.2523154628	818969.0200860939	1.071815	22.811611	0.1207479972276942	0.0630399014665589	0.014335572	-0.0034423432	0.1394897475	0.0402177044	-0.1231739879	-0.018171864	0.0039010993	0.0645026188	0.0967446195	-0.0529460496	-0.0374941472	-0.0041052839	0.0976335465	0.0730534561	-0.0374780948	-0.0858118215	-0.1111425629	0.0045809746	-0.0797658012	0.0538169813	0.1043942221	0.0970327264	0.0117679604	0.0180635112	-0.1276632254	-0.0110783222	-0.028143356	0.0550691372	0.05246275	-0.042047074	0.0049003474	-0.0649071494	-0.0676625873	-5.06469e-05	0.0861398669	-0.1166567882	0.0140536182	-0.0517173626	0.0045713877	-0.0924689103	-0.0469777346	-0.0661148177	-0.0721541697	-0.0485024009	0.1468156818	0.0337327644	-0.0974883135	-0.0228013065	-0.0348929162	0.0871062978	0.0020771952	0.0265943174	0.0935781751	0.1041313244	0.0140491445	0.0352790873	0.0171022253	0.0400117139	0.0285694699	-0.0961859008	0.1300412676	0.0517059628	-0.1103700513	-0.0390859062	0.0292277233	0.0279815684	0.0455988462	0.0306909675	-0.1110725134	0.0599661453	0.0609348361	-0.0159436733	0.0323121232	-0.1309063745	-0.0168910368	0.00460215	0.0114598378	-0.0220927827	-0.0865087269	0.0649037979	-0.0425073619	-0.112689161	0.1875757103388053	0.0147591585819384	0.0351846471091073	0.0002178327620468	-0.049024230795581	0.0390222492473242	0.0024033752050983	0.0015227359363202	-0.37749467962729	-0.0455215677758928	0.1425022331469103	0.0020722131327752	0.0014372076264404	-9.434893489549996e-05	2.0655657614984484e-06	8.901721515915287e-09	-0.0002110834097812	-0.0001459472415318	2.130059731076359e-08	4.4556205884858e-08	0.0019711549488418	0.0001886042560233	3.885451832343519e-06	3.55715653901402e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956791.8140228336	898.4772908475716	915450575381.1046	807261.4421687917	1481777.0857692307	-18513.04745192337	342732925.9571663	2195663331910.7544	986227.916857798	3101.3097173500573	9618121.962929891	972645503989.6718	1058256.935283688	811726.9257365646	1.082733	23.043982	0.100603428129427	0.0525100735349154	0.0385456171	0.0289114095	-0.0427647616	-0.0514837355	0.0284438014	0.0591039745	0.0745298417	-0.0678405215	-0.0780948075	-0.0178919678	-0.0590178083	-0.0297203054	-0.0247664065	0.1027298667	0.0483907224	-0.1796753132	-0.0083548108	-0.0121611891	0.1502040655	0.0050451253	0.0990864583	0.0681165029	0.031266393	-0.0166970303	-0.0481548514	-0.0844108835	0.0503235153	-0.1241194421	0.0023280399	-0.1372619605	0.0380120534	0.0177237305	0.019384121	-0.0866979897	-0.111671341	0.083662857	0.0291970399	-0.0596396928	-0.0025620705	0.0395500053	-0.0322704567	0.000615726	-0.1800831982	-0.008415819	0.1488183008	0.0081634288	0.0856232237	0.0588037623	0.0212687552	0.0931107904	0.0665511706	0.0692206998	0.0135797985	-0.0039267805	-0.0325488673	0.0237902865	0.0188788411	0.0469648756	0.0400322367	-0.0845698421	0.1037522943	0.0342582458	0.0025852813	-0.0719203604	-0.0808394545	0.055213982	-0.0066115629	0.1890263693	-0.1701932444	-0.0159677569	0.0848127473	-0.0638339707	0.0463361508	-0.1016947995	0.0094281523	-0.0007844199	0.0256840428	-0.114143514	-0.0468859868	0.0628894987	-0.0469659021	-0.1140484259	0.1639066432387039	-0.0236690671001013	0.0268653876977797	0.0005602247373891	-0.0462970395145845	0.0027271912809965	0.0021434158678149	7.437572283143334e-06	-0.3701299280215409	0.0073647516057491	0.136996163617231	5.423956621438424e-05	0.0020951869417301	0.0006579793152896	4.389808320796329e-06	4.329367793491024e-07	-0.0002730820105691	-6.199860078790002e-05	3.843826499657397e-09	7.457378449646205e-08	0.0013542845020678	-0.000616870446774	1.8340865125410289e-06	3.805291481031544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
