global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70
1016538.5232483948	-8628.670700831572	1033350569248.0272	74453958.06338921	1365809.39	1982.220714285504	1865435289812.172	3929198.9601425338	1042963.5831586828	16326.435179640772	266552485.6750118	1087773035795.1986	1074579.8706050229	904646.9134264288	3.049074	119.075798	3.1328891237166747	1.899616789766083	-0.0908299233	0.1688137215	-0.1839282655	0.2380899693	-0.1076256071	-0.0775147235	0.2337048518	0.2703174354	-0.1423564839	-0.0218614113	-0.1978889788	-0.3085788525	-0.0818304817	-0.4282927598	-0.2173298928	-0.0023407669	0.0439204333	-0.0152984538	0.0800349573	-0.159751921	0.0722511339	0.0011674559	0.1135687787	-0.077183912	0.0287102643	-0.135333521	0.0648019567	-0.0536615564	0.1876096835	0.1372797144	0.4287208207	0.123098072	0.2019430656	-0.0054097899	0.1143689905	-0.0668101087	0.0914298915	-0.1375066186	0.1541029379	0.0192804661	0.0241327251	-0.0813757938	0.1007202467	0.0226015028	-0.0951999083	0.0036207829	0.0128326121	0.1121446244	0.1328872872	-0.3668999426	-0.0495981995	0.1087706018	0.1812328793	0.2126830067	0.0799661946	0.1579670509	-0.035751961	-0.0896542561	0.0517133121	0.1006918485	-0.1082825371	0.1748654412	0.0759892038	-0.0619024086	-0.0510368635	0.1608109226	0.0954659897	-0.1548334285	-0.0152818992	-0.1211552321	0.103062378	0.0675047358	0.0170374908	0.0	0.2536736227563239	0.1941939072601712	0.0643503068823177	0.037711273616972	-0.4023741407961694	-0.2985157655677	0.1619049491814555	0.08911166229247	0.8859613532328297	0.9860567295822732	0.9723078739544884	0.7849275194221468	-0.0352043029040841	-0.0286232988550646	0.0008192932373463	0.0012393429429625	-0.001604920464908	-0.0021961788723638	4.823201639417133e-06	2.575769698680511e-06	0.0025240416745596	-0.0022629766987021	5.121063538869106e-06	6.370786374913629e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1027926.6287336692	11388.10548527434	1056633154059.7666	129688946.5437355	1367123.0408928571	1313.650892857229	1869025408940.1328	1725678.668304596	1036103.0885479042	-6860.494610778638	47066386.30452274	1073509610098.506	1066339.6868578766	913111.4866059492	3.090049	120.676025	5.197840875809207	3.6049835908997454	-0.1333463304	0.1339784491	0.1606661284	-0.1709917207	-0.0210430678	0.1765639216	-0.0367466631	0.1376670609	-0.2571791445	-0.2170791255	-0.230652901	-0.1361678599	0.1973089708	-0.0615689704	-0.0953639508	0.0539449093	0.1363007646	0.1097132063	-0.0873763486	-0.1320386587	0.1704896368	-0.0573575253	0.1775614098	0.1696903058	-0.0195048343	-0.1131953572	-0.1080966442	0.209870863	0.0299078883	-0.2053613137	0.053710964	0.1136341915	0.0626170472	-0.0963767084	0.1355058337	0.2069954931	0.0392335743	-0.1015354292	0.1089541882	-0.0255573405	0.1567156904	0.0040697415	0.0192672159	0.1545831002	-0.1416604009	-0.0461335289	0.1678425224	-0.0559384492	-0.0312699138	0.0455111409	0.0697424737	-0.0490595012	-0.1972390715	0.1771523796	0.0892180037	0.2424205174	0.1817334129	-0.2092726064	-0.0454376209	-0.1601998402	0.033430325	0.0486700503	0.0142125677	-0.1374823926	-0.1109657224	0.1573989371	-0.0849654343	-0.2251165467	-0.0229371363	-0.1270013094	0.1019236731	0.0634753057	0.0097595656	0.0	0.0803333862003086	-0.1733402365560152	0.0064534529384079	0.0300468376092953	0.1846490607142641	0.5870232015104335	0.0340952756226599	0.344596239111559	-0.3560867803495284	-1.242048133582358	1.5426835661354192	0.1267977951396932	0.0265511005624849	0.061755403466569	0.0038137298573187	0.0007049609410791	-0.0007148578672526	0.0008900625976554	7.922114277450785e-07	5.110217703729358e-07	0.0037871616935432	0.0012631200189836	1.5954721823571306e-06	1.4342593693041e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1032798.0594364804	4871.430702811224	1066671831575.7596	23730837.09229185	1358715.0351785717	-8408.00571428542	1846106546820.3076	70694560.09145628	1030874.7092814372	-5228.379266466945	27335949.75402144	1062702666236.0876	1056866.2736265697	974428.942317012	2.047209	79.94986699999998	1.7157808346080077	1.1750350394309903	-0.1254212471	-0.0095602767	0.1197333014	-0.0312798774	0.1483720706	0.1823605042	-0.0671874039	0.0796395898	-3.15118e-05	0.1547020846	0.1479479154	0.1317086047	0.1306850188	-0.0288902133	0.0087988003	-0.0708386342	0.0244837449	0.1402246778	0.0334704405	0.0561061791	0.0228595878	0.0969257864	-0.028548033	-0.1049987377	0.0488288515	-0.0753866785	-0.1625845719	-0.0402815249	-0.0392242044	-0.1194255301	0.0089766323	-0.0410745339	0.0387344807	-0.0769654776	-0.0693606833	-0.0335786427	-0.0818171558	-0.0668978154	0.1566451284	0.1339687121	-0.1079379294	0.0072614448	0.0059114112	-0.0398566691	-0.0548705124	0.1748325373	0.1416667504	-0.0563442668	-0.0107339892	0.0439944283	-0.0877645339	0.1570277357	-0.0646029245	0.1047114283	-0.2972427183	0.1819818767	0.0311331118	0.1076222483	-0.0313446878	0.0015088472	0.2283418025	0.0685002401	0.0446806127	0.0746690099	-0.004211182	-0.1866093119	-0.1057790931	-0.0769684299	0.2104765747	0.056113633	0.100739659	0.0593330188	0.0024426053	0.0	-0.0102837633739341	-0.0906171495742426	0.000105755789131	0.0082114677969606	0.0970365067895073	-0.0876125539247568	0.00941608364991	0.0076759596052184	-0.0365182833230903	0.3195684970264381	0.1021240242917365	0.0013335850168654	0.0238932674538756	-0.0026578331086093	7.064076833219777e-06	0.0005708882296224	-0.000885148651508	-0.0001702907842554	2.8998951202319198e-08	7.834881352664308e-07	-0.0177443670952435	-0.0215315287887867	0.0004636067319823	0.0003148625636107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025526.9944690368	-7271.064967443584	1051705616384.696	52868385.76078537	1354610.0216071429	-4105.0135714288335	1834968310638.504	16851136.421614908	1029555.4693113772	-1319.2399700600654	1740394.098604082	1059984464388.97	1057210.0111230025	964590.497919452	1.463867	57.168549	1.631115785166243	1.0022758548052748	-0.0742023694	-0.0341821317	-0.0281891646	-0.1339538867	-0.0384186954	0.0632718154	-0.034565818	0.0431694377	0.0193974729	0.0448982123	-0.0777287458	0.0436159577	-0.0032510329	0.0213490158	0.0118709923	-0.0728553662	0.0548174693	0.0465151879	0.0257104687	0.0423800487	0.0849944847	0.0929466949	-0.0691111669	0.0015317337	-0.042577107	-0.0077067452	-0.0022330226	-0.1005508621	0.0445017786	-0.002067984	-0.0393249592	-0.0229114302	0.0252128384	-0.0701280496	0.0272622796	-0.045760369	-0.1103239976	-0.0492089965	0.031490458	0.1672025955	-0.0142339517	0.0216550904	0.1180205688	-0.0250722582	-0.0003320851	0.1151832995	0.010748528	-0.0878841511	0.0576929983	0.0798706367	-0.007884106	0.1025926312	0.1048145942	0.0644594722	-0.1497083697	0.1196757896	0.1130292513	0.0496421314	-0.0219690738	-0.0754017035	0.1035237531	0.075755989	0.0717906428	-0.0258748398	0.0813668287	-0.1342619649	0.0139896487	-0.1918431284	0.0497802288	-0.0696099175	0.0995108621	0.05508524	-0.0048841247	0.0	-0.060579326730334	-0.0502955633563999	0.0036698548271005	0.0025296436933376	-0.0380594924607748	-0.1350959992502821	0.0014485249663717	0.0182509290134322	-0.1006975919725761	-0.0641793086494858	0.0041189836587259	0.0101400050290754	0.006532695935901	-0.0173605715179746	0.0003013894434307	4.267611619093744e-05	0.0005648718642057	0.0014500205157137	2.1025594959906246e-06	3.190802229712229e-07	-0.0089240608507303	0.0088203062445132	7.779780224699857e-05	7.96388620675372e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025128.073139948	-398.92132908885833	1050887566339.6224	159138.2268020212	1360366.4675	5756.445892857155	1850596925898.4287	33136669.317392007	1032980.0739520958	3424.604640718666	11727916.945231823	1067047833182.0774	1062279.534895833	984637.891193182	1.190405	46.488995	0.5187056367813531	0.3449656257838679	0.0422127672	-0.0114910745	-0.0812600707	-0.1386055231	0.0449062375	-0.0343359992	0.062503965	-0.0589650504	0.086178494	0.1265812609	0.0261073627	0.0032525327	-0.0053426279	-0.0665079013	0.0741955221	-0.0931345684	0.1635732204	0.0964772059	0.1675504379	0.0484377782	-0.0624770575	0.02492267	0.0230928763	-0.0476292631	-0.0106796897	0.0755101913	0.0165425774	0.0324240632	-0.1196650272	0.0315028236	0.0523236084	-0.0448781233	-0.0636113399	-0.1938528681	-0.0741485034	-0.1007744733	-0.0631764433	-0.0683272414	0.0935801144	0.048027694	0.0072198284	0.0099921923	-0.0560061143	0.0484291901	0.1399776456	-0.0074935236	-0.0274945775	-0.027100014	0.1155835376	0.1161871192	-0.0686021402	0.127579048	0.0684452429	0.0240235105	-0.1132631748	0.1021959832	0.0102417721	0.0607048663	-0.0010455029	-0.0802574031	0.0641631056	-0.0544514735	0.0544593225	0.037757791	0.0868197142	-0.1394083227	0.0016465678	-0.1063210407	0.00517874	-0.0176458897	0.0982378286	0.0507395216	-0.0121913197	0.0	-0.0387790483648728	0.0218002783654611	0.0015038145920851	0.0004752521368115	0.0015642908802249	0.0396237833409997	2.4470059579547924e-06	0.0015700442062544	-0.0063224666660488	0.0943751253065273	0.0089066642766227	3.997358474329823e-05	0.0003670940095546	-0.0061656019263463	3.801464711416643e-05	1.3475801185087274e-07	0.0006191815306568	5.4309666451099925e-05	2.9495398700297286e-09	3.833857679064977e-07	-0.0099622782533001	-0.0010382174025697	1.0778953749987817e-06	9.924698799617607e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1017165.3743910864	-7962.698748861556	1034625398860.1588	63404571.36512139	1344682.4428571428	-15684.024642857255	1808170872128.253	245988628.9977537	1024601.8517964073	-8378.222155688563	70194606.49007072	1049808954704.6268	1053553.7707049088	928571.7447401404	1.011699	39.509987	0.31392064010256	0.2129356774644787	0.0623846516	0.0138265958	-0.0620808984	-0.126344477	-0.0290823732	-0.059325027	-0.0077449323	-0.0349507795	0.0328429517	0.0074256052	0.0131569674	0.0618974583	-0.0430010754	0.0407077535	0.1242593732	0.0457709039	0.0798048286	0.1529006656	0.066716163	0.1300501608	-0.0384584937	0.0649985682	0.0251816662	-0.1049442177	0.0138423349	-0.0403340132	0.1119172067	0.0683532758	-0.0143579232	0.0463862055	-0.0450745254	-0.0582561896	-0.1216840633	-0.0692793158	-0.0495684543	0.0065277075	-0.144897177	-0.021584839	0.1459523413	0.0498972434	-0.1026815379	-0.0601428374	-0.0329579547	0.0183213877	0.0661554441	-0.0851443093	-0.025944151	-0.0095867721	0.1188717944	0.1350182787	-0.0731184586	0.1283841262	0.0308349291	0.031777791	-0.0750381769	0.1593761609	0.0659045632	0.0288536324	-0.019419387	-0.1024198413	0.0753820133	-0.0966340376	0.0141329743	0.0637704975	0.0430511267	-0.115541437	-0.0148992909	-0.1258688088	0.0042550813	-0.0206279981	0.0969211244	0.0463035902	-0.0194497534	0.0	-0.042750183887108	-0.0039711355222352	0.0018275782223815	1.5769917335958237e-05	-0.0047176826468415	-0.0062819735270664	2.225652955630942e-05	3.946319139476306e-05	-0.0001919214893604	0.0061305451766884	3.758358416341741e-05	3.683385807831413e-08	-0.0034250493158189	-0.0037921433253735	1.4380351000174783e-05	1.1730962815791515e-05	-0.0001640988759032	-0.00078328040656	6.135281953007989e-07	2.6928441072693833e-08	-0.011337594238898	-0.0013753159855979	1.891494060241124e-06	0.0001285410431258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022429.8961552524	5264.521764165955	1045362892552.0402	27715189.40537701	1352960.727857143	8278.285000000149	1830502731123.73	68530002.54122746	1026441.8357035927	1839.983907185495	3385540.7787016	1053582842082.5612	1055702.1435216896	955317.2384838735	0.927227	36.211105	0.3538472472763898	0.258946520017168	0.0393225575	-0.0255961929	-0.0888601387	-0.0362187614	0.0470458423	0.0112885652	0.0015553184	-0.0035559674	0.1198716479	0.0269640158	-0.0419164848	0.0133815373	-0.0691190152	0.0358876331	0.1047916515	0.019002261	0.0439715926	0.0988276413	-0.0687478999	0.086096961	-0.0030579583	0.1101101829	0.0747900884	-0.0221358591	-0.0447893789	-0.0630489184	0.0907034728	-0.0028907233	0.0048692344	0.0559552086	-0.0578319838	-0.0608436805	-0.0571394638	-0.0422436073	0.0302907531	0.0672108223	-0.0992484133	0.0643413071	0.1211211186	0.1582802517	-0.0083919714	-0.0584987278	0.041549221	0.0407611077	-0.0041842399	-0.0587229104	-0.0580343976	-0.0271974173	0.1287516777	0.1197329977	-0.053149571	0.108469765	0.0624753526	-0.0224587821	-0.0517387975	0.0331710495	-0.0395347154	-0.0243562286	-0.0345834285	-0.03044425	0.0232668154	-0.0399229651	0.019190201	0.0135628278	0.0649597385	-0.0575411593	-0.0384770102	-0.0262376772	-0.0214040251	0.0189420291	0.0955613349	0.0417853327	-0.0266303944	0.0	-0.0287809002588943	0.0139692836282137	0.0008283402197124	0.0001951408850854	-0.0241614776386427	-0.0194437949918011	0.0005837770016826	0.0003780611636831	0.0027600297724745	0.0029519512618349	8.714016252248658e-06	7.61776434494564e-06	-0.0024939616124753	0.0009310877033436	8.669243113176598e-07	6.219844524500398e-06	0.0003320031254563	0.0004961020013595	2.461171957529013e-07	1.1022607531275169e-07	-0.0064151395957103	0.0049224546431877	2.4230559714240146e-05	4.115401603245011e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023423.95581887	994.0596636176342	1047396593343.9445	988154.614831604	1359001.5382142856	6040.8103571427055	1846885180868.7944	36491389.77096258	1029071.5448353292	2629.7091317364248	6915370.117537941	1058988244389.7708	1058125.2109517695	950229.3139935662	0.882675	34.471184	0.2817495012106693	0.1465669099585916	0.0983972141	0.0421349707	-0.0930734594	-0.1228801875	0.0317435655	-0.0117790361	0.0813264449	-0.0119901507	0.1058083147	0.0631739718	-0.0469739287	0.0120377331	-0.0615568492	0.0326348927	0.0795892358	-0.0086201747	0.1345024322	-0.0420394512	0.0609959686	0.0407309217	-0.0255900272	0.0182920196	0.1217834734	-0.0940458554	-0.0307523218	0.0260272221	0.1014524189	0.1191647441	0.117817064	0.0654107428	-0.0434302335	-0.0386969004	-0.070064611	-0.0969449714	0.0936005762	-0.0813769324	0.005734245	0.006532622	0.0959582848	0.0141747698	-0.0278257178	-0.0440540187	-0.0841526337	0.1155639107	0.0403672943	-0.1089378358	-0.0663728605	-0.0077209413	0.1301683388	0.141557378	-0.0705187284	0.0873356094	0.0326627106	0.0431276855	0.0393698652	0.032128768	0.0406466454	0.0118720172	-0.0017508674	-0.012315579	0.0092828035	-0.1162148183	0.034428921	0.0149228931	-0.0457586806	-0.0075263297	-0.0195454109	-0.0209186289	-0.0601383863	0.0105914649	0.0941590645	0.0371927824	-0.0337045224	0.0	-0.0112175363898074	0.0175633638690868	0.0001258331226566	0.0003084717503979	-0.0030321767020495	0.0211293009365932	9.194095552451782e-06	0.0004464473580691	0.0590876707284309	0.0563276409559564	0.0031728031356631	0.0034913528321114	-0.0043938016550841	-0.0018998400426088	3.6093921874998073e-06	1.9305492984219777e-05	9.807568334774253e-05	-0.0002339274421085	5.472204817145251e-08	9.618839664126661e-09	-0.004814323171447	0.0016008164242632	2.5626132241911363e-06	2.3177707599131505e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022279.9464595956	-1144.0093592744088	1045056288933.4336	1308757.4141074433	1357110.1955357145	-1891.34267857112	1841748082826.985	3577177.1277845786	1027403.5059131735	-1668.0389221556252	2782353.8458261	1055557963962.6804	1058038.0926655252	978159.0283579128	0.706472	27.589918	0.186339269717145	0.0955224097585588	0.1032201015	0.0120170109	-0.0926049742	-0.0660893347	0.1118164887	-0.0621861826	0.0784191018	-0.0656103631	0.1135329425	0.1090625126	0.0124762041	-0.0085377763	-0.0986534548	0.0205505483	0.0892451946	0.0428718364	0.1049884143	-0.0094384243	0.0331218679	0.056096525	-0.0567787856	0.0387550602	0.1224399048	-0.1473315747	-0.0400525159	0.0233676923	0.0164007165	0.1172418511	-0.0128174032	0.1084538026	-0.0371898458	-0.0324845051	-0.1235725816	-0.0699010365	0.0251961131	-0.0474954709	-0.0048452174	0.0524205205	0.113616732	0.021068108	-0.0287122353	0.0048809199	-0.180758266	0.0532086874	0.0241556562	-0.0583150112	-0.0770194594	0.0132448137	0.1287494353	0.1224396501	-0.0790548074	0.0946163651	-0.0026950493	0.011381586	0.0111887845	-0.008161656	-0.0463523919	-0.0294051071	-0.0038506382	0.0185775691	-0.0270216115	-0.1054080079	0.0299783476	0.0486694728	-0.0153776238	0.0331417362	-0.0225280967	0.0746370377	-0.046900122	0.0242004999	0.0927149366	0.0325341047	-0.0406438432	0.0	0.0134349960792405	0.0246525324690479	0.0001804991196492	0.0006077473571374	-0.008572614444219	-0.0055404377421695	7.348971840923222e-05	3.0696450374856264e-05	0.1050269743153506	0.0459393035869197	0.0021104196140511	0.0110306653338373	-0.0057182222102725	-0.0013244205551884	1.7540898070055502e-06	3.2698065246053715e-05	0.0007942522614137	0.0006961765780659	4.846618278476262e-07	6.308366547607764e-07	-0.0046307803863212	0.0001835427851258	3.368795397173573e-08	2.144412698633712e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1016504.1648077344	-5775.781651861151	1033280717071.4696	33359653.689975925	1348507.374107143	-8602.821428571595	1818472138021.3416	74008536.53189062	1023712.1559131736	-3691.3499999999767	13626064.822499828	1047986578164.3978	1054291.2434788812	947971.6829890124	0.643938	25.147772	0.1150192282623633	0.063189639900549	0.1175028294	0.0405477588	-0.0982545308	-0.0989417968	0.0445500248	-0.1315122646	0.0658781589	-0.0461308332	0.0689505039	0.0422085662	-0.0060946549	0.0355459075	-0.1070538118	0.0630772059	0.106970681	0.095500034	0.0979779713	-0.0092926005	0.0611991129	0.0405235699	-0.0798221768	-8.52346e-05	0.0988621282	-0.1237548634	-0.0313468134	0.0944395859	-0.043198926	0.1470098681	0.0108174079	0.1085101134	-0.0651771332	-0.0274600007	-0.1577964539	-0.0349776003	0.0213144759	-0.0394627429	0.0289205303	0.0227622679	0.1186694205	-0.0291661508	-0.0489585624	0.0029287833	-0.2233896334	0.0636876308	0.0649809066	-0.0140695098	-0.0793296521	0.0164235791	0.1216200041	0.1260250369	-0.0818438344	0.0812743534	-0.0147985478	0.0372175082	0.0481066386	-0.0021176645	0.0208024116	0.0109037161	0.0035252915	-0.0103538055	-0.0470911665	-0.1437395271	0.0112487383	0.0482563334	-0.077294997	0.0388082083	-0.0370509671	0.0348803379	-0.0602601661	0.0173595646	0.0912295932	0.0278175825	-0.0474206018	0.0	0.0163209287106695	0.002885932631429	0.0002663727139787	8.328607153146714e-06	0.0027639882257091	0.0113366026699281	7.63963091185854e-06	0.0001285185600958	0.1512050153833968	0.0461780410680462	0.0021324114768821	0.0228629566770932	-0.0063775740835197	-0.0006593518732472	4.3474489275459195e-07	4.067345119078215e-05	0.0007011914265475	-9.30608348662e-05	8.660318985994145e-09	4.916694166637181e-07	-0.0042908200565754	0.0003399603297458	1.1557302580087333e-07	1.8411136757909715e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
