global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
946986.5328077254	-1744.6549000942614	896783493319.1971	3043820.720422917	1563647.41015625	-12424.984514508862	2444993223288.348	154380240.18578503	941476.7462467364	-592.991269582184	351638.64580069046	886378463723.3417	1060331.228982301	1010437.7084303251	1.218145	26.356436	0.0440159058314438	0.0247157595779754	0.0678784716	0.1476574415	0.0517572714	-0.1060637638	-0.024507978	0.0678352198	0.0487598452	-0.0514183832	0.0057904325	-0.007185182	-0.0834027535	-0.0693083275	0.0719516355	0.0797881375	0.1095577604	-0.0463099216	0.0368474994	0.0519943228	0.0328095893	-0.073262313	0.0001826306	-0.0466432666	0.1250322876	-0.0103830452	0.1051434715	0.0337798053	-0.053544696	-0.0322716945	0.03546865	0.001697596	0.0798259298	0.1114583506	-0.0252518182	-0.0791782156	0.1136583354	0.0584119399	0.0385765338	0.0784852513	0.1370071391	0.0799280385	-0.028345278	0.1076781541	-0.0641203948	0.0309552269	-0.0286231839	-0.0159124788	0.035923155	0.0694461756	0.0432275508	-0.0321276882	0.070994506	0.0022132349	0.0741301602	0.1198014556	0.0816159719	-0.0791297681	-0.0280499227	-0.0501062073	0.0618664094	0.056528979	-0.0262249624	-0.0853800803	0.0017664923	0.0926043276	-0.1174663019	0.0507673949	-0.1059716496	0.063082609	0.0534377208	0.0014916657	-0.0149834117	-0.0682449359	-0.0364493687	0.1210766238	-0.0270997518	-0.0915819262	-0.0795744603	-0.0331070189	-0.0807188901	-0.0126095602	0.0774775089	-0.0869112933	-0.087722091	-0.0593325912	0.1808705218	0.0268849277	0.0866153656	0.0144722352	-0.0649037979	-0.0257624234638456	-0.000966663231253	0.0006637024627305	9.344378026566834e-07	-0.0148590441619518	0.0056244102563312	3.163399073152361e-05	0.0002207911934068	-0.0235761545168884	0.0158652750609605	0.0002517069527599	0.0005558350618041	0.0009620047939758	-0.0001110042424983	9.254532236324212e-07	1.2321941852621398e-08	4.488988300410668e-05	1.8461086748188682e-07	2.0151015961223852e-09	3.4081172392414776e-14	-0.0002290213080316	0.0003200022922922	5.2450759532505014e-08	1.0240146707226265e-07	0.0	0.0	0.0	0.0	0.0	0.0
948242.0232718954	1255.4904641699975	899162934698.7777	1576256.3056217963	1566048.7188197544	2401.308663504431	2452508589716.994	5766283.297421437	942303.022723564	826.2764768275665	682732.816158576	887934986633.9655	1062302.3068998894	1003453.1036910076	1.145815	24.791473	0.1179008630467864	0.063529845522844	-0.0809940008	0.0823633197	0.0218264112	0.0814367229	-0.0142598499	0.0389253431	0.0650654721	-0.0310339567	0.024798988	-0.0305119637	-0.1042747914	0.0258648673	0.0290856621	-0.0209838866	0.0871370354	0.061475785	-0.003576055	-0.0166746851	0.0146561106	0.0267917551	0.0770362208	0.001691258	0.0873594849	-0.0738225304	0.1437010664	-0.0638310917	0.0459464167	-0.0096118359	0.0183678183	0.0630823771	0.0589778428	0.0367762681	-0.0700333923	0.0248000428	0.0403937737	0.0180867118	-0.0544500992	0.0294074445	-0.0261750951	0.0318825025	0.1478123784	0.0798083392	0.0012956621	-0.0830597243	0.0950901157	-0.0508809736	0.0013810422	0.0119258965	-0.0102896059	0.089943376	-0.0270257585	0.0122920191	0.094406894	0.0111796882	0.0698277115	-0.0420731669	0.1138737597	0.007830917	0.1067981672	0.090593326	-0.032490102	-0.040367003	-0.0184891722	0.0742195629	-0.1071997676	0.0013670378	0.0015615036	-0.0050559843	0.064441464	-0.1065450448	0.1526829526	-0.0098377163	-0.0287996354	-0.0434273327	0.001168751	0.0278911824	-0.0337210119	-0.0247097297	0.093015565	-0.038098625	0.0617050433	-0.0314035973	-0.0262912552	0.0505439097	0.0819201226	-0.0717130529	0.0849971703	0.0096622851	-0.0707724105	-0.0160114851539958	0.0097509383098498	0.0002563676568366	9.508079792249646e-05	-0.0204509639687699	-0.0055919198068181	3.1269567125884586e-05	0.0004182419272519	-0.0487791347178756	-0.0252029802009872	0.0006351902110113	0.0023794039838246	0.0018750050013402	0.0009130002073644	3.5156437550507634e-06	8.335693786474375e-07	-1.417553627391932e-05	-5.9065419278026e-05	2.0094582865320244e-10	3.4887237544890044e-09	0.0003460135599086	0.0005750348679402	1.1972538364062233e-07	3.306650993470033e-07	0.0	0.0	0.0	0.0	0.0	0.0
946785.056844166	-1456.9664277293489	896401943863.4106	2122751.1715304195	1569613.3284737724	3564.609654017957	2463686000922.514	12706441.985518018	938329.8301240208	-3973.1925995431375	15786259.433064356	880462870100.5737	1056362.4740735618	1013940.2206453284	1.243125	26.89691	0.1878467025577552	0.1134592560835175	-0.0791824644	-0.0862433533	-0.0884453861	-0.1442038404	-0.0421483279	0.0547110313	-0.1190975498	-0.0249929501	0.12957096	0.0628123794	-0.0791391056	0.0169693544	-0.0438205372	-0.115051051	-0.0527179356	-0.2169306284	0.0487226177	0.0768533951	0.0469097107	-0.0900324135	0.0497941654	-0.089931941	-0.0853975819	0.0829937291	0.0813337503	0.0358276037	0.0531863905	0.0492684704	0.0601050995	0.1556635652	0.0691178052	-0.0138001156	0.0544185611	-0.1082345261	-0.1207257108	0.0223939985	0.0464726476	-0.0044217811	0.0073400362	-0.0011688629	-0.0354987947	-0.0073945595	0.1336970988	0.2078240858	-0.0331684155	0.013172246	0.0275554168	0.0636575153	-0.110352426	-0.0647584667	0.1113362291	-0.0116835546	-0.0369049148	0.1389693432	-0.0120132739	0.0343190255	0.0252584559	-0.0255496825	-0.0142546255	0.1095020788	-0.0337800054	-0.0896296753	-0.093134335	0.061872918	0.0415795202	0.0057945428	-0.0685441027	-0.0609663946	-0.1335871578	0.0083145568	0.0476375978	-0.1364601238	-0.1079566608	0.0876005597	0.0391411287	-0.055271756	0.038091155	-0.005953873	-0.0750680449	-8.6337e-06	0.1112326986	-0.0734605857	0.0514240989	0.086492479	0.0950933459	0.1327499497	0.0833416924	0.004835384	-0.0763617167	-0.0159902817205193	2.120343347650211e-05	0.0002556891095015	4.495855911924503e-10	0.0715437563458323	0.0919947203146022	0.0084630285657618	0.0051185090720718	0.0059026733516418	0.0546818080695174	0.0029901001337515	3.484155269618224e-05	0.0012839909764053	-0.0005910140249349	1.6486328274902355e-06	3.492975776697507e-07	4.583262533386368e-05	6.0008161607783e-05	2.100629544994323e-09	3.600979459545802e-09	0.0005179707881691	0.0001719572282604	2.682937373965186e-07	2.956928835103368e-08	0.0	0.0	0.0	0.0	0.0	0.0
950792.7720105376	4007.715166371549	904006895307.482	16061780.854764529	1591885.5583844867	22272.22991071432	2534099630993.089	496052225.1957176	946070.162410248	7740.332286227145	59912743.901210345	895048752202.9529	1071192.4136591998	1015115.9771643814	1.156125	25.014532	0.1216238156211153	0.091637833981257	-0.0286426423	-0.1067164609	0.034969483	-0.0180552356	-0.1045260232	-0.1942219788	-0.0520526459	0.0021940763	-0.0011077871	-0.1871634417	-0.2020551105	0.1541617286	-0.0813084827	-0.0668808482	-0.097263489	0.1720691063	-0.0549768857	-0.0040141794	0.1033481066	-0.0196465718	-0.0768415709	-0.0355750196	0.0039579436	-0.0574739307	0.0048636241	0.0608638768	0.0469452138	-0.1478823295	-0.1168913562	0.0082073005	0.1212598159	0.0603070478	-0.0581824349	0.0234283252	-0.0662648165	-0.0291962683	-0.0493003773	-0.0629334053	0.1853310452	-0.1025430294	0.1697630217	-0.1396964433	0.0360112259	-0.2153257749	-0.0296143605	0.0079332065	0.0472916141	0.1544499306	0.0850694949	-0.0045888207	0.0265824591	-0.0052025766	-0.0987996986	0.0048006884	-0.0115630905	-0.057719489	0.0461431214	0.1509016017	0.0148835044	0.1468914442	-0.188558382	0.1397105715	0.0388262319	0.0108131184	-0.0143954166	-0.0223285953	0.0322675414	-0.0571789308	-0.1446806168	-0.0512118479	-0.0188141007	-0.0083011071	-0.1474477634	0.0625517369	-0.0262908537	-0.0508668161	-0.1316789015	0.055761766	-0.0228172489	-0.0169587906	0.0363815692	-0.0341530968	0.0340764498	-0.0948946872	0.0053739468	-0.0486663531	0.0816496581	0.0	-0.0816496581	-0.016022078502587	-3.17967820676994e-05	0.000256706999543	1.01103534986077e-09	-0.0156317503734157	-0.087175506719248	0.0075995689717576	0.0002443516197367	0.0320137336350967	0.0261110602834549	0.0006817874691262	0.0010248791412589	0.0012839931827624	2.206357100058981e-09	1.648638493380318e-06	4.868011652980677e-18	4.572562567006777e-05	-1.0699966379591043e-07	2.0908328429191606e-09	1.1448928052437864e-14	0.0003519709574631	-0.0001659998307059	1.2388355489749136e-07	2.755594379442064e-08	0.0	0.0	0.0	0.0	0.0	0.0
948207.373119274	-2585.398891263525	899097222437.7542	6684287.426946664	1578858.6970563617	-13026.861328125	2492794785270.512	169699116.06219864	942914.5948515012	-3155.567558746785	9957606.617815144	889087933183.9706	1064489.9265763275	1008288.9740055008	1.207232	26.120308	0.143721019771667	0.0697432055475371	0.130633803	-0.0712744979	0.0011542111	0.1016323031	0.0125914796	-0.0863152864	0.0547874945	0.1512379652	-0.0194613244	0.0012979031	-0.0546480732	0.0476927258	-0.1223840949	0.0795264753	-0.1060501899	0.1439724652	0.1006684522	-0.0629726186	0.0308373447	0.0373113304	0.0739794489	0.069473161	-0.0855712116	-0.0346526276	-0.064605487	-0.0871866884	-0.0459871545	0.0202236747	-0.0502581357	0.0615069731	0.0453898211	-0.061007811	-0.0387415424	0.0485900746	-0.0621067084	0.0369616214	-0.041147509	-0.0997454369	-0.092755834	0.115418046	0.0812388647	-0.1091547519	-0.0901704638	-0.0276413656	-0.084557204	-0.1088157256	-0.1344710179	-0.0179051303	-0.060173256	-0.0349466453	-0.125989559	0.0102243256	-0.0862051282	-0.1200371836	0.0706598007	0.009330848	0.0158809848	0.0099827217	0.009206073	0.119157549	-0.0599342485	-0.0835695345	0.11630624	-0.0449494613	0.0012857053	0.0071333619	0.153627928	0.0801328446	-0.0370819602	-0.0535514025	-0.0649390104	-0.0173761274	-0.0653288069	-0.0456103095	-0.0933507754	0.1024483457	-0.0197072824	-0.003004355	0.0294812433	-0.1030701	0.1117808506	-0.0354129125	-0.020591361	0.1270172933	0.1120925042	0.0564735047	0.0799218096	-0.004835384	-0.0866153656	0.0110186069479851	0.0270406854505721	0.0001214096990741	0.0007311986696367	-0.0716284530082873	-0.0559967026348715	0.0031356307059782	0.0051306352803604	0.0488034853455729	0.0167897517104761	0.0002818957624994	0.0023817801818755	0.0014780167501976	0.0001940235674351	2.1845335138646744e-06	3.7645144720281584e-08	-0.0003749344245362	-0.0004206600502062	1.4057582270229144e-07	1.769548778395397e-07	8.877697558962443e-05	-0.0002631939818734	7.881351394840773e-09	6.92710720944154e-08	0.0	0.0	0.0	0.0	0.0	0.0
948330.6760589737	123.30293969961347	899331071154.47	15203.61493856652	1573076.1828264508	-5782.514229910914	2474568676975.8374	33437470.81912221	942075.4777659922	-839.1170855090022	704117.4831931221	887506205808.0225	1063320.657068123	1015895.4633888712	1.241662	26.865265	0.2830105716948241	0.160530767128326	0.0786805043	0.093781227	-0.1073746674	-0.079854227	0.0144308343	0.0254789732	0.1566529887	0.0189375446	0.0593605593	-0.0337408773	-0.1117755579	0.0339879858	-0.0082674831	0.1141476101	0.0796720962	-0.0367223255	-0.0367350513	-0.0010046748	0.0393665313	-0.0010178674	-0.0039301143	-0.0282727618	-0.0964070561	-0.0221934769	-0.012767092	0.0041941323	-0.0625136636	0.0240888173	-0.0960440425	0.0561610232	0.0147066313	-0.0096217033	-0.139249287	0.0036243507	0.0096910847	0.0645756446	0.0649556589	-0.0192167454	-0.0565587502	-0.0349305354	0.2041368516	0.0861397539	-0.1177076066	0.0061556018	0.0033927581	0.0334317811	0.0400590646	0.0582692149	0.0136179354	0.0056866612	0.0438739571	0.074842599	-0.0971716181	-0.0360917091	0.0237980086	0.0037520215	0.0625786066	-0.0126261191	-0.045960444	0.1237476203	-0.1348844825	-0.1174171025	-0.0445336208	-0.0291336249	0.0785504686	0.0047601739	-0.0813268459	0.1030841812	0.0533943787	-0.081906408	-0.0130488432	-0.1369888618	-0.127969711	-0.0634536528	0.0139958712	0.0377123667	-0.0902583438	0.0531853924	0.0120353121	0.0656698871	-0.0555619337	0.0290056192	-0.0685675091	0.0266689543	0.0892967722	0.0619347878	0.0781589047	-0.0096622851	-0.0912392418	-0.0158913389679895	-0.0269099459159746	0.0002525346541955	0.0007241451892006	0.0741657121002674	0.1457941651085547	0.0212559385797005	0.0055005528513397	0.0211497361394918	-0.0276537492060811	0.0007647298451528	0.0004473113387701	0.000662209864488	-0.0008158068857095	4.385219046252154e-07	6.655408747711962e-07	-0.000588763669477	-0.0002138292449407	3.466426584960221e-07	4.572294599195263e-08	0.0007121950742235	0.0006234180986338	5.072218237482166e-07	3.886501257042766e-07	0.0	0.0	0.0	0.0	0.0	0.0
945489.28335403	-2841.3927049436606	893949984937.3173	8073512.503707052	1578473.2797154018	5397.096888951026	2491577894775.497	29128654.828724843	941833.7977317232	-241.68003426899668	58409.23896426341	887050902549.7604	1063206.3185840708	1013784.1263911031	1.432927	31.003565	0.247061950549985	0.1652642173998219	-0.1128175544	-0.0088392882	-0.0317414963	0.109131506	0.1193004288	-0.0405120955	-0.0909283705	-0.1039177512	0.0254059168	-0.0710283639	-0.0747829791	0.1202758817	-0.0099877261	-0.1173400943	0.0006311687	0.1497811655	0.0123205821	-0.0252402175	-0.0928169329	0.0002881689	0.0361075849	-0.0204176355	-0.0795040007	0.0822532588	-0.002467515	-0.0585254621	-0.187064736	-0.049243712	-0.0125975351	-0.0274001354	0.0572081579	-0.0028987331	-0.0290768753	-0.063691274	-0.129887518	0.057302331	-0.0338662037	-0.0991512773	0.0922782065	-0.0228882736	0.1508782549	-0.0204341956	0.1052942478	-0.1457047568	-0.0350470042	-0.0765197526	0.0152074992	-0.0902940297	-0.0589505152	-0.0726812314	0.0341168781	0.0135041271	-0.0487210747	-0.0057610482	0.0830563412	-0.038357211	0.0102600545	0.0944214456	-0.0342613538	0.1495486762	-0.0624889835	-0.0884517292	0.1038777626	-0.0484351915	-0.079555296	-0.0419010783	0.0224487759	-0.1227062801	-0.0024174901	-0.0770585781	0.1161759643	0.0456471944	-0.1531260738	-0.0700472459	-0.0295023257	0.1709141182	-0.0870121003	0.1135688388	-0.0933959442	0.0832549345	0.0294084483	-0.0400546653	0.0487044343	-0.0944646121	0.1178641785	0.021612112	0.0763617167	-0.0144722352	-0.0955030384	-0.0079399472137566	0.0079513917542328	6.30427617572412e-05	6.322463082928294e-05	-0.0814414881714213	-0.1556072002716887	0.0242136007763934	0.0066327159955757	0.0213002248729452	0.0001504887334533	2.2646858896408296e-08	0.000453699579638	0.0015660191969355	0.0009038093324474	2.452416125170508e-06	8.168713094191953e-07	-0.0008440437053307	-0.0002552800358537	7.124097765083776e-07	6.516789670546641e-08	0.0012201631017345	0.000507968027511	1.4887979948343558e-06	2.580315169734161e-07	0.0	0.0	0.0	0.0	0.0	0.0
945881.5580526442	392.2746986142593	894691921864.0978	153879.43917290794	1581238.6724330357	2765.392717633862	2500315739197.789	7647396.882742397	941113.1661227156	-720.6316090075998	519309.91590088216	885693991449.5221	1066365.3668879056	1010530.1206463248	1.382811	29.919249	0.1348932135339138	0.079395928920731	0.1067398399	-0.1191248543	0.013327394	0.090514808	-0.0270096929	-0.1129807958	0.0114564143	0.0533197896	-0.0950901773	0.1224436111	-0.0338354782	-0.0389725007	-0.057094477	0.0745101554	-0.1300835477	0.0008390073	0.033972744	-0.0910839498	-0.0455559688	0.0049812362	0.0896183219	0.0594474234	-0.0551221511	-0.0937376927	-0.0169473747	-0.0684989389	-0.0852516106	-0.0881089208	0.0608045218	-0.0836356601	0.1321937325	0.0007142301	-0.0363471319	0.1529993954	0.0334212929	-0.022982688	-0.0440222992	0.0300643727	-0.0385824051	0.0007332576	0.0668397515	-0.1379759081	-0.0858280102	0.0317850395	0.0938498818	-0.0619742945	-0.0283059829	-0.0360275034	-0.0183497286	0.0308596657	-0.0882747502	-0.0070625486	0.0464294205	0.01889478	0.0746180535	0.0728400902	0.0118088274	0.046762488	0.0377190136	0.1117428581	-0.0695536857	-0.0888173082	-0.0013762818	-0.063935449	0.0237456605	0.118556155	0.1020123779	0.0852182225	-0.0911309576	-0.1294788101	0.0944973094	0.0108595991	-0.0093841661	-0.0977304803	0.0126641997	0.0432906289	0.0386270984	0.1463103011	0.0228876809	-0.0181060661	0.0176345558	-0.1192156563	-0.0498141051	0.0331543992	0.0952754692	0.0103241589	0.074531034	-0.0192567962	-0.0993899282	-0.0155072775373383	-0.0075673303235817	0.00024047565662	5.726448822619912e-05	-0.0115454424735332	0.0698960456978881	0.0048854572042012	0.0001332972419096	-0.0069212618391389	-0.028221486712084	0.0007964523122403	4.790386544592039e-05	0.0014698096845163	-9.620951241919985e-05	2.160340508697905e-06	9.256270279940166e-09	-0.000844959159334	-9.154540033000022e-07	7.1395598094242e-07	8.380560321580006e-13	0.0007331210521498	-0.0004870420495847	5.374664771052297e-07	2.3720995806366535e-07	0.0	0.0	0.0	0.0	0.0	0.0
947317.1625925788	1435.6045399345458	897409806542.4543	2060960.3950806789	1571833.207938058	-9405.464494977612	2470659633576.8467	88462762.36628446	943795.8703900132	2682.7042672976386	7196902.18577696	890750644965.2426	1062804.71109882	991560.6811543368	1.226209	26.530918	0.2408375407237705	0.1632941669295048	0.118642988	-0.0188078414	-0.2035876871	0.0927381109	-0.0734012171	0.0056729098	0.0907489209	-0.0972386346	-0.0858636413	-0.0090502679	-0.0443601783	-0.0953748635	-0.2296650916	0.0794682975	-0.0185562823	-0.2651883383	-0.0865557882	0.0531478187	0.1451556802	-0.0181265815	-0.0839323863	0.2009193701	-0.0735779273	0.1842890619	-0.2028673955	0.0231665026	-0.1128213916	-0.2357700674	-0.1627823299	0.0433577713	-0.0160105718	0.09871611	-0.0122877127	-0.0915619069	0.0212749265	0.0559090514	-0.1205630706	0.0987048995	0.0249955974	-0.1354953624	-0.0096020219	-0.0037168142	-0.0716157795	0.2062425296	-0.0702062398	0.2204912788	0.1025319705	0.1022542918	-0.0992031006	-0.1156183154	-0.1835710016	0.0064381288	-0.0898366822	0.1224108614	0.015618506	-0.0564716923	-0.0395987671	-0.0190539313	-0.170444117	0.1299672074	-0.0746849058	0.2857351044	-0.1411056083	-0.0268466105	0.1242542024	0.1391694947	-0.1281964887	0.0378248524	-0.0173107582	0.0095219691	-0.131575957	-0.0402892093	-0.1061650127	0.1598802069	-0.0056124511	0.147884481	0.1457209476	0.1517496193	-0.0590990679	0.0734698853	-0.0492496669	-0.1883685303	-0.0023527497	0.1349671504	0.1234770143	-0.0337374033	0.0726676594	-0.0240075741	-0.1028845713	0.0047288203889053	0.0202360979262436	2.2361742270526475e-05	0.0004094996592805	0.1470935383397744	0.1586389808133076	0.0251663262334849	0.0216365090213146	0.0113614115892204	0.0182826734283593	0.000334256147688	0.0001290816732996	0.0009786710207173	-0.000491138663799	9.57796966791842e-07	2.412171870782672e-07	-0.0007227690345577	0.0001221901247763	5.223950773154697e-07	1.4930426592847782e-08	0.0004728540696079	-0.0002602669825419	2.2359097114475275e-07	6.773890220146567e-08	0.0	0.0	0.0	0.0	0.0	0.0
952760.962915396	5443.800322817173	907753452455.4724	29634961.954704355	1584468.6539481026	12635.446010044545	2510540915344.1123	159654495.87275055	944209.0314131854	413.1610231722007	170702.03106869973	891530695002.2257	1066604.9143044802	1008610.8007623168	1.32665	28.704109	0.3004545325072594	0.1785965598212724	0.0844633407	-0.1024849807	0.0107427201	0.1457111875	-0.0432797063	-0.094532059	-0.017592209	0.0900343368	0.0694281973	0.0949544231	0.0553718425	-0.1047185654	-0.122239461	0.0084651801	-0.1176481694	-0.0198002045	-0.0039938549	-0.0276624485	0.0519887645	0.0348460783	0.0208215745	0.1196836178	0.0914689772	-0.0210098181	0.1287522951	-0.0044497536	-0.053267155	-0.0169369455	0.0176425297	0.0678797591	0.0804319897	0.0554351664	0.0673859716	0.1692645814	-0.0546171087	-0.0711867635	0.0185850562	-0.0091801895	0.0288862054	0.0053254809	0.1838420957	-0.1164953761	-0.019526034	0.0301977436	0.0717605566	-0.0167487358	-0.0091121827	0.0244286421	-0.0414525757	0.0501318286	-0.1050995859	0.1533708626	0.0167292903	0.0550139289	0.0591194245	-0.0200997915	0.1112225162	-0.1395232647	0.1229688007	-0.0423692806	-0.0621736119	0.0023268077	-0.0455540341	-0.0253867286	-0.0529927575	0.1715086275	0.015027778	-0.0300252325	-0.0525748531	-0.0427234394	-0.0205193856	0.1894189473	-0.038694187	-0.0161487013	-0.0115558082	0.1618345168	-0.1016000156	0.0890225504	-0.0394052331	0.146777541	-0.1052124877	0.031107992	-0.0020170104	0.1943543107	-0.0104072548	0.0428638009	0.0707724105	-0.0287162347	-0.105973176	0.0296628739169193	0.024934053528014	0.000879886089011	0.0006217070253378	-0.0054044020318144	-0.1524979403715887	0.0232556218175766	2.9207561321479617e-05	-0.0711787917154112	-0.0825402033046315	0.0068128851615699	0.0050664203900658	0.0015267649896853	0.000548093968968	2.3310113337287543e-06	3.004069988190949e-07	-0.000843031527604	-0.0001202624930463	7.107021565343339e-07	1.4463067233711374e-08	0.0006141443136541	0.0001412902440462	3.771732379936656e-07	1.9962933062634768e-08	0.0	0.0	0.0	0.0	0.0	0.0
952592.7968926826	-168.16602271341253	907433036691.8236	28279.811195247978	1583260.119140625	-1208.534807477612	2506712604861.186	1460556.380884949	943788.5150130548	-420.5164001305821	176834.04277878377	890736761070.5472	1065389.3731102508	1019305.860032685	0.933186	20.190912	0.1542250937095363	0.0624863740533441	0.0637602328	-0.0771422634	0.043261715	0.1104062324	0.0794860148	-0.0858040978	0.0047530898	0.1036460389	-0.0040631988	0.0526841671	-0.0853108378	-0.0382300296	0.0646779549	0.0145929178	-0.1240147867	0.0607024672	0.0437676662	-0.0664732936	-0.0261702923	0.0806488059	0.0714834891	0.0196574742	0.1058038433	-0.0411172589	-0.0012555356	0.0432094973	0.0688411682	-0.0389972964	-0.1208095488	0.099587455	0.0525931495	-0.1284104346	0.1851426213	0.046481944	0.0424152793	-0.0420375622	0.0009141296	-0.1177592553	0.0144221263	-0.1119972894	-0.0605693538	-0.1119587042	-0.0193094781	0.0237271042	-0.0009433896	-0.0943201514	-0.0586332454	-0.0267407621	0.0156076371	0.0488547353	-0.0776098014	-0.071897495	-0.0496797959	-0.0559178538	-0.0073804795	-0.1384884841	0.0586874411	-0.0941021369	0.0893175141	-0.0986995701	-0.1552265813	0.105799092	0.0113574189	-0.0667808006	-0.0712359158	0.1270057481	0.0459466492	-0.03369513	-0.035598527	-0.0863476204	0.0820215963	0.1176653763	-0.0389684602	0.0448699087	-0.04938662	0.0403835101	-0.0708826176	0.0027025798	0.0938608767	0.0288232292	0.0073033995	0.0805388832	0.0342482829	0.1021251257	-0.0747778335	0.0943079434	0.0688461184	-0.0333745172	-0.108643553	0.0066885566204746	-0.0229743172964447	4.47367896652946e-05	0.0005278192552377	-0.0288514045668364	-0.023447002535022	0.0005497619278773	0.0008324035454792	-0.0470469840498566	0.0241318076655545	0.0005823441412073	0.0022134187081874	0.0022726944689196	0.0007459294792343	5.165140149057744e-06	5.564107879907544e-07	-0.0003622943437193	0.0004807371838847	1.3125719149099832e-07	2.3110823996939189e-07	0.0010609169747854	0.0004467726611313	1.125544827387805e-06	1.996058107343434e-07	0.0	0.0	0.0	0.0	0.0	0.0
