global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
898963.5126300068	3003.543707792764	9021274.804621505	808135397040.0803	1516767.7736280488	-12308.358231707243	151495682.36003545	2300584479116.588	906374.6274138832	769.8167732256697	821514965219.6556	592617.8643395823	981447.8727693394	854838.4858109424	1.407887	31.426525	0.2539346434947284	0.1690883424366987	0.0577524506	0.0979903491	0.0154030471	-0.0103801868	0.0737332425	-0.0435178307	0.0146580287	0.1213374772	-0.0994575842	0.0332091907	-0.0496261996	-0.0156574481	0.1325156387	-0.0361908871	0.1012481038	0.0537083293	0.0177412215	0.0231956005	-0.1224798537	-0.0699207236	0.0047535113	0.0397270343	0.0042449634	0.0526561106	0.2236915028	-0.050567891	-0.0900715838	0.0757934699	0.0322218413	-0.1006650638	-0.000732891	-0.0667891169	0.00486801	-0.1066227584	0.0892887196	-0.0295491942	-0.0493241978	-0.0423341413	0.0340787043	0.0345684052	0.138098527	-0.0381226616	0.0749520664	-0.0397225128	-0.0134817989	0.0796655792	-0.0415421502	-0.0575791594	-0.0815824552	-0.0434130674	0.0440773593	-0.0465298613	0.0585114128	0.1322090967	0.0378698694	0.1267739253	0.1595567598	0.0358521836	-0.109915943	0.0337362182	0.0178382728	-0.1132161115	-0.1013799711	-0.0369374756	0.0850085952	0.0077014186	-0.0614234175	0.0989003641	-0.0769812513	-0.0952839116	0.0086244444	-0.0436941787	-0.0804970468	-0.1095538921	0.0140807406	0.0751016508	-0.0259366893	0.0830436115	-0.0550191895	-0.0792196575	-0.1845537577	0.0571644102	-0.0858176958	0.0763617167	-0.0144722352	-0.0955030384	0.0929072941971327	0.010971635727671	0.0086317653150325	0.0001203767905407	0.2028071633728529	0.1631245239639298	0.0266096103184587	0.041130745515343	0.0633369506723369	-0.0448091090820526	0.0020078562567272	0.00401156932047	-0.0028418107929585	-0.0005129566979413	8.075888582975417e-06	2.6312457396284205e-07	-0.0006843735507877	1.5281541275699952e-05	2.335255037609213e-10	4.683671570177646e-07	0.0020220361559342	0.0001723492552045	2.970426576954592e-08	4.0886302159051565e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900206.8522463662	1243.3396163594443	1545893.40160885	810372376831.311	1513712.1841124662	-3055.5895155826584	9336627.287738664	2291324576330.5327	903882.3113582984	-2492.316055584816	817003232786.4199	6211639.320925852	978264.4038844622	868005.4080550688	1.343321	29.985306	0.1303443406871003	0.0872811930660314	0.0961630092	0.0449973953	-0.0345433484	0.0579536887	-0.0288137122	-0.0519777178	0.0623319791	0.0573016343	-0.0442518903	0.0871932835	0.0348725749	0.033364291	-0.0326331284	0.1469636289	-0.08102091	-0.1081801472	0.0591151657	-0.0745779138	-0.0247973326	0.0879368623	-0.1188199938	0.0011779058	0.0487917822	0.0454265681	0.0298208238	-0.0186775039	0.0395220337	-0.0572328039	0.0748714781	0.1453136882	-0.0734483979	-0.0487552177	0.0285106795	0.0049111782	0.0701744847	0.0418167803	0.0748907009	-0.05324869	0.0841123176	0.0833640216	-0.0326659712	0.0067128756	-0.0959396826	-0.0818613459	0.0279340594	-0.0660502751	0.0850393251	0.1107379416	-0.0130455302	-0.0559717969	0.0250248903	-0.1173545603	-0.0246363662	0.1123089998	0.064389839	0.0617382817	-0.0503342542	-0.0648317977	0.0267334532	0.036059332	0.0459688904	-0.0177029091	-0.0766075315	-0.131245929	-0.0150915549	0.0940656162	0.0108631525	-0.0182535882	0.1931220481	0.1074544796	0.1534860846	-0.0033361337	-0.0314442625	-0.0075228316	0.0038424892	0.0155980545	0.1843489907	0.1345869065	0.0109610426	7.56994e-05	-0.0474742238	-0.0306071337	-0.0497776077	0.074531034	-0.0192567962	-0.0993899282	0.0991154169540777	0.006208122756945	0.0098238658779806	3.854078816529843e-05	0.123836192237448	-0.0789709711354049	0.0062364142820689	0.0153354025078701	0.0911360615318273	0.0277991108594903	0.0007727905645782	0.008305781711533	-0.0031703263793916	-0.0003285155864331	1.005096935186625e-05	1.0792249052948369e-07	-0.0006831810645262	1.1924862615000445e-06	1.422023483866352e-12	4.667363669271518e-07	0.0020044215099236	-1.7614646010600046e-05	3.1027575407874806e-10	4.017705589444405e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897225.3333046436	-2981.518941722577	8889455.199850518	805013298723.6289	1528859.2947154471	15147.110602980943	229434959.61893776	2337410743037.8145	904370.4989235386	488.1875652401941	817885999323.2101	238327.0988551488	983877.4652743194	892774.3446261683	1.324043	29.554979	0.0904688832529129	0.0466927398458594	0.1130018723	-0.0816007562	0.0599732778	-0.0501185445	-0.1418599612	0.083375918	0.0256859279	0.1647476154	-0.0350571746	-0.1192016819	0.0158911827	0.0592145089	-0.0229474977	-0.0343514267	0.0340967669	-0.0058536622	0.057473283	0.0266584904	-0.0199635644	0.0515538336	-0.1167081381	-0.0778587452	-0.0431699837	0.0089796199	-0.0193378137	-0.0090460057	-0.0937168213	-0.0767080875	0.2062733884	-0.0428109283	-0.0772085806	-0.0455912481	-0.0432496918	-0.0018264617	-0.0791222446	0.0193770168	-0.0468814557	-0.0521215045	-0.1173216346	0.003957626	0.0228919086	0.1077981146	0.0043869282	-0.0161048795	-0.0319620644	-0.0875951214	-0.0190786633	-0.0730477777	-0.0378759328	-0.0448594804	0.0011648594	-0.0362550868	-0.1655008808	0.0653745534	0.0317223635	-0.0659677012	0.1859394969	0.0084208632	0.0371876379	0.0477261386	0.037652727	-0.0490430103	-0.0897541709	-0.0769526337	0.0020242179	0.0231270668	-0.0028744803	0.1416466184	0.0119861498	-0.0735938307	-0.0740413506	0.1085922586	0.0668968959	0.0299186192	-0.1018959158	-0.0186764148	0.1303497066	0.0752771352	0.0057482219	-0.0044809505	-0.0500222587	0.0428637965	0.0517097349	0.0726676594	-0.0240075741	-0.1028845713	0.1088591658143656	0.0097437488602878	0.0118503179817995	9.494064185236162e-05	0.136247947994363	0.0124117557569149	0.0001540516809693	0.0185635033326746	0.0995462813252174	0.0084102197933901	7.073179697313062e-05	0.0099094621256793	-0.0024678141223628	0.0007025122570287	6.090106542533277e-06	4.935234712756987e-07	-0.0001909775329307	0.0004922035315954	2.4226431651508226e-07	3.647241808429661e-08	0.0020077688981457	3.347388222099765e-06	1.1205007909452228e-11	4.0311359483611975e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893262.2672585797	-3963.0660460639047	15705892.485464592	797917478107.9384	1522145.1359247968	-6714.158790650312	45079928.26606686	2316925814819.518	903956.1108102818	-414.3881132567767	817136650271.2505	171717.5084085112	982615.696246265	848846.3257540725	1.410609	31.487282	0.1229963691468359	0.058407076764086	0.0558499794	-0.019186291	0.0173272936	0.0019018548	-0.0219525505	-0.0540834608	-0.0605014231	-0.0188081766	-0.0306274214	-0.0661728341	0.0230512032	0.0022257595	0.1162388042	-0.0138941899	-0.0362645081	0.0892240863	0.0272430669	-0.0018265149	-0.105623686	0.0399939014	-0.0327092514	-0.0603475705	0.039960148	0.1106270649	0.0517053799	-0.1676100331	0.0127193352	-0.0300263761	0.0861528324	0.1440275154	-0.1121883207	0.0498767763	-0.1041479128	-0.0490449388	0.0322582196	0.0276460319	0.0235868321	-0.0696091602	-0.0692438581	0.0282933038	0.0034262181	-0.0749282424	0.0544060879	-0.0742075983	-0.0147694931	0.0601436245	-0.0681518206	-0.0974396993	0.0001211986	0.0464281451	0.0584855593	-0.061785897	-0.0534325755	0.0703047288	0.1526960676	0.0200334554	0.0068769136	0.0887959275	-0.0675925567	0.0641616414	0.0150701477	-0.0189387353	-0.1071160667	-0.0718294994	0.0311943659	-0.0195493891	0.0949279934	0.0167192074	0.07541696	0.0020489607	0.0898670606	0.0014350726	-0.1303814617	-0.1097151727	-0.1019038736	-0.0377055733	0.0831644455	0.0238049082	0.0598947106	0.0354746484	-0.0852465635	0.133387186	-0.0639275189	0.0707724105	-0.0287162347	-0.105973176	0.1030967302128829	-0.0057624356014826	0.0106289357805879	3.320566406123521e-05	0.1246057797980313	-0.0116421681963316	0.0001355400803116	0.0155266003590754	0.0544885655703808	-0.0450577157548365	0.0020301977490436	0.0029690037779176	-0.0031069790822107	-0.0006391649598478	9.653319017294842e-06	4.085318458973673e-07	-0.0005783336037821	-0.0003873560708514	1.5004472562543486e-07	3.3446975726359106e-07	0.0018236089369613	-0.0001841599611843	3.3914891303439645e-08	3.325549554965122e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892111.9454498453	-1150.321808734443	1323240.263650081	795863723214.3077	1510109.755589431	-12035.380335365888	144850379.8169119	2280431473926.3706	904252.6646333508	296.5538230689708	817672881496.5151	87944.16997682245	979881.6196775398	843160.0990719107	1.231876	27.497646	0.0474012010840055	0.0286910948907493	0.020636904	-0.0736092489	0.008636718	0.0410161404	0.0050629777	-0.0932443463	-0.0134070603	-0.0638836624	-0.0416818106	-0.0182688074	0.0455348423	-0.0064632565	0.0803958698	0.1758372354	-0.0686146014	-0.1194318904	0.1053235141	0.0501360042	-0.0737417759	0.054564122	-0.059944129	0.0435617145	0.0142814078	0.1064015133	-0.0528335551	-0.0303993804	-0.0811184326	-0.0590704966	0.0388440707	0.0162241759	-0.1116994815	-0.0443557995	-0.072235505	-0.0381224245	0.085738821	-0.0172810652	-0.0521948969	-0.0345280596	0.0049079033	0.066756962	-0.0599720852	-0.0997484797	-0.0638924314	-0.0926556359	-0.0953309079	-0.1156248014	0.017718917	0.0575056097	-0.0774913253	0.0037437062	0.0585061584	-0.2020207483	-0.0394813939	0.0191997434	0.0828824172	0.0687401222	0.0130192202	-0.1016428811	0.0616364981	0.0549481757	0.0246224987	-0.0303522455	-0.0949512105	-0.054229315	0.0459255224	-0.0208126338	0.0804263866	0.0111285133	0.1744586519	0.0333088271	0.0902715591	-0.0783968529	0.0271437453	-0.0309676086	-0.0503332159	0.0962328592	0.202149802	0.0250695622	-0.0248646573	0.0142325973	-0.0511101107	-0.034709752	0.0344209688	0.0688461184	-0.0333745172	-0.108643553	0.0934569446380635	-0.0096397855748193	0.008734200501082	9.292546592849617e-05	0.1245235115012945	-8.226829673679825e-05	6.768072647973889e-09	0.015506104916613	0.0797887038170301	0.0253001382466492	0.0006400969952995	0.0063662372568017	-0.0031939266299707	-8.69475477600001e-05	1.0201167317635993e-05	7.559876061477497e-09	-0.0006652972210949	-8.696361731279996e-05	7.56267073612712e-09	4.4262039239659625e-07	0.0017499399227181	-7.36690142432001e-05	5.427123659564819e-09	3.062289733122629e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891067.0336316357	-1044.91181820957	1091840.707834029	794000458425.0826	1518799.4253895665	8689.66980013554	75510361.23538764	2306751694563.677	904376.9316447026	124.267011351767	817897634491.087	15442.290110300188	983214.14781499	847106.7542408976	1.175359	26.23609	0.056633016302247	0.0317545085264226	0.0271868423	-0.1695240344	-0.0526683045	0.0135343691	-0.097312027	-0.0515734727	0.0442869232	-0.0392585645	-0.0436832683	-0.0541187103	0.0425558162	0.007898084	-0.0645910176	-0.0167101642	-0.1155635525	0.0629010941	0.1235647962	0.1120579186	-0.1780904136	0.1228262631	0.0870968311	0.0895679867	0.0944736558	0.0331775003	-0.0947260336	-0.1255332173	-0.0091470762	0.0806794205	0.0738380298	0.1483881332	-0.0354813003	0.0013104112	-0.0178768573	-0.0110969056	-0.0140213873	-0.0856852616	-0.0619987396	-0.0493344584	-0.0822635764	0.0599923694	-0.0556569971	0.0227132664	-0.0638899264	0.0053139129	0.0321162168	-0.0193825064	-0.1404087588	-0.007616551	0.0619681456	0.1806101935	0.0292999691	-0.2224445238	-0.0003903138	-0.1182331747	0.1323138266	-0.0784672584	0.0026435499	0.0622511835	-0.0352360917	0.0783923921	-0.0020164506	0.0227055736	-0.1211413626	-0.0544842018	0.0395207052	-0.0249346096	0.0657530702	-0.0049619557	0.149182238	0.0004469821	-0.0734971501	0.0023834017	-0.0466230309	0.0586754811	-0.1355923388	-0.0180378252	0.1044056742	0.0214653806	-0.0162432779	0.0648028698	0.0971302753	0.0433012221	-0.0537683752	0.0668896282	-0.0379742494	-0.1108851636	0.0914940269770312	-0.0019629176610323	0.0083711569724737	3.853045743992542e-06	0.1192130436050007	-0.0053104678962938	2.820106927756712e-05	0.0142117497655677	0.100667767876061	0.0208790640590309	0.0004359353159811	0.0101339994891485	-0.0026739248506018	0.0005200017793688	7.149874106665859e-06	2.7040185054682184e-07	-0.0006488854124495	1.641180864540002e-05	2.6934746301322677e-10	4.210522784897577e-07	0.0017831376684216	3.3197745703500035e-05	1.102090319794255e-09	3.17957994454402e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891535.6345584902	468.6009268545313	219586.8286489258	794835787687.6099	1518790.0786754745	-9.34671409195289	87.36106431671074	2306723303083.054	900937.8340781576	-3439.0975665450096	811688980873.4418	11827392.072215809	979159.8016475764	825282.1705506068	1.702221	37.996582	0.4311737684795839	0.2414558301208382	-0.0386333994	0.0252902229	0.0727748047	0.0109279012	-0.010778826	0.0395691129	-0.1420915035	-0.2060277637	0.069067164	-0.0918488569	0.0364895589	-0.2467174417	-0.0925304997	0.0324233826	0.1258509239	-0.0057532205	-0.1053273909	0.0034690672	-0.0596222465	0.1309930488	0.1506777891	-0.0127370444	-0.0253437194	0.036611512	-0.0633815	-0.1049338928	0.0822757847	-0.1343711473	-0.0441250514	0.0803127974	0.0603989732	-0.1851117095	-0.0597694458	-0.0765014649	0.0882716842	0.0789816852	-0.1894805622	-0.1091255274	-0.0390935716	-0.0275005872	-0.0723798065	-0.1331747256	0.0365881542	0.241541278	-0.0599773882	0.0740998167	0.1055596852	-0.0006968417	0.1050338268	0.0058888606	-0.156278829	-0.0721158296	-0.0205380795	0.0287516758	0.0670975717	0.0024336838	-0.0097702487	-0.0501731914	-0.0972801025	-0.0505423976	-0.0665828521	-0.2595552618	-0.0610541947	0.1081071246	0.1738326744	-0.0512552217	0.0368817286	0.0035265489	-0.1575197073	-0.0166449598	0.014997037	0.0658411467	-0.0981971121	0.103375601	0.009368939	-0.030935498	0.0756904357	0.0771518817	-0.0667420271	-0.1177727814	-0.0913624132	0.0347859406	-0.036388876	0.0649037979	-0.0425073619	-0.112689161	0.123501458203961	0.0320074312269298	0.0152526101785047	0.0010244756537466	0.3175582205366254	0.1983451769316247	0.0393408092120375	0.100843223430388	0.1893990138864154	0.0887312460103543	0.00787323401855	0.0358719864611465	-0.0023826808713843	0.0002912439792175	5.677168134860648e-06	8.482305543044363e-08	-0.0025836499780187	-0.0019347645655691	3.743313924182175e-06	6.675247208916028e-06	0.0017989274098484	1.5789741426800157e-05	2.4931593432520907e-10	3.2361398259038737e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895724.8437550605	4189.209196570213	17549473.69262845	802322995720.0275	1531601.4646849593	12811.386009484762	164131611.4840219	2345803046625.1123	905759.86730167	4822.033223512466	820400937214.3389	23252004.408658024	979808.588437915	813124.1834801727	1.736855	38.769669	0.5125687622298897	0.3404424125233167	-0.0613149138	0.1866398969	0.1092254212	-0.102533868	0.1176491637	0.1555405455	0.0039651045	-0.0039131266	0.1072353295	0.1325707043	-0.1067082137	0.012928688	-0.1544317919	0.1000053345	-0.0913917136	-0.1086011685	-0.0261036109	0.1115333452	-0.0232912728	-0.1916701731	0.0571936184	-0.0126995744	-0.1536055181	-0.0397330246	-0.0024922332	-0.1200157403	0.0627804114	0.0584283173	-0.1088259527	0.1328286001	0.1330701782	-0.1870440809	0.0827559976	-0.1328673317	-0.1255125629	0.2134663171	0.0660443668	0.2522056799	0.1549799424	-0.1728660452	0.0237323426	0.0754810569	-0.1798588119	0.0697689528	-0.0902540369	-0.0772159348	-0.0121582949	0.1076237704	-0.0147545194	0.2506020209	0.0112229134	0.1647913533	-0.199350343	-0.1272440874	0.0227420071	0.0126184575	0.1084045612	0.0353057518	-0.1311933672	-0.2408499177	-0.0067247526	-0.1628224426	0.0318761949	-0.0758033739	-0.1700362744	-0.1168132987	0.0286344299	-0.206285371	-0.0197974424	0.1215937714	-0.1090718891	-0.01890598	-0.1519575392	0.1618991818	0.0976080283	-0.1746329287	0.0884554374	-0.082241051	-0.1140177823	-0.1409795534	-0.0959948959	-0.007687105	-0.1591182885	0.0628894987	-0.0469659021	-0.1140484259	0.1240426233596849	0.0005411651557239	0.0153865724099526	2.9285972576967533e-07	0.2972654712971376	-0.0202927492394878	0.0004117956716967	0.0883667604255093	0.5065100573229984	0.317111043436583	0.1005594138694384	0.2565524381693471	-0.0028557625962189	-0.0004730817248346	8.155380005962914e-06	2.238063183724803e-07	-0.0047837761910851	-0.0022001262130664	4.840555353421899e-06	2.2884514646392668e-05	0.0026181955599093	0.0008192681500609	6.712003017042095e-07	6.854947989928774e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886467.3364661989	-9257.507288861554	85701441.2033248	785824338621.477	1521146.9705707994	-10454.49411415984	109296447.18300273	2313888106076.7207	902216.3504697286	-3543.516831941437	813994343054.9161	12556511.538252275	979849.0850452356	808607.9989230433	1.626822	36.313538	0.4768623450997384	0.2670655199626955	-0.0578898908	0.1092077157	0.082060317	0.002512857	0.0428862008	0.2104917017	0.0103085972	-0.0200713358	0.1917274145	0.0994244017	0.0228490472	0.0957250891	-0.0329266305	-0.0999192874	-0.1837030112	-0.0040934546	-0.1883911119	0.0350105991	-0.0933968717	-0.0915116582	0.0747288335	-0.0445983845	-0.0679343876	-0.0608808993	-0.0445312119	0.0012210055	0.182250883	0.0214749997	0.0901453915	0.0491733537	0.0524113261	0.0129464934	0.0651560607	-0.0078005232	0.0908401556	0.03880516	-0.1724425698	-0.188250848	0.0691385607	-0.1448771614	-0.0959008779	0.0785485003	0.0494018287	-0.0635556738	0.1179214187	0.1113558388	0.1342567143	-0.0421380048	0.0683220162	0.2563345907	0.0526059819	0.1179087747	-0.027167348	-0.0051172219	-0.0893861563	-0.0113204164	-0.0907381517	-0.0752304121	-0.0452584297	-0.1686037745	0.1160424564	0.0922987442	-0.0546123498	-0.0942067337	-0.1568784788	-0.0651703202	0.0925035358	0.0202496398	-0.2242240977	-0.1038545394	0.0731066838	-0.068462111	-0.0032535193	0.0322362652	0.064798691	-0.2558938512	-0.1050600862	-0.0668965637	-0.0623719857	-0.0987758977	0.0859136523	-0.1030357005	0.0239493579	0.0608476141	-0.0513420481	-0.1149575937	0.1384816787211917	0.0144390553615067	0.0191771753414393	0.0002084863197326	0.0931058413160172	-0.2041596299811204	0.041681154514028	0.0086686976871633	0.3988909171917072	-0.1076191401312911	0.0115818793225984	0.1591139638180414	-0.0030250288181693	-0.0001692662219503	9.150799350754752e-06	2.8651053893362023e-08	-0.0021277540697619	0.0026560221213232	7.05445350895819e-06	4.527337381388329e-06	0.0028057976091521	0.0001876020492427	3.5194528880097865e-08	7.87250022352364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886296.5682619631	-170.76820423582103	29161.779577927085	785521606912.9326	1509715.5810890922	-11431.389481707243	130676665.482487	2279241135783.176	902370.7319284969	154.38145876827184	814272937841.1711	23833.63481141962	979027.836062002	800448.4991806204	1.156321	25.811123	0.2127261480103585	0.1241082065314618	-0.0727404829	0.0556641584	0.0528587305	0.0633622289	0.0771689644	0.0790400753	0.1132568633	0.0032243551	0.1167743257	0.1009883077	0.0687173884	0.0057271083	0.0436477298	-0.0928833988	-0.0325155073	-0.0389694959	-0.1100685492	0.0294699697	0.0420460702	-0.0137225215	-0.0804152543	-0.1100895497	0.1035673382	-0.0189875903	-0.0457514446	-0.0296301061	0.0424613504	0.0458755776	-0.0257727511	-0.1023824891	-0.1200520315	0.0321995322	0.1166206214	-0.1366333697	-0.0195104406	0.0869378588	-0.1332895304	0.0192309975	0.082834284	-0.0550725998	-0.0848455466	0.0248628892	0.0625706715	-0.047130135	0.1046916238	0.0072841125	0.02296369	-0.1219276163	-0.1338565473	0.0166537938	-0.0377548448	0.0619177134	-0.1072615974	0.0605359483	0.0538071531	-0.0570887301	-0.1293531249	0.0550134933	-0.0584272522	-0.1145944615	0.0837249065	0.020920765	-0.0524933159	0.0194525464	-0.0228737057	-0.0286500566	0.0824813903	-0.0335685904	0.0381943548	-0.0128200929	0.0930344079	0.0119380444	0.0145251609	0.0578118393	0.1559564476	-0.1092330766	-0.0984606185	-0.0974603368	0.0147131573	-0.1035399112	-0.0739131925	-0.093208127	0.1331480305	0.0587790397	-0.0556281227	-0.1154130763	0.1212264060090717	-0.0172552727121199	0.0146958415138762	0.0002977444363696	0.2044915626405981	0.1113857213245809	0.0124067789149971	0.0418167991911936	0.3476221915604895	-0.0512687256312177	0.002628482227849	0.1208411880653176	-0.0034183909965844	-0.000393362178415	1.1685397005529287e-05	1.5473380340747294e-07	-0.0018688121677365	0.0002589419020254	6.7050908624532e-08	3.492458918279996e-06	0.0028098220955604	4.024486408299964e-06	1.6196490850591145e-11	7.895100208699437e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887151.2940669833	854.7258050201926	730556.2017674163	787037418564.723	1507228.846417683	-2486.734671409242	6183849.32598883	2271738795473.579	903405.9872129436	1035.2552844467573	816142377732.1932	1071753.5039749364	979862.4525336156	771670.2260514018	1.050078	23.439589	0.2190320224870674	0.1132890606847807	-0.0915988458	0.0506954842	-0.07064253	0.0922796631	0.028376157	-0.0143693129	0.1416732708	-0.0318297348	0.0666784003	0.1128872496	0.07765611	0.0882810344	-0.0878340189	0.0594253222	-0.0442585695	0.0420140505	-0.0074646056	-0.0691314184	0.0560052387	-0.0277557118	0.0710712551	-0.0282207175	-0.0280588651	0.0151666174	0.090778757	0.0907372732	-0.0014547793	0.0654910027	-0.1128884645	-0.0803075968	-0.0018362996	0.0435884793	-0.0268554036	-0.1589797868	0.0352007971	-0.028373373	-0.1051720836	-0.008940058	0.0855441542	0.0218047747	-0.1144893779	0.0904220321	-0.0324404779	-0.0499246262	0.0815413147	0.0583742462	-0.0580621663	0.0802720938	0.0247900112	-0.0097254435	-0.0651723586	0.0675167306	0.0295260763	-0.0022565142	0.031707748	0.0897153788	0.0598371343	0.0494219851	0.0674560178	-0.0636016717	0.0803939001	0.081931747	-0.0559682698	0.0213605874	-0.0122858892	0.0482979822	0.0424859733	-0.0915367792	-0.0981401243	-0.070823781	0.0277593498	-0.006032937	-0.0856889889	0.0735323911	0.0534725314	-0.0221172658	-0.0427547761	0.0007415221	0.0555407196	-0.0291445718	0.079648934	-0.1374497994	0.0695156781	0.0566846829	-0.0598166067	-0.1154130763	0.1203972530704078	-0.0008291529386638	0.0144954985468998	6.874945956949749e-07	0.1158166983114057	-0.0886748643291923	0.0078632315638006	0.0134135076077551	0.2917941129851584	-0.0558280785753311	0.0031167743574133	0.0851438043727953	-0.003037965826982	0.0003804251696024	9.229236365910428e-06	1.4472330966701486e-07	-0.0014472496266124	0.000421562541124	1.7771497607900837e-07	2.0945314817297318e-06	0.0021378112734093	-0.0006720108221511	4.515985450881974e-07	4.570237040715892e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
